date,home_team,away_team,tournament,neutral,elo_diff,ppg5_diff,gd10_diff,morale_diff,rest_diff,att_vs_def,def_vs_att,streak_diff,exp_diff,h2h_rate,h2h_gd,heat_diff,hum_diff,alt_diff,travel_diff,tz_east_diff,is_wc,home_goals,away_goals,outcome
2005-09-07,Belgium,San Marino,FIFA World Cup qualification,0,800.6555434195247,2.0999999999999996,2.2,-0.06347803429990595,-56,-0.9828653981862463,0.3849415478842717,0,-8.362235997285236,1.0,4.4,-3.379987255184261,0,0.0,-0.9799264932086562,0.0,0,8,0,2
2005-09-07,Bulgaria,Iceland,FIFA World Cup qualification,0,261.78777356801834,-0.6000000000000001,0.39999999999999997,-0.10319853945026956,0,0.2400014811086444,-1.0450506040289067,0,-0.803913258935637,0.875,1.0,-7.806110350160765,0,0.0,-3.6838795974254004,-2.9539045862415265,0,3,2,2
2005-09-07,Costa Rica,Trinidad and Tobago,FIFA World Cup qualification,0,219.24766188183003,0.2999999999999998,-0.5,-0.062348551511198225,0,0.873388119609614,-0.6181959913285199,0,4.993768905593656,0.7,0.7,-0.19321688081215882,0,0.0,-2.4930724509529165,0.0,0,2,0,2
2005-09-07,Japan,Honduras,Friendly,0,191.04077080073512,-0.2999999999999998,0.0,-0.053749844049163775,-27,1.2795107386729119,-1.3448385656876012,3,1.4987585521406785,0.5,0.0,0.0,0,0.0,-12.597964821731003,0.0,0,5,4,2
2005-09-07,Czech Republic,Armenia,FIFA World Cup qualification,0,639.5308325082408,1.4999999999999998,3.5999999999999996,-0.3291779602246671,0,1.6640481377274805,0.18247971840204913,0,-1.2910468538727535,1.0,3.0,-4.062444459807374,0,-0.1,-2.6178421677456765,0.0,0,4,1,2
2005-09-07,Cyprus,Switzerland,FIFA World Cup qualification,0,-247.09355512743127,-0.6000000000000005,-1.3,0.10398748199720168,17,0.8216148481741108,-0.6923939060563787,-8,-1.298271588717828,0.375,-1.25,0.0,0,0.0,-2.523823071024452,-1.7283564006132812,0,1,3,0
2005-09-07,Faroe Islands,Israel,FIFA World Cup qualification,0,-521.6210125624784,-1.2000000000000002,-2.3000000000000003,-0.1525229725336332,0,-0.24046394900733048,0.020523811487142662,-1,5.639779896850012,0.5,0.0,0.0,0,0.0,-4.525128664973039,0.0,0,0,2,0
2005-09-07,Finland,North Macedonia,FIFA World Cup qualification,0,332.0231055714198,0.0,1.2,-0.030199871283950366,-17,0.5122218278503039,-0.5406706450313554,2,-4.334794950224056,0.6666666666666666,1.6666666666666667,0.0,0,0.0,-2.616365544335636,-0.2631596730546202,0,5,1,2
2005-09-07,Germany,South Africa,Friendly,0,467.6161972582331,0.30000000000000027,1.0,0.22402038552078984,0,1.7140703964611756,-0.8563392299757061,0,-2.542832233078938,0.75,1.5,-5.0,-1,0.0,-8.868220575454973,0.0,0,4,2,2
2005-09-07,Guatemala,United States,FIFA World Cup qualification,0,-399.4769487239114,-1.8000000000000003,-3.0999999999999996,-0.1570617789616613,0,1.556434557007039,-1.1063493185031128,-10,-7.513490073987246,0.15,-1.4,0.0,0,-0.08,-2.874958175782673,0.0,0,0,0,1
2005-09-07,Hungary,Sweden,FIFA World Cup qualification,0,-267.1055023766737,-0.9000000000000004,-1.1,-0.06901497067175039,0,1.3486485423189396,-2.1942519950875243,-1,-1.4237149238496496,0.4,-0.3,0.0,0,-0.085,-1.348800509437796,-0.08841336557742731,0,0,1,0
2005-09-07,Denmark,Georgia,FIFA World Cup qualification,0,406.5217728300686,1.1999999999999997,1.3,0.03451767701263042,0,1.44978472438705,-0.9700653146328552,2,1.7655297233136942,0.5,0.0,0.0,0,0.0,-2.8705290566094614,0.0,0,6,1,2
2005-09-23,United Arab Emirates,Benin,Friendly,0,252.8207497858234,1.5,1.6,0.41292698760606633,36,-0.7232995726428246,-0.14253044641838497,4,-7.372566986613796,0.5,0.0,0.0,0,0.0,-5.731646761438368,-3.464899381937706,0,0,0,1
2005-09-24,Malawi,Zimbabwe,Friendly,1,-414.46221488042056,-1.8000000000000003,-2.5999999999999996,-0.20825742805958078,0,0.5916055879324431,0.5151009148755434,-10,-0.3828226070521712,0.3,-0.7,-0.49061981861409976,0,0.0,-0.10058295310627002,-0.3011054788178645,0,2,0,2
2005-09-25,Mozambique,Zimbabwe,Friendly,0,-242.57254320785933,-0.5999999999999996,-0.8,0.3836755440719113,27,-0.19623090592912273,-0.5309024388176946,2,-2.3850567771367537,0.3,-0.5,-0.49061981861409976,0,0.0,-0.6004547842761022,-0.36604982603795594,0,3,2,2
2005-09-25,Zambia,DR Congo,Friendly,0,114.72811403746073,-0.5999999999999996,0.0,-0.3463682141752647,1,0.21205782404383122,-0.617668040423124,-3,-8.37425956251187,0.6,0.4,0.0,0,0.0,-1.678966426133622,-0.8323475756205975,0,2,2,1
2005-09-27,DR Congo,Zambia,Friendly,0,11.646148022579837,0.5999999999999996,0.3,0.33807168082329353,0,0.5930148283848364,-0.24824614446243753,3,8.123031775636514,0.45,-0.3,-1.6069915336151865,0,-0.18,-1.678966426133622,0.0,0,0,0,1
2005-09-30,Guyana,Dominica,Friendly,0,-27.092969901876586,0.8999999999999999,1.7000000000000002,0.23987758415892618,0,-2.4635793849182956,1.6876926661906797,1,1.4728801147085608,1.0,2.0,-3.7615025164814817,0,0.0,-1.224596787096075,-0.16312972129308795,0,3,0,2
2005-10-01,Guatemala,Jamaica,Friendly,1,-127.15597957721297,0.0,-1.4,0.12764104919880345,-36,0.6836564424168714,-0.9096432241897456,1,2.6552723180145,0.3,-0.7,-0.8054201323223396,0,0.0,0.5633063334139066,0.8672403030512252,0,1,2,0
2005-10-01,Liberia,Zambia,FIFA World Cup qualification,0,-258.3718426584271,-0.8999999999999999,-2.2,-0.09514055721935209,23,-0.379175414389415,0.7933056583765272,-2,14.127865777520054,0.0,-1.0,-2.324946105719267,0,0.0,-4.636996889909159,0.0,0,0,5,0
2005-10-02,Guyana,Dominica,Friendly,0,24.347048853720935,0.8999999999999999,2.5999999999999996,0.4912609562929431,0,-2.400089616764948,1.4345387662620777,2,1.4286937112673037,1.0,2.5,-3.7615025164814817,0,0.0,-1.224596787096075,-0.16312972129308795,0,3,0,2
2005-10-07,Poland,Iceland,Friendly,0,518.4962951202208,1.7999999999999998,2.1,0.144086661340722,0,1.2430208915505585,-1.2886194805098619,9,-4.596472703914991,0.875,1.25,-4.56929502579564,0,0.0,-2.598682038004507,-2.5661708308937117,0,3,2,2
2005-10-08,Mexico,Guatemala,FIFA World Cup qualification,0,387.0450428195579,0.5999999999999996,1.9,-0.06755976501578985,24,1.472641890023833,-1.1154363993951446,1,8.626800678624738,0.9,1.5,0.0,0,-2.14,-1.016734421478158,0.0,0,5,2,2
2005-10-08,Nigeria,Zimbabwe,FIFA World Cup qualification,0,288.80703850801206,0.9000000000000004,0.20000000000000007,0.37124546339294656,21,0.8942853089558298,-0.5559190360233695,5,7.128088831080694,0.75,1.3333333333333333,-3.2608476948154177,0,0.0,-3.957553676288407,0.0,0,5,1,2
2005-10-08,Northern Ireland,Wales,FIFA World Cup qualification,0,137.92210147580386,1.2,0.0,0.3571953178252472,0,0.48114645495431885,0.050540529933015055,3,-2.531185211785605,0.4,-0.4,0.0,0,0.0,-1.0,0.0,0,2,3,0
2005-10-08,Norway,Moldova,FIFA World Cup qualification,0,406.4327392980599,0.2999999999999998,1.2000000000000002,-0.2643697410589707,0,0.785010999103132,0.0649458767341885,0,-3.8899165072130764,0.5,0.0,-3.4753986103243584,0,0.0,-1.8318675206192403,0.0,0,1,0,2
2005-10-08,Panama,Trinidad and Tobago,FIFA World Cup qualification,0,6.4887841292541,0.0,-1.1,-0.09584553755435335,0,0.12470878359560755,-0.0761235346114757,0,1.8450354449459123,0.35,-1.0,-2.645430473404332,0,0.0,-1.9951892968106306,0.0,0,0,1,0
2005-10-08,Portugal,Liechtenstein,FIFA World Cup qualification,0,898.5607899242841,1.8000000000000003,3.2,-0.1576344399561434,0,0.757548452466726,-0.20765602485014573,6,-4.202258061506328,0.9,5.6,-10.501196467465626,0,0.0,-1.779869158948656,0.0,0,2,1,2
2005-10-08,Russia,Luxembourg,FIFA World Cup qualification,0,957.1664888435607,2.0999999999999996,3.8000000000000003,0.1334166825823637,0,-1.7414574962376306,0.3346021076554214,7,-0.8862078503879225,1.0,2.875,-9.421332090898293,0,0.0,-1.0,0.0,0,5,1,2
2005-10-08,Rwanda,Angola,FIFA World Cup qualification,0,-253.40562106386028,-1.1999999999999997,-0.30000000000000004,-0.10649469972604932,0,0.3053775906048618,0.14344518026657682,-2,-2.992812506504073,0.0,-1.0,-3.5534578109172763,0,0.0,-1.7611863652382913,-0.8178447265790055,0,0,1,0
2005-10-08,Scotland,Belarus,FIFA World Cup qualification,0,267.5397422407873,1.4999999999999996,-0.3,0.6091671144105495,0,0.2885183929379427,-0.7208191814548818,5,0.7186555632574319,0.8333333333333334,1.3333333333333333,-3.71376981090107,0,0.0,-2.002836956123914,0.0,0,0,1,0
2005-10-08,South Africa,DR Congo,FIFA World Cup qualification,0,75.92349547382946,-1.4999999999999996,-1.2,-0.39733754282706657,20,0.9706433792798144,0.26290363311802856,-5,-5.012371704181557,0.8,0.6,0.0,0,-1.47,-2.775714491585105,-0.8520000000000001,0,2,2,1
2005-10-08,Slovakia,Estonia,FIFA World Cup qualification,0,269.80911772795366,0.0,1.2999999999999998,-0.2570326971327208,-4,0.3727241468507676,-0.4623907690750476,2,2.6117973094598614,1.0,1.0,-3.4825085421091693,0,0.0,-1.1812266763106742,0.0,0,1,0,2
2005-10-08,Malawi,Kenya,FIFA World Cup qualification,0,-118.66166241972383,0.30000000000000027,-0.30000000000000004,0.2558474141118458,-21,0.36226502667360694,1.0134258023256506,1,-0.2883030226915988,0.4,-0.2,0.0,0,0.0,-1.590358303079746,0.0,0,3,0,2
2005-10-08,Sudan,Ivory Coast,FIFA World Cup qualification,0,-248.32744273578646,0.2999999999999998,-0.19999999999999996,0.33406888822175584,2,0.6275534425948994,-0.8760977572413533,2,-7.3038765818033315,0.25,-1.6666666666666667,0.0,0,-0.08,-3.8787828134510685,-2.2640972189062705,0,1,3,0
2005-10-08,Switzerland,France,FIFA World Cup qualification,0,-165.59314921095302,0.0,0.3999999999999999,0.060689903315770094,0,1.6021921262676102,-1.1503670786348263,-1,0.5702714106287736,0.5,-0.1,0.0,0,-0.515,-0.4353291101111754,-0.33999999999999964,0,1,1,1
2005-10-08,Tunisia,Morocco,FIFA World Cup qualification,0,94.0595814593712,-0.2999999999999998,0.19999999999999996,0.2971544290012238,0,1.5879885781262706,-1.0930587475295943,2,-0.03780953155929723,0.4,-0.4,-7.0,0,0.0,-1.6518887015598287,-1.1846666666666674,0,2,2,1
2005-10-08,Turkey,Germany,Friendly,0,-5.255119687897377,0.2999999999999998,0.40000000000000013,0.21844385746847308,0,1.2343762095926276,-2.7722571653420527,1,8.440758963952053,0.25,-1.7,-5.0,0,-0.005,-1.7375367270494944,-1.0379999999999996,0,2,1,2
2005-10-08,Uganda,Burkina Faso,FIFA World Cup qualification,0,-110.27663538285424,-0.6000000000000001,-0.5000000000000001,-0.20861027802528406,-1,-0.6064912761238015,0.16869170552561474,-2,-4.803868850802832,0.0,-2.0,-3.7892876400648916,0,0.0,-3.940669809686508,-2.269133287054365,0,2,2,1
2005-10-08,Ukraine,Albania,FIFA World Cup qualification,0,370.6004481286848,0.0,1.8,-0.3102515357668229,-4,0.12833540375596608,-0.862058112910248,-2,-0.5925850787665397,1.0,1.3333333333333333,0.0,0,0.0,-1.2135549817238458,-0.7475126211437915,0,2,2,1
2005-10-08,Uzbekistan,Bahrain,FIFA World Cup qualification,0,122.84864335658358,0.0,0.2,0.2633947002115945,0,0.6444619420357447,-0.5933918399570979,1,9.949309317984246,0.8333333333333334,2.3333333333333335,-10.116794755379729,0,-0.35,-2.412629990307931,-1.2466203065148818,0,1,1,1
2005-10-08,Senegal,Mali,FIFA World Cup qualification,0,260.05874322018144,0.2999999999999998,0.10000000000000009,-0.02129124695146785,0,0.7447844279031581,-1.2158594974913823,4,0.5085054400446403,0.55,0.2,-3.008851173004693,0,0.0,-1.4289435926493739,0.0,0,3,0,2
2005-10-08,Lithuania,Serbia,FIFA World Cup qualification,0,-301.86139686091906,0.0,-0.39999999999999997,-0.052017412934456025,0,0.29725954431336626,-0.7935582006385233,-2,0.5115750891423296,0.0,-2.5,0.0,0,0.0,-1.27214903330545,-0.20594981073707194,0,0,2,0
2005-10-08,Venezuela,Paraguay,FIFA World Cup qualification,0,-112.33946231472123,-0.5999999999999996,-0.2,-0.16858596431251502,0,1.3589952957354328,-1.140760974646338,-2,-0.172757092649082,0.15,-1.5,-5.498086333822513,-1,-0.01,-3.7269103971767192,0.0,0,0,1,0
2005-10-08,Italy,Slovenia,FIFA World Cup qualification,0,321.1830473344605,0.5999999999999996,1.5,0.034592909547921505,0,1.2524484586157112,-0.5936911550516972,10,-1.7345992552782157,0.375,-0.25,-1.1044533568258288,0,0.0,-0.3892151167724273,0.0,0,1,0,2
2005-10-08,Latvia,Japan,Friendly,0,-457.35754576939166,-0.8999999999999995,-0.6,-0.17509992576536404,0,0.26402800912704993,-1.4976068830686924,-3,2.0109120365888185,0.5,0.0,0.0,0,-0.085,-8.064675683176732,0.0,0,2,2,1
2005-10-08,Belgium,Spain,FIFA World Cup qualification,0,-192.46463832108407,-0.3000000000000007,-0.8,0.029967023691799023,0,1.167592419755927,-1.12509989353957,-11,-0.6227490810565186,0.35,-0.9,0.0,-1,0.0,-1.3160461199456326,-0.5366666666666674,0,0,2,0
2005-10-08,Bosnia and Herzegovina,San Marino,FIFA World Cup qualification,0,796.8292877252652,2.0999999999999996,3.1999999999999997,0.17011453187704048,0,-1.717506663168797,0.31609246966359017,2,-10.081610275455624,1.0,2.0,-8.379987255184261,0,-0.45,-0.4765958173660014,-0.3965814433612195,0,3,0,2
2005-10-08,Botswana,Guinea,FIFA World Cup qualification,0,-59.47230136986536,0.2999999999999998,0.0,0.2978333659486057,1,-0.9657492473289886,-0.6179228458638575,-1,-7.492395245132517,0.0,-3.3333333333333335,0.0,0,0.0,-5.242241407799871,-2.32298322786642,0,1,2,0
2005-10-08,Bulgaria,Hungary,FIFA World Cup qualification,0,130.82305237178753,0.2999999999999998,-0.6000000000000001,0.09584215336267389,0,0.9633880828837623,-0.49388396329224427,1,3.2445326330253987,0.3,-1.1,-1.541692793143497,0,0.0,-0.6717067498453984,-0.39036924259336653,0,2,0,2
2005-10-08,Cameroon,Egypt,FIFA World Cup qualification,0,181.73115093813863,1.5,-0.8999999999999999,0.2993013529231562,0,1.3031482443473552,-1.2084740107313112,4,9.300522952236065,0.5,-0.1,0.0,-2,-0.08,-3.2606894487607714,0.0,0,1,1,1
2005-10-08,Cape Verde,Ghana,FIFA World Cup qualification,0,-265.9121557232895,-1.8000000000000003,-1.5,-0.3841809869095269,0,0.48869296195707523,-0.09763576782050509,-11,-3.9159465565957134,0.0,-2.0,0.0,0,0.0,-2.7510003015139506,0.0,0,0,4,0
2005-10-08,Colombia,Chile,FIFA World Cup qualification,0,133.20280343320633,0.0,1.0,-0.20246958792798095,0,1.4228288472900363,-0.6471404882701584,0,2.985193126391188,0.65,0.5,-0.24028399067488238,0,-2.54,-4.742460709248082,0.0,0,1,1,1
2005-10-08,Congo,Togo,FIFA World Cup qualification,0,-271.85565674848476,-1.5,-1.7,-0.24819146748370235,1,0.12173943952481164,-0.9892840767244215,-11,2.9839225235849476,0.5,0.5714285714285714,-2.775956357368049,0,0.0,-1.8681150486665319,-0.9320431394920282,0,2,3,0
2005-10-08,Costa Rica,United States,FIFA World Cup qualification,0,-142.88427986110378,-0.9000000000000004,-1.0999999999999999,0.17078457812304365,0,1.707880487730498,-1.2834084033496778,-9,-2.2059504324993,0.3,-0.6,0.0,0,-0.08,-3.3062878556221094,0.0,0,3,0,2
2005-10-08,Cyprus,Republic of Ireland,FIFA World Cup qualification,0,-326.5919968507112,0.2999999999999998,-0.7,0.37302397993605485,0,0.9842104438087866,-0.28587054072251084,0,0.5089644021706086,0.0,-3.6,0.0,0,0.0,-1.0,0.0,0,0,1,0
2005-10-08,Czech Republic,Netherlands,FIFA World Cup qualification,0,-83.12950258400451,-0.9000000000000004,0.5,-0.24499218923715133,0,2.6522962600829483,-1.6970825814187633,-11,0.08141059738657219,0.5625,0.25,-3.0,0,-0.2,-0.7107994890673226,-0.6359999999999995,0,0,2,0
2005-10-08,Denmark,Greece,FIFA World Cup qualification,0,124.55168286652679,1.8000000000000003,1.3,0.3019761082631068,0,2.6126621780318495,-0.15972946992301507,4,0.6517004478513577,0.65,0.9,0.0,0,0.0,-2.1018789895693373,0.0,0,1,0,2
2005-10-08,Ecuador,Uruguay,FIFA World Cup qualification,0,82.25612908250082,0.5999999999999996,0.5,0.1039500058449147,1,1.6013438539732265,-0.9483854001075004,2,-6.668995165825702,0.25,-0.6,-4.0,0,-2.81,-4.501963137244367,0.0,0,0,0,1
2005-10-08,England,Austria,FIFA World Cup qualification,0,341.7823613846774,0.0,0.3,-0.19302499725766362,0,1.0447682280573927,-1.0713559620518451,-1,-1.0954720223256267,0.55,0.7,0.0,0,0.0,-1.2352737426193505,0.0,0,1,0,2
2005-10-08,Finland,Romania,FIFA World Cup qualification,0,-83.83899981090508,-0.9000000000000004,0.0,-0.2268993315637714,-4,1.5968665142062957,-1.1684067912447973,0,-5.733488954116499,0.14285714285714285,-2.7142857142857144,0.0,0,0.0,-2.134244193408775,-0.03754840886558289,0,0,1,0
2005-10-08,Gabon,Algeria,FIFA World Cup qualification,0,123.88838551934396,-0.2999999999999998,0.7999999999999999,-0.04203186846936484,0,-0.512310458902804,-0.6352672864357323,0,0.6526085369339292,0.625,0.5,-2.780043039027568,-2,-0.05,-4.253837727404399,-0.5852940599030508,0,0,0,1
2005-10-08,Georgia,Kazakhstan,FIFA World Cup qualification,0,311.5144024448266,0.8999999999999999,1.6,0.19944335187486797,0,-0.137824757625006,0.7103343717074825,0,3.61087587211912,1.0,1.0,-1.9115608462316054,0,0.0,-1.9017333116525112,0.0,0,0,0,1
2005-10-08,Israel,Faroe Islands,FIFA World Cup qualification,0,653.5338463241605,1.5,2.3000000000000003,0.13514872635798003,0,-0.01937701192359187,0.2043943566562309,2,-5.470586499944513,0.75,1.0,-10.716073921508254,0,0.0,-4.525128664973039,-2.8006019709166217,0,2,1,2
2005-10-08,Croatia,Sweden,FIFA World Cup qualification,0,15.798386732723657,0.0,-0.5,-0.22280730349578046,0,1.8864467092867772,-2.0232854221449443,4,2.81367822143104,1.0,1.0,-5.0,0,-0.105,-1.5097875637990867,0.0,0,1,0,2
2005-10-09,Bolivia,Brazil,FIFA World Cup qualification,0,-457.86584936004624,-1.8000000000000003,-2.3,-0.3065260973025311,1,1.014587466634679,-2.7420198622685565,-5,0.15327575522054815,0.25,-2.0,-3.14406290622491,-1,0.0,-2.006844404163606,0.0,0,1,1,1
2005-10-09,Benin,Libya,FIFA World Cup qualification,0,-228.0788538924578,-0.30000000000000004,-1.2000000000000002,0.17443191594935437,-21,0.0410579083820255,0.812432580574367,0,-0.30566937372640623,0.0,-3.0,-6.194965900226215,-1,0.0,-2.560406022098814,0.0,0,1,0,2
2005-10-09,Australia,Jamaica,Friendly,1,112.87038829234439,-0.2999999999999998,0.5,-0.0835727275774831,25,2.665375970720386,-1.3600354818019138,1,-1.7786475483343605,1.0,1.0,3.0,0,0.0,9.433945323550098,-5.144905929695187,0,5,0,2
2005-10-09,Argentina,Peru,FIFA World Cup qualification,0,396.2871876449706,0.0,0.6,-0.22748157269243147,0,1.3060682071199512,-0.7984248433965159,0,0.38838559065423794,0.85,1.0,0.0,0,0.0,-3.314450298043737,-1.0489441311879224,0,2,0,2
2005-10-11,Cambodia,Singapore,Friendly,0,-456.4782930890119,-2.4,-5.6,-0.444814423043254,0,-0.7990331149108548,3.445678432865,-12,-0.6674036903079035,0.2,-1.1,0.0,0,0.0,-1.2689081451074502,-0.08196488069776629,0,0,2,0
2005-10-11,Qatar,Iraq,Friendly,0,103.08855671465267,0.8999999999999995,0.8,0.31812545915540286,1,0.8659885283903184,-0.7292900959918677,8,-1.7899140044623554,0.45,-0.4,0.0,-2,0.0,-1.1300413109295924,-0.47800000000000104,0,0,0,1
2005-10-11,United Arab Emirates,Oman,Friendly,0,-153.53450585196833,-0.2999999999999998,-0.5,0.05276905862003465,-42,-0.005226254645107731,-1.1355319364722685,3,-0.04228103796628346,0.45,-0.2,0.0,0,0.0,-0.41667595231982624,0.0,0,2,2,1
2005-10-12,Malta,Bulgaria,FIFA World Cup qualification,0,-482.5376791026101,-1.1999999999999997,-2.1,0.02855934283283973,31,-0.2061819718775596,0.0992293892526186,-1,-0.9590215704816138,0.0625,-3.5,-2.4254699427437743,0,0.0,-1.205562437875882,0.0,0,1,1,1
2005-10-12,Netherlands,North Macedonia,FIFA World Cup qualification,0,763.9429370079299,2.1,3.6,0.22099058884734668,-31,1.0901640103254742,-0.960781126663825,12,2.775265769513293,0.5,0.0,-1.557910115500892,0,0.0,-1.7419348512229111,0.0,0,0,0,1
