player_id,player,team,season,position,age,minutes,goals,assists,feature_cutoff,valuation_date,market_value_eur_m
533738,Jonathan David,LOSC Lille,2022-23,FW,23,3179,24,4,2023-06-03,2023-06-27,60.0
535834,Eliot Matazo,AS Monaco,2022-23,MF,21,1170,1,0,2023-06-03,2023-06-27,7.0
535955,Nuno Tavares,Olympique Marseille,2022-23,DF,23,2350,6,0,2023-06-03,2023-06-27,18.0
536508,Han-Noah Massengo,AJ Auxerre,2022-23,MF,21,1120,0,1,2023-06-03,2023-06-27,5.0
537127,Théo Sainte-Luce,Montpellier HSC,2022-23,DF,24,536,1,1,2023-06-03,2023-06-27,2.0
538045,Kays Ruiz-Atil,AJ Auxerre,2022-23,MF,20,63,0,0,2023-06-03,2023-06-27,0.8
538874,Terem Moffi,FC Lorient,2022-23,FW,24,2730,18,3,2023-06-03,2023-06-27,20.0
538964,Thijs Dallinga,FC Toulouse,2022-23,FW,22,2368,12,1,2023-06-03,2023-06-27,12.0
538998,Timothée Pembélé,Paris Saint-Germain,2022-23,DF,20,265,0,1,2023-06-03,2023-06-27,5.0
539065,Alexis Beka Beka,OGC Nice,2022-23,MF,22,545,0,0,2023-06-03,2023-06-27,4.5
543051,Billal Brahimi,OGC Nice,2022-23,FW,23,785,3,2,2023-06-03,2023-06-27,7.0
543382,Mohamed Camara,AS Monaco,2022-23,MF,23,2200,0,3,2023-06-03,2023-06-27,30.0
554251,Yasser Larouci,ESTAC Troyes,2022-23,DF,22,1800,1,1,2023-06-03,2023-06-27,3.5
555076,Romain Faivre,FC Lorient,2022-23,MF,24,1546,5,4,2023-06-03,2023-06-27,10.0
557613,Quentin Merlin,FC Nantes,2022-23,DF,21,1803,1,2,2023-06-03,2023-06-27,7.0
557614,Nathanaël Mbuku,Stade Reims,2022-23,FW,21,60,0,0,2023-06-03,2023-06-22,3.0
557939,Neto Borges,Clermont Foot 63,2022-23,DF,26,2838,3,3,2023-06-03,2023-06-27,4.0
560593,Hicham Boudaoui,OGC Nice,2022-23,MF,23,1882,1,2,2023-06-03,2023-06-27,8.0
560725,Abdoul Kader Bamba,FC Nantes,2022-23,FW,29,76,0,0,2023-06-03,2023-06-16,0.9
566823,Achraf Dari,Stade Brestois 29,2022-23,DF,24,1315,1,1,2023-06-03,2023-06-27,2.0
567309,Naatan Skyttä,FC Toulouse,2022-23,MF,21,21,0,0,2023-06-03,2023-06-26,0.5
568702,Papa Ndiaga Yade,ESTAC Troyes,2022-23,FW,23,563,0,2,2023-06-03,2023-06-27,1.2
569140,Lassine Sinayoko,AJ Auxerre,2022-23,FW,23,1567,1,3,2023-06-03,2023-06-27,1.2
569374,Thibault Tamas,Montpellier HSC,2022-23,DF,22,9,0,0,2023-06-03,2023-06-27,0.15
569376,Yanis Begraoui,FC Toulouse,2022-23,FW,21,63,0,0,2023-06-03,2023-06-16,1.0
569383,Chrislain Matsima,AS Monaco,2022-23,DF,21,668,0,1,2023-06-03,2023-06-27,6.0
569384,Lucien Agoumé,ESTAC Troyes,2022-23,MF,21,1098,0,1,2023-06-03,2023-06-27,7.0
569385,Adil Aouchiche,FC Lorient,2022-23,MF,20,241,0,0,2023-06-03,2023-06-27,2.2
569388,Clément Vidal,AC Ajaccio,2022-23,DF,22,1900,1,0,2023-06-03,2023-06-27,1.8
569389,Sofiane Diop,OGC Nice,2022-23,FW,22,1297,2,4,2023-06-03,2023-06-27,15.0
569390,Julien Ponceau,FC Lorient,2022-23,MF,22,1663,1,4,2023-06-03,2023-06-27,2.5
569598,Youssouf Fofana,AS Monaco,2022-23,MF,24,3089,2,2,2023-06-03,2023-06-27,25.0
570817,Maxime Busi,Stade Reims,2022-23,DF,23,1042,0,1,2023-06-03,2023-06-27,2.5
572326,Christopher Wooh,Stade Rennais FC,2022-23,DF,21,1009,0,1,2023-06-03,2023-06-27,6.0
575998,Leonardo Balerdi,Olympique Marseille,2022-23,DF,24,2642,0,1,2023-06-03,2023-06-27,10.0
576033,Doğan Alemdar,Stade Rennais FC,2022-23,GK,20,406,0,0,2023-06-03,2023-06-27,4.0
578872,Jean Lucas,AS Monaco,2022-23,MF,24,289,0,0,2023-06-03,2023-06-27,5.0
579930,Armand Laurienté,FC Lorient,2022-23,FW,24,269,1,1,2023-06-03,2023-06-15,18.0
585959,Arnaud Kalimuendo,Stade Rennais FC,2022-23,FW,21,1863,7,5,2023-06-03,2023-06-27,22.0
585973,Johann Lepenant,Olympique Lyon,2022-23,MF,20,1934,1,2,2023-06-03,2023-06-27,10.0
586853,Vitinha (586853),Olympique Marseille,2022-23,FW,23,458,2,0,2023-06-03,2023-06-27,18.0
591796,Moussa Djitté,AC Ajaccio,2022-23,FW,23,133,0,0,2023-06-03,2023-06-27,1.5
592979,Himad Abdelli,Angers SCO,2022-23,MF,23,2141,2,2,2023-06-03,2023-06-27,2.5
593482,Azzedine Ounahi,Angers SCO,2022-23,MF,23,1249,1,0,2023-06-03,2023-06-27,12.0
594991,Mohamed Bayo,LOSC Lille,2022-23,FW,24,639,4,1,2023-06-03,2023-06-27,6.0
594993,Ouparine Djoco,Clermont Foot 63,2022-23,GK,25,90,0,0,2023-06-03,2023-06-27,0.5
594997,Yohann Magnin,Clermont Foot 63,2022-23,MF,25,2391,0,0,2023-06-03,2023-06-27,2.5
605184,Jean-Clair Todibo,OGC Nice,2022-23,DF,23,2872,0,0,2023-06-03,2023-06-27,30.0
607223,Rayan Cherki,Olympique Lyon,2022-23,MF,19,1871,4,6,2023-06-03,2023-06-27,30.0
611195,Oliver Zandén,FC Toulouse,2022-23,DF,21,143,0,0,2023-06-03,2023-06-27,1.0
616341,Nuno Mendes,Paris Saint-Germain,2022-23,DF,20,1554,1,6,2023-06-03,2023-06-27,65.0
618472,Castello Lukeba,Olympique Lyon,2022-23,DF,20,2986,2,0,2023-06-03,2023-06-27,25.0
620317,Brayann Pereira,AJ Auxerre,2022-23,DF,20,180,0,0,2023-06-03,2023-06-14,0.6
620322,Malo Gusto,Olympique Lyon,2022-23,DF,20,1600,0,1,2023-06-03,2023-06-27,25.0
624037,Joris Chotard,Montpellier HSC,2022-23,MF,21,2465,0,6,2023-06-03,2023-06-27,9.0
624920,Béni Makouana,Montpellier HSC,2022-23,FW,20,190,0,1,2023-06-03,2023-06-27,0.6
627163,Mounaïm El Idrissy,AC Ajaccio,2022-23,FW,24,2510,6,1,2023-06-03,2023-06-27,2.0
628835,Dany Jean,RC Strasbourg Alsace,2022-23,FW,20,11,0,0,2023-06-03,2023-06-27,0.15
629588,Nathan Ngoumou,FC Toulouse,2022-23,FW,23,90,0,0,2023-06-03,2023-06-22,5.0
633992,Enzo Le Fée,FC Lorient,2022-23,MF,23,3043,5,5,2023-06-03,2023-06-27,20.0
645601,Ruan Levine,AC Ajaccio,2022-23,FW,24,22,0,0,2023-06-03,2023-06-27,0.1
646733,Jim Allevinah,Clermont Foot 63,2022-23,FW,28,2247,1,1,2023-06-03,2023-06-27,2.0
648020,Alexsandro,LOSC Lille,2022-23,DF,23,1610,3,0,2023-06-03,2023-06-27,5.0
649016,El Bilal Touré,Stade Reims,2022-23,FW,21,91,0,0,2023-06-03,2023-06-13,12.0
649033,Dion Lopy,Stade Reims,2022-23,MF,21,1378,0,2,2023-06-03,2023-06-27,4.0
649452,Issa Kaboré,Olympique Marseille,2022-23,DF,22,1020,1,0,2023-06-03,2023-06-27,7.0
649457,Jean Botué,AC Ajaccio,2022-23,FW,20,225,0,0,2023-06-03,2023-06-27,0.4
650104,Zinédine Ould Khaled,Angers SCO,2022-23,MF,23,47,0,0,2023-06-03,2023-06-27,0.2
650350,Léo Leroy,Montpellier HSC,2022-23,MF,23,1188,0,0,2023-06-03,2023-06-27,1.2
652996,Said Hamulic,FC Toulouse,2022-23,FW,22,98,0,0,2023-06-03,2023-06-27,1.5
654415,Alan Virginius,LOSC Lille,2022-23,MF,20,246,1,0,2023-06-03,2023-06-27,4.0
654539,Adrien Truffert,Stade Rennais FC,2022-23,DF,21,1960,0,6,2023-06-03,2023-06-27,18.0
656441,Jean Onana,RC Lens,2022-23,MF,23,808,0,0,2023-06-03,2023-06-27,6.0
657919,Paolo Lebas,AC Ajaccio,2022-23,MF,20,55,0,0,2023-06-03,2023-06-27,0.1
659518,Félix Lemaréchal,Stade Brestois 29,2022-23,MF,19,279,0,0,2023-06-03,2023-06-27,1.0
659542,Elye Wahi,Montpellier HSC,2022-23,FW,20,2531,19,6,2023-06-03,2023-06-27,35.0
659543,Matthis Abline,AJ Auxerre,2022-23,FW,20,896,3,2,2023-06-03,2023-06-27,4.5
668606,Yuito Suzuki,RC Strasbourg Alsace,2022-23,FW,21,33,1,0,2023-06-03,2023-06-27,0.6
668996,Joaquín Blázquez,Stade Brestois 29,2022-23,GK,22,90,0,0,2023-06-03,2023-06-27,0.4
671145,João Victor,FC Nantes,2022-23,DF,24,838,0,1,2023-06-03,2023-06-27,7.0
671594,Kamory Doumbia,Stade Reims,2022-23,MF,20,1153,2,2,2023-06-03,2023-06-27,2.5
674612,Youssouf Ndayishimiye,OGC Nice,2022-23,DF,24,566,1,0,2023-06-03,2023-06-27,12.0
680447,Waniss Taïbi,Angers SCO,2022-23,MF,21,179,0,1,2023-06-03,2023-06-27,0.5
683895,Emmanuel Agbadou,Stade Reims,2022-23,DF,25,2389,0,3,2023-06-03,2023-06-27,7.5
684062,Hianga'a Mbock,Stade Brestois 29,2022-23,MF,23,14,0,0,2023-06-03,2023-06-16,1.2
688707,Salis Abdul Samed,RC Lens,2022-23,MF,23,2897,1,1,2023-06-03,2023-06-27,18.0
690799,Anthony Rouault,FC Toulouse,2022-23,DF,22,3316,2,1,2023-06-03,2023-06-27,10.0
694509,Moussa Diarra,FC Toulouse,2022-23,DF,22,1218,0,2,2023-06-03,2023-06-27,0.8
702441,Sinaly Diomandé,Olympique Lyon,2022-23,DF,22,1959,0,0,2023-06-03,2023-06-27,9.0
707231,Simon Ramet,LOSC Lille,2022-23,DF,20,1,0,0,2023-06-03,2023-06-27,0.15
707242,Badredine Bouanani,OGC Nice,2022-23,FW,18,862,0,4,2023-06-03,2023-06-27,6.0
708265,Bradley Barcola,Olympique Lyon,2022-23,FW,20,1437,5,9,2023-06-03,2023-06-27,18.0
708678,Isaak Touré,AJ Auxerre,2022-23,DF,20,1655,1,0,2023-06-03,2023-06-27,6.0
708681,Salim Ben Seghir,Olympique Marseille,2022-23,FW,20,3,0,0,2023-06-03,2023-06-16,0.5
709482,Thierno Baldé,ESTAC Troyes,2022-23,DF,20,2159,0,2,2023-06-03,2023-06-27,4.0
709726,Hugo Ekitiké,Paris Saint-Germain,2022-23,FW,20,1155,3,4,2023-06-03,2023-06-27,20.0
711969,Lorenz Assignon,Stade Rennais FC,2022-23,DF,22,252,0,1,2023-06-03,2023-06-27,5.0
711980,Guéla Doué,Stade Rennais FC,2022-23,DF,20,10,0,0,2023-06-03,2023-06-27,0.3
711996,Warmed Omari,Stade Rennais FC,2022-23,DF,23,1363,0,0,2023-06-03,2023-06-27,9.0
711999,Lesley Ugochukwu,Stade Rennais FC,2022-23,MF,19,1328,0,1,2023-06-03,2023-06-27,9.0
717118,Darlin Yongwa,FC Lorient,2022-23,DF,22,779,1,1,2023-06-03,2023-06-27,1.2
719442,David Da Costa,RC Lens,2022-23,MF,22,1408,1,3,2023-06-03,2023-06-27,8.0
730581,Loïc Badé,Stade Rennais FC,2022-23,DF,23,90,0,1,2023-06-03,2023-06-13,12.0
737781,Jérémy Le Douaron,Stade Brestois 29,2022-23,FW,25,2078,10,3,2023-06-03,2023-06-27,4.5
742770,Mohamed Touré,Stade Reims,2022-23,FW,19,20,0,0,2023-06-03,2023-06-27,0.4
743496,Kévin Danois,AJ Auxerre,2022-23,MF,18,1,0,0,2023-06-03,2023-06-27,0.1
743498,Wilson Odobert,ESTAC Troyes,2022-23,FW,18,1765,4,2,2023-06-03,2023-06-27,6.0
743533,Mohamed El Arouch,Olympique Lyon,2022-23,MF,19,1,0,0,2023-06-03,2023-06-27,2.0
745178,Edan Diop,AS Monaco,2022-23,MF,18,219,1,0,2023-06-03,2023-06-27,2.0
745181,Soungoutou Magassa,AS Monaco,2022-23,MF,19,80,0,0,2023-06-03,2023-06-27,0.8
745200,Maghnes Akliouche,AS Monaco,2022-23,FW,21,402,0,0,2023-06-03,2023-06-27,6.0
746695,Kamaldeen Sulemana,Stade Rennais FC,2022-23,FW,21,316,1,0,2023-06-03,2023-06-20,22.0
748382,Amin Sarr,Olympique Lyon,2022-23,FW,22,536,1,1,2023-06-03,2023-06-27,8.0
750886,Alexis Tibidi,ESTAC Troyes,2022-23,FW,19,73,0,0,2023-06-03,2023-06-27,2.0
750903,Jaouen Hadjam,FC Nantes,2022-23,DF,20,805,0,1,2023-06-03,2023-06-27,2.0
766412,Théo Le Bris,FC Lorient,2022-23,MF,20,1448,2,2,2023-06-03,2023-06-27,3.0
770895,Ismaël Boura,RC Lens,2022-23,DF,22,85,0,0,2023-06-03,2023-06-27,1.0
776798,Abdallah Sima,Angers SCO,2022-23,FW,21,1833,5,2,2023-06-03,2023-06-27,6.0
782476,Yoann Cathline,FC Lorient,2022-23,FW,20,1083,1,1,2023-06-03,2023-06-27,2.0
782630,Khalil Fayad,Montpellier HSC,2022-23,MF,18,702,0,2,2023-06-03,2023-06-27,4.5
783635,Alan Do Marcolino,Stade Rennais FC,2022-23,FW,21,16,0,0,2023-06-03,2023-06-27,0.15
786436,Ismaël Doukouré,RC Strasbourg Alsace,2022-23,DF,19,2301,1,1,2023-06-03,2023-06-27,6.0
787912,El Chadaille Bitshiabu,Paris Saint-Germain,2022-23,DF,18,578,0,0,2023-06-03,2023-06-27,7.0
789082,Vanderson,AS Monaco,2022-23,DF,21,2219,1,4,2023-06-03,2023-06-27,20.0
794349,Julien Le Cardinal,RC Lens,2022-23,DF,25,161,0,0,2023-06-03,2023-06-27,2.0
794758,Warren Kamanzi,FC Toulouse,2022-23,DF,22,662,0,0,2023-06-03,2023-06-27,1.2
798404,Alidu Seidu,Clermont Foot 63,2022-23,DF,22,2463,0,0,2023-06-03,2023-06-27,7.0
801754,Yanis Cimignani,AC Ajaccio,2022-23,MF,21,275,0,0,2023-06-03,2023-06-27,1.2
802747,Siriné Doucouré,FC Lorient,2022-23,FW,21,124,0,2,2023-06-03,2023-06-27,0.5
804711,Ousmane Camara (804711),Angers SCO,2022-23,DF,20,520,0,0,2023-06-03,2023-06-27,1.5
805908,Bradley Locko,Stade Reims,2022-23,DF,21,1327,0,0,2023-06-03,2023-06-27,2.5
806168,Paul Joly,AJ Auxerre,2022-23,DF,22,868,0,1,2023-06-03,2023-06-16,1.2
806501,Souleymane Cissé,Clermont Foot 63,2022-23,DF,20,34,0,0,2023-06-03,2023-06-27,0.1
807165,Bamo Meïté,FC Lorient,2022-23,DF,21,1503,1,0,2023-06-03,2023-06-27,2.5
810092,Warren Zaïre-Emery,Paris Saint-Germain,2022-23,MF,17,917,2,0,2023-06-03,2023-06-27,20.0
810093,Ayman Kari,FC Lorient,2022-23,MF,18,91,0,0,2023-06-03,2023-06-27,1.0
810096,Ismaël Gharbi,Paris Saint-Germain,2022-23,FW,19,53,0,0,2023-06-03,2023-06-27,5.0
810895,Eliesse Ben Seghir,AS Monaco,2022-23,FW,18,1061,4,1,2023-06-03,2023-06-27,18.0
814976,Martin Adeline,Stade Reims,2022-23,MF,19,102,0,0,2023-06-03,2023-06-16,0.8
820146,Check Keita,Stade Reims,2022-23,DF,20,687,0,0,2023-06-03,2023-06-27,1.5
822458,Bamba Dieng,FC Lorient,2022-23,FW,23,934,4,1,2023-06-03,2023-06-27,8.0
823231,Dango Ouattara,FC Lorient,2022-23,FW,21,1553,6,6,2023-06-03,2023-06-20,25.0
825437,Ilyes Housni,Paris Saint-Germain,2022-23,FW,18,10,0,0,2023-06-03,2023-06-27,3.5
827950,Ousmane Camara (827950),AJ Auxerre,2022-23,FW,21,21,0,0,2023-06-03,2023-06-27,0.15
829874,Lilian Raolisoa,Angers SCO,2022-23,DF,22,166,1,0,2023-06-03,2023-06-27,0.2
830265,Lohann Doucet,FC Nantes,2022-23,MF,20,83,0,0,2023-06-03,2023-06-27,0.7
830890,Marvin Senaya,RC Strasbourg Alsace,2022-23,DF,22,8,0,0,2023-06-03,2023-06-16,0.9
842338,Enzo Tchato,Montpellier HSC,2022-23,DF,20,1093,1,1,2023-06-03,2023-06-27,2.5
842341,Maxime Estève,Montpellier HSC,2022-23,DF,21,1644,0,0,2023-06-03,2023-06-27,7.0
842425,Sacha Delaye,Montpellier HSC,2022-23,MF,21,17,1,0,2023-06-03,2023-06-14,0.4
855014,Kévin Keben,FC Toulouse,2022-23,DF,19,358,0,0,2023-06-03,2023-06-27,0.4
855015,Farès Chaïbi,FC Toulouse,2022-23,MF,20,2345,5,5,2023-06-03,2023-06-27,10.0
855050,Ghjuvanni Quilichini,AC Ajaccio,2022-23,GK,20,81,0,0,2023-06-03,2023-06-27,0.15
855056,Taïryk Arconte,Stade Brestois 29,2022-23,FW,19,126,0,0,2023-06-03,2023-06-27,0.5
855158,Mohamed Achi,FC Nantes,2022-23,MF,21,34,0,0,2023-06-03,2023-06-14,0.3
857482,Baïla Diallo,Clermont Foot 63,2022-23,DF,21,83,0,0,2023-06-03,2023-06-27,0.2
860051,Ayoub Amraoui,OGC Nice,2022-23,DF,19,292,0,0,2023-06-03,2023-06-27,2.5
860056,Aïman Maurer,Clermont Foot 63,2022-23,MF,18,503,0,1,2023-06-03,2023-06-27,0.8
876631,Habib Diarra,RC Strasbourg Alsace,2022-23,MF,19,1628,3,3,2023-06-03,2023-06-27,10.0
884072,Jeffinho,Olympique Lyon,2022-23,FW,23,443,1,1,2023-06-03,2023-06-27,8.0
891379,Nordine Kandil,RC Strasbourg Alsace,2022-23,FW,21,94,0,1,2023-06-03,2023-06-27,0.4
891998,Antoine Mendy,OGC Nice,2022-23,DF,19,519,0,1,2023-06-03,2023-06-27,1.0
910905,Mamadou Sarr,Olympique Lyon,2022-23,DF,17,7,0,0,2023-06-03,2023-06-27,1.0
914562,Désiré Doué,Stade Rennais FC,2022-23,FW,18,1113,3,1,2023-06-03,2023-06-27,15.0
915849,Yanis Massolin,Clermont Foot 63,2022-23,MF,20,54,0,0,2023-06-03,2023-06-27,0.25
917101,Rudy Kohon,ESTAC Troyes,2022-23,DF,19,63,0,0,2023-06-03,2023-06-27,0.1
917104,Derek Mazou-Sacko,ESTAC Troyes,2022-23,MF,18,15,0,0,2023-06-03,2023-06-27,0.25
917120,Tanguy Zoukrou,ESTAC Troyes,2022-23,DF,20,509,0,0,2023-06-03,2023-06-27,1.0
917778,Rémy Labeau Lascary,RC Lens,2022-23,FW,20,112,0,0,2023-06-03,2023-06-27,0.5
919173,Ibrahim Diakité,Stade Reims,2022-23,DF,19,132,0,0,2023-06-03,2023-06-09,0.35
919515,Jeanuël Belocian,Stade Rennais FC,2022-23,DF,18,508,0,0,2023-06-03,2023-06-27,7.0
923759,Valentin Atangana,Stade Reims,2022-23,MF,17,171,0,0,2023-06-03,2023-06-27,0.25
923831,Leny Yoro,LOSC Lille,2022-23,DF,17,768,0,0,2023-06-03,2023-06-27,10.0
923832,Nathan Zézé,FC Nantes,2022-23,DF,17,60,0,0,2023-06-03,2023-06-27,0.4
924800,Axel Camblan,Stade Brestois 29,2022-23,FW,19,60,0,0,2023-06-03,2023-06-14,0.4
926235,Samuel Koeberlé,Stade Reims,2022-23,MF,18,2,0,0,2023-06-03,2023-06-27,0.25
928323,Ibrahim Salah,Stade Rennais FC,2022-23,FW,21,216,0,0,2023-06-03,2023-06-27,3.0
929612,Danel Dongmo,ESTAC Troyes,2022-23,MF,22,19,0,0,2023-06-03,2023-06-27,0.1
934154,Amine Messoussa,LOSC Lille,2022-23,FW,18,1,0,0,2023-06-03,2023-06-27,0.4
939964,Jean-Mattéo Bahoya,Angers SCO,2022-23,FW,18,263,0,0,2023-06-03,2023-06-27,1.5
951579,Saël Kumbedi,Olympique Lyon,2022-23,DF,18,1317,0,2,2023-06-03,2023-06-27,12.0
955357,Junior Kroupi,FC Lorient,2022-23,FW,16,7,0,0,2023-06-03,2023-06-27,0.4
973085,Carlos Baleba,LOSC Lille,2022-23,MF,19,472,0,2,2023-06-03,2023-06-27,5.0
980576,Amine Salama,Angers SCO,2022-23,FW,22,1244,3,1,2023-06-03,2023-06-27,1.5
981977,Axel Guéguin,Montpellier HSC,2022-23,FW,18,21,0,0,2023-06-03,2023-06-27,0.8
982855,Reda Belahyane,OGC Nice,2022-23,MF,19,179,0,0,2023-06-03,2023-06-27,0.3
982859,Théo Trinker,OGC Nice,2022-23,MF,21,1,0,0,2023-06-03,2023-06-27,0.1
982863,Kyliane Dong,ESTAC Troyes,2022-23,FW,18,211,0,0,2023-06-03,2023-06-27,0.5
982864,Mathis Hamdi,ESTAC Troyes,2022-23,DF,19,67,0,0,2023-06-03,2023-06-27,0.15
989817,Anthony Khelifa,AC Ajaccio,2022-23,DF,17,9,0,0,2023-06-03,2023-06-27,0.15
989819,Ivane Chegra,AC Ajaccio,2022-23,FW,19,189,0,0,2023-06-03,2023-06-27,0.15
989824,Ben Hamed Touré,AC Ajaccio,2022-23,FW,19,210,0,0,2023-06-03,2023-06-27,0.1
989826,Mehdi Puch-Herrantz,AC Ajaccio,2022-23,MF,19,43,0,0,2023-06-03,2023-06-27,0.15
1004618,Stredair Appuah,FC Nantes,2022-23,FW,18,62,0,0,2023-06-03,2023-06-27,0.15
1004681,Tony Strata,AC Ajaccio,2022-23,DF,18,136,0,0,2023-06-03,2023-06-27,0.05
1005240,Christian Mawissa,FC Toulouse,2022-23,DF,18,97,0,0,2023-06-03,2023-06-27,0.25
1027216,François Mughe,Olympique Marseille,2022-23,FW,18,10,0,0,2023-06-03,2023-06-27,0.3
1029294,Franci Bouebari,RC Strasbourg Alsace,2022-23,DF,19,74,0,0,2023-06-03,2023-06-27,0.25
1038821,Fallou Fall,Stade Reims,2022-23,DF,19,31,0,0,2023-06-03,2023-06-27,0.15
1053240,Moussa Soumano,AC Ajaccio,2022-23,FW,17,490,1,0,2023-06-03,2023-06-27,0.9
1087022,Serigne Faye,Montpellier HSC,2022-23,FW,19,35,0,0,2023-06-03,2023-06-27,0.3
1101641,Justin Kalumba,Angers SCO,2022-23,FW,18,550,0,0,2023-06-03,2023-06-27,0.25
1108145,Cheick Oumar Konaté,Clermont Foot 63,2022-23,DF,19,572,0,0,2023-06-03,2023-06-27,1.0
16136,Dante,OGC Nice,2023-24,DF,40,2844,1,1,2024-05-19,2024-06-03,0.5
18940,Rémy Riou,Olympique Lyon,2023-24,GK,36,270,0,0,2024-05-19,2024-06-11,0.25
23951,Steve Mandanda,Stade Rennais FC,2023-24,GK,39,3060,0,0,2024-05-19,2024-06-03,0.8
27389,Kévin Gameiro,RC Strasbourg Alsace,2023-24,FW,37,1346,4,2,2024-05-19,2024-06-03,0.7
27490,Jean-Louis Leca,RC Lens,2023-24,GK,38,90,0,0,2024-05-19,2024-06-03,0.2
28356,Denis Petric,FC Nantes,2023-24,GK,35,23,0,0,2024-05-19,2024-06-03,0.1
33781,Vito Mannone,LOSC Lille,2023-24,GK,36,91,0,0,2024-05-19,2024-06-03,0.2
37838,Dejan Lovren,Olympique Lyon,2023-24,DF,34,721,0,0,2024-05-19,2024-06-03,1.2
45403,André Ayew,Le Havre AC,2023-24,FW,34,1105,5,0,2024-05-19,2024-06-03,1.0
46001,Moussa Sissoko,FC Nantes,2023-24,MF,34,1824,0,0,2024-05-19,2024-06-03,1.2
56809,Alexandre Oukidja,FC Metz,2023-24,GK,35,2988,0,0,2024-05-19,2024-06-03,0.5
57216,Ismaël Traoré,FC Metz,2023-24,DF,37,2221,2,0,2024-05-19,2024-06-03,0.25
58864,Pierre-Emerick Aubameyang,Olympique Marseille,2023-24,FW,34,2628,17,8,2024-05-19,2024-06-03,5.0
60542,Maxime Gonalons,Clermont Foot 63,2023-24,MF,35,1306,1,0,2024-05-19,2024-06-03,0.7
60543,Mathieu Gorgelin,Le Havre AC,2023-24,GK,33,90,0,0,2024-05-19,2024-06-03,0.2
60561,Anthony Lopes,Olympique Lyon,2023-24,GK,33,2790,0,0,2024-05-19,2024-06-03,4.0
72121,Johan Gastien,Clermont Foot 63,2023-24,MF,36,2274,0,0,2024-05-19,2024-06-03,0.5
74683,Nemanja Matić,Olympique Lyon,2023-24,MF,35,2288,0,0,2024-05-19,2024-06-03,3.0
79422,Keylor Navas,Paris Saint-Germain,2023-24,GK,37,360,0,0,2024-05-19,2024-06-03,1.5
84301,Benjamin André,LOSC Lille,2023-24,MF,33,2575,4,0,2024-05-19,2024-06-03,8.0
91473,Florent Ogier,Clermont Foot 63,2023-24,DF,35,941,1,1,2024-05-19,2024-06-03,0.3
93720,Alexandre Lacazette,Olympique Lyon,2023-24,FW,32,2305,19,3,2024-05-19,2024-06-03,9.0
103565,Wahbi Khazri,Montpellier HSC,2023-24,FW,33,1131,1,0,2024-05-19,2024-06-03,1.8
111051,Nampalys Mendy,RC Lens,2023-24,MF,31,1057,0,1,2024-05-19,2024-06-03,3.0
113707,Rémy Cabella,LOSC Lille,2023-24,MF,34,1470,2,2,2024-05-19,2024-06-03,3.5
118284,Jordan Ferri,Montpellier HSC,2023-24,MF,32,2038,1,1,2024-05-19,2024-06-03,4.5
118303,Mehdi Zeffane,Clermont Foot 63,2023-24,DF,32,1235,0,1,2024-05-19,2024-06-03,0.5
122840,Loïc Nego,Le Havre AC,2023-24,DF,33,1561,0,5,2024-05-19,2024-06-03,0.9
124028,Ismaily,LOSC Lille,2023-24,DF,34,2467,1,1,2024-05-19,2024-06-03,1.8
124884,Marco Bizot,Stade Brestois 29,2023-24,GK,33,2877,0,0,2024-05-19,2024-06-03,4.0
126540,Samuel Umtiti,LOSC Lille,2023-24,DF,30,182,0,0,2024-05-19,2024-06-03,2.5
126557,Jonathan Gradit,RC Lens,2023-24,DF,31,2116,1,0,2024-05-19,2024-06-03,4.5
126710,Layvin Kurzawa,Paris Saint-Germain,2023-24,DF,31,8,0,0,2024-05-19,2024-06-03,1.8
127142,Jonas Martin,Stade Brestois 29,2023-24,MF,34,1192,0,1,2024-05-19,2024-06-03,1.0
127156,Téji Savanier,Montpellier HSC,2023-24,MF,32,2778,9,7,2024-05-19,2024-06-03,9.0
127160,Benjamin Stambouli,Stade Reims,2023-24,MF,33,286,0,1,2024-05-19,2024-06-03,0.7
127181,Benjamin Lecomte,Montpellier HSC,2023-24,GK,33,2700,0,1,2024-05-19,2024-06-03,3.5
127189,Geoffrey Kondogbia,Olympique Marseille,2023-24,MF,31,1458,0,0,2024-05-19,2024-06-03,12.0
127202,Matz Sels,RC Strasbourg Alsace,2023-24,GK,32,1710,0,0,2024-05-19,2024-05-27,7.0
131225,Nicolás Tagliafico,Olympique Lyon,2023-24,DF,31,2127,3,2,2024-05-19,2024-06-03,8.0
139279,Nicolas Pallois,FC Nantes,2023-24,DF,36,1587,0,1,2024-05-19,2024-06-03,0.6
141050,Danilo Pereira,Paris Saint-Germain,2023-24,DF,32,1993,0,0,2024-05-19,2024-06-03,8.0
146854,Wissam Ben Yedder,AS Monaco,2023-24,FW,33,2322,16,2,2024-05-19,2024-06-03,8.0
147051,Yvon Mvogo,FC Lorient,2023-24,GK,29,3060,0,0,2024-05-19,2024-06-03,3.0
149579,Elbasan Rashani,Clermont Foot 63,2023-24,FW,31,1176,2,1,2024-05-19,2024-06-03,1.5
149716,Ivan Cavaleiro,LOSC Lille,2023-24,FW,30,773,1,1,2024-05-19,2024-06-03,2.0
156618,Maxime Colin,FC Metz,2023-24,DF,32,1836,0,1,2024-05-19,2024-06-03,0.9
157495,Benjamin Mendy,FC Lorient,2023-24,DF,29,708,2,1,2024-05-19,2024-06-03,2.0
