player_id,player,team,season,position,age,minutes,goals,assists,feature_cutoff,valuation_date,market_value_eur_m
223725,Munir El Haddadi,Sevilla FC,2021-22,MF,26,468,2,0,2022-05-22,2022-06-03,8.0
225015,Carlos Akapo,Cádiz CF,2021-22,DF,29,1847,0,0,2022-05-22,2022-06-03,1.2
225020,Mariano Díaz,Real Madrid,2021-22,FW,28,339,1,1,2022-05-22,2022-06-03,6.0
225122,Gonçalo Guedes,Valencia CF,2021-22,FW,25,2601,11,6,2022-05-22,2022-06-03,40.0
225462,José Mari,Cádiz CF,2021-22,MF,34,385,0,0,2022-05-22,2022-06-03,0.4
225593,Pere Milla,Elche CF,2021-22,FW,29,1639,8,3,2022-05-22,2022-06-03,3.0
226012,David Soria,Getafe CF,2021-22,GK,29,3415,0,0,2022-05-22,2022-06-03,8.0
227805,Jaume Doménech,Valencia CF,2021-22,GK,31,342,0,0,2022-05-22,2022-06-03,2.0
227961,Jaime Mata,Getafe CF,2021-22,FW,33,661,1,0,2022-05-22,2022-06-03,3.0
228917,Jorge Miramón,Levante UD,2021-22,DF,32,1977,1,0,2022-05-22,2022-06-03,1.8
229604,Gerónimo Rulli,Villarreal CF,2021-22,GK,30,2880,0,0,2022-05-22,2022-06-03,6.0
229804,Aritz Elustondo,Real Sociedad,2021-22,DF,28,2103,4,1,2022-05-22,2022-06-03,20.0
234811,Rui Silva,Real Betis Balompié,2021-22,GK,28,1963,0,0,2022-05-22,2022-06-03,15.0
237499,Aleksandar Sedlar,RCD Mallorca,2021-22,DF,30,401,0,0,2022-05-22,2022-06-03,0.5
238407,Alexander Sørloth,Real Sociedad,2021-22,FW,26,1760,4,0,2022-05-22,2022-06-03,10.0
238868,Rubén Peña,Villarreal CF,2021-22,DF,30,127,0,0,2022-05-22,2022-06-03,2.5
240360,Esteban Saveljich,Rayo Vallecano,2021-22,DF,31,1709,0,0,2022-05-22,2022-06-03,0.8
