player_id,player,team,season,position,age,minutes,goals,assists,feature_cutoff,valuation_date,market_value_eur_m
519514,Liel Abada,Celtic FC,2022-23,FW,21,220,0,0,2023-06-10,2023-06-26,7.5
520662,Pepê,FC Porto,2022-23,FW,26,690,0,0,2023-06-10,2023-06-16,25.0
521964,Malick Thiaw,AC Milan,2022-23,DF,21,275,0,0,2023-06-10,2023-06-15,20.0
524315,Hidemasa Morita,Sporting CP,2022-23,MF,28,334,0,1,2023-06-10,2023-06-16,12.0
532776,Amine Adli,Bayer 04 Leverkusen,2022-23,FW,23,118,0,0,2023-06-10,2023-06-22,20.0
535955,Nuno Tavares,Olympique Marseille,2022-23,DF,23,540,0,0,2023-06-10,2023-06-27,18.0
536482,Junior Dina Ebimbe,Eintracht Frankfurt,2022-23,MF,22,240,0,0,2023-06-10,2023-06-22,10.0
537382,Bryan Gil,Tottenham Hotspur,2022-23,FW,22,37,0,0,2023-06-10,2023-06-13,15.0
537602,João Mário (537602),FC Porto,2022-23,DF,23,271,0,0,2023-06-10,2023-06-16,16.0
537844,Anatoliy Trubin,FC Shakhtar Donetsk,2022-23,GK,21,540,0,0,2023-06-10,2023-06-21,22.0
537852,Dmytro Kryskiv,FC Shakhtar Donetsk,2022-23,MF,22,9,0,0,2023-06-10,2023-06-21,1.8
537854,Artem Bondarenko,FC Shakhtar Donetsk,2022-23,MF,22,487,0,0,2023-06-10,2023-06-21,8.0
537860,Mykhaylo Mudryk,FC Shakhtar Donetsk,2022-23,FW,22,612,3,2,2023-06-10,2023-06-20,50.0
538996,Tanguy Nianzou,Sevilla FC,2022-23,DF,21,180,1,0,2023-06-10,2023-06-13,7.5
543499,Mohammed Kudus,Ajax Amsterdam,2022-23,FW,22,452,4,2,2023-06-10,2023-06-23,40.0
543771,Kristjan Asllani,Inter Milan,2022-23,MF,21,125,0,0,2023-06-10,2023-06-15,12.0
544784,Zaidu Sanusi,FC Porto,2022-23,DF,25,588,1,0,2023-06-10,2023-06-16,8.0
546213,Tuta,Eintracht Frankfurt,2022-23,DF,23,600,0,0,2023-06-10,2023-06-22,15.0
546543,Darwin Núñez,Liverpool FC,2022-23,FW,23,401,4,0,2023-06-10,2023-06-20,65.0
549006,Gonçalo Inácio,Sporting CP,2022-23,DF,21,540,0,0,2023-06-10,2023-06-16,30.0
550550,Gonçalo Ramos,SL Benfica,2022-23,FW,21,719,3,3,2023-06-10,2023-06-16,50.0
551695,Lassina Traoré,FC Shakhtar Donetsk,2022-23,FW,22,243,1,0,2023-06-10,2023-06-21,7.0
552057,Adam Hlozek,Bayer 04 Leverkusen,2022-23,FW,20,275,0,1,2023-06-10,2023-06-22,18.0
553875,Pedro Porro,Sporting CP,2022-23,DF,23,428,0,1,2023-06-10,2023-06-20,40.0
557407,Devyne Rensch,Ajax Amsterdam,2022-23,DF,20,288,0,0,2023-06-10,2023-06-23,8.0
559263,Fábio Carvalho,Liverpool FC,2022-23,MF,20,113,0,0,2023-06-10,2023-06-20,16.0
559327,Youri Baas,Ajax Amsterdam,2022-23,DF,20,39,0,0,2023-06-10,2023-06-23,0.9
563139,José Marsà,Sporting CP,2022-23,DF,21,100,0,0,2023-06-10,2023-06-14,2.0
564529,Victor Kristiansen,FC Copenhagen,2022-23,DF,20,482,0,0,2023-06-10,2023-06-20,12.0
564545,Edmond Tapsoba,Bayer 04 Leverkusen,2022-23,DF,24,351,0,0,2023-06-10,2023-06-22,30.0
565822,Harvey Elliott,Liverpool FC,2022-23,MF,20,394,2,0,2023-06-10,2023-06-20,35.0
568177,Cole Palmer,Manchester City,2022-23,MF,21,137,0,0,2023-06-10,2023-06-20,15.0
568693,Pape Matar Sarr,Tottenham Hotspur,2022-23,MF,20,90,0,0,2023-06-10,2023-06-20,15.0
569939,Tommaso Barbieri,Juventus FC,2022-23,DF,20,2,0,0,2023-06-10,2023-06-19,1.2
571299,Hrvoje Smolcic,Eintracht Frankfurt,2022-23,DF,22,120,0,0,2023-06-10,2023-06-22,4.0
571607,Fabio Miretti,Juventus FC,2022-23,MF,19,212,0,0,2023-06-10,2023-06-15,15.0
571743,Armando Broja,Chelsea FC,2022-23,FW,21,111,0,0,2023-06-10,2023-06-20,28.0
574385,Mohamed Daramy,FC Copenhagen,2022-23,FW,21,447,0,0,2023-06-10,2023-06-26,6.0
575998,Leonardo Balerdi,Olympique Marseille,2022-23,DF,24,490,1,0,2023-06-10,2023-06-27,10.0
576024,Julián Alvarez,Manchester City,2022-23,FW,23,468,3,2,2023-06-10,2023-06-20,60.0
580195,Jamal Musiala,Bayern Munich,2022-23,MF,20,532,0,2,2023-06-10,2023-06-22,110.0
581672,Samuel Iling-Junior,Juventus FC,2022-23,MF,19,20,0,1,2023-06-10,2023-06-15,9.0
581678,Jude Bellingham,Borussia Dortmund,2022-23,MF,19,630,4,1,2023-06-10,2023-06-22,120.0
585949,Pierre Kalulu,AC Milan,2022-23,DF,23,750,0,0,2023-06-10,2023-06-15,30.0
616341,Nuno Mendes,Paris Saint-Germain,2022-23,DF,20,441,1,0,2023-06-10,2023-06-27,65.0
623325,Georgiy Sudakov,FC Shakhtar Donetsk,2022-23,MF,20,486,0,2,2023-06-10,2023-06-21,11.0
627221,Gabriel Veron,FC Porto,2022-23,FW,20,44,0,0,2023-06-10,2023-06-16,11.0
633650,Leon King,Rangers FC,2022-23,DF,19,373,0,0,2023-06-10,2023-06-26,0.8
633652,Calvin Ramsay,Liverpool FC,2022-23,DF,19,3,0,0,2023-06-10,2023-06-20,5.0
633753,Alex Lowry,Rangers FC,2022-23,MF,19,6,0,0,2023-06-10,2023-06-26,0.25
636688,Alejandro Balde,FC Barcelona,2022-23,DF,19,167,0,0,2023-06-10,2023-06-13,50.0
636695,Marc Casadó,FC Barcelona,2022-23,MF,19,23,0,0,2023-06-10,2023-06-30,0.3
640428,Eduardo Camavinga,Real Madrid,2022-23,MF,20,721,0,1,2023-06-10,2023-06-13,85.0
644771,Odilon Kossounou,Bayer 04 Leverkusen,2022-23,DF,22,429,0,0,2023-06-10,2023-06-22,18.0
646740,Gavi,FC Barcelona,2022-23,MF,18,331,0,0,2023-06-10,2023-06-13,90.0
648195,Enzo Fernández,SL Benfica,2022-23,MF,22,763,0,2,2023-06-10,2023-06-20,80.0
649452,Issa Kaboré,Olympique Marseille,2022-23,DF,22,106,0,0,2023-06-10,2023-06-27,7.0
650568,António Silva,SL Benfica,2022-23,DF,19,896,2,0,2023-06-10,2023-06-16,45.0
659513,Soumaïla Coulibaly,Borussia Dortmund,2022-23,DF,19,17,0,0,2023-06-10,2023-06-13,1.0
659813,Piero Hincapié,Bayer 04 Leverkusen,2022-23,DF,21,450,0,0,2023-06-10,2023-06-22,35.0
666234,Mohamed Simakan,RB Leipzig,2022-23,DF,23,514,1,3,2023-06-10,2023-06-22,25.0
668587,Nazinho,Sporting CP,2022-23,DF,19,118,0,0,2023-06-10,2023-06-16,1.0
668951,Matías Soulé,Juventus FC,2022-23,FW,20,41,0,0,2023-06-10,2023-06-15,4.0
670103,Andreas Schjelderup,SL Benfica,2022-23,FW,19,1,0,0,2023-06-10,2023-06-16,9.0
670681,João Neves,SL Benfica,2022-23,MF,18,27,0,1,2023-06-10,2023-06-16,10.0
670717,Dário Essugo,Sporting CP,2022-23,MF,18,27,0,0,2023-06-10,2023-06-16,2.0
670882,Jamie Gittens,Borussia Dortmund,2022-23,FW,18,37,0,0,2023-06-10,2023-06-22,14.0
671915,Enzo Barrenechea,Juventus FC,2022-23,MF,22,2,0,0,2023-06-10,2023-06-15,0.9
673492,Morato,SL Benfica,2022-23,DF,21,106,0,0,2023-06-10,2023-06-16,13.0
683840,Pedri,FC Barcelona,2022-23,MF,20,404,0,0,2023-06-10,2023-06-13,100.0
701057,Rico Lewis,Manchester City,2022-23,DF,18,118,1,0,2023-06-10,2023-06-20,20.0
708241,Oleg Ocheretko,FC Shakhtar Donetsk,2022-23,MF,20,12,0,0,2023-06-10,2023-06-21,0.7
709726,Hugo Ekitiké,Paris Saint-Germain,2022-23,FW,20,58,0,0,2023-06-10,2023-06-27,20.0
711337,Evanilson,FC Porto,2022-23,FW,23,519,1,1,2023-06-10,2023-06-16,22.0
711625,José Ángel Carmona,Sevilla FC,2022-23,DF,21,450,0,0,2023-06-10,2023-06-13,4.0
719635,Alexandro Bernabei,Celtic FC,2022-23,DF,22,10,0,0,2023-06-10,2023-06-26,2.5
720038,Pablo Torre,FC Barcelona,2022-23,MF,20,95,1,0,2023-06-10,2023-06-13,3.0
723733,Bernardo Folha,FC Porto,2022-23,MF,21,6,0,0,2023-06-10,2023-06-16,1.0
766583,Kike Salas,Sevilla FC,2022-23,DF,21,180,0,0,2023-06-10,2023-06-14,1.0
775605,Pablo Barrios,Atlético de Madrid,2022-23,MF,19,5,0,0,2023-06-10,2023-06-13,5.0
787618,Valentín Carboni,Inter Milan,2022-23,MF,18,14,0,0,2023-06-10,2023-06-15,5.0
787912,El Chadaille Bitshiabu,Paris Saint-Germain,2022-23,DF,18,45,0,0,2023-06-10,2023-06-27,7.0
798043,Tom Rothe,Borussia Dortmund,2022-23,DF,18,59,0,0,2023-06-10,2023-06-22,3.5
801734,Mathys Tel,Bayern Munich,2022-23,FW,18,140,0,0,2023-06-10,2023-06-22,20.0
810092,Warren Zaïre-Emery,Paris Saint-Germain,2022-23,MF,17,82,0,0,2023-06-10,2023-06-27,20.0
864121,Abdul Fatawu,Sporting CP,2022-23,FW,19,87,0,0,2023-06-10,2023-06-16,4.0
864799,Stefan Bajcetic,Liverpool FC,2022-23,MF,18,108,0,0,2023-06-10,2023-06-20,13.0
880245,Mateus Fernandes,Sporting CP,2022-23,MF,18,29,0,0,2023-06-10,2023-06-16,1.5
900909,Paul Wanner,Bayern Munich,2022-23,MF,17,34,0,0,2023-06-10,2023-06-22,3.0
14132,Pepe,FC Porto,2023-24,DF,41,660,2,0,2024-06-01,2024-06-06,0.5
15956,Jesús Navas,Sevilla FC,2023-24,MF,38,220,0,0,2024-06-01,2024-06-07,2.5
25557,Sergio Ramos,Sevilla FC,2023-24,DF,38,450,2,1,2024-06-01,2024-06-07,2.5
27992,Luka Modrić,Real Madrid,2023-24,MF,38,414,0,0,2024-06-01,2024-06-07,6.0
29364,João Moutinho,SC Braga,2023-24,MF,37,290,0,0,2024-06-01,2024-06-06,0.8
31909,Toni Kroos,Real Madrid,2023-24,MF,34,863,0,2,2024-06-01,2024-06-07,10.0
32467,Ivan Rakitic,Sevilla FC,2023-24,MF,36,459,0,3,2024-06-01,2024-06-04,3.5
33829,José Fonte,SC Braga,2023-24,DF,40,360,0,0,2024-06-01,2024-06-06,0.1
35047,Axel Witsel,Atlético de Madrid,2023-24,MF,35,888,0,0,2024-06-01,2024-06-07,3.5
38253,Robert Lewandowski,FC Barcelona,2023-24,FW,35,736,3,1,2024-06-01,2024-06-07,15.0
40433,Alexis Sánchez,Inter Milan,2023-24,FW,35,335,2,0,2024-06-01,2024-06-05,2.5
41384,Marko Arnautovic,Inter Milan,2023-24,FW,35,192,2,0,2024-06-01,2024-06-05,4.0
42205,Yann Sommer,Inter Milan,2023-24,GK,35,660,0,0,2024-06-01,2024-06-05,5.0
42710,Toby Alderweireld,Royal Antwerp FC,2023-24,DF,35,450,0,0,2024-06-01,2024-06-04,2.8
45320,Ángel Di María,SL Benfica,2023-24,FW,36,416,1,1,2024-06-01,2024-06-06,3.0
48859,Simon Kjær,AC Milan,2023-24,DF,35,1,0,0,2024-06-01,2024-06-05,1.5
51174,Fernando (51174),Sevilla FC,2023-24,MF,36,330,0,0,2024-06-01,2024-06-17,2.0
53622,İlkay Gündoğan,FC Barcelona,2023-24,MF,33,835,0,4,2024-06-01,2024-06-07,15.0
54781,Nicolás Otamendi,SL Benfica,2023-24,DF,36,540,0,1,2024-06-01,2024-06-06,1.0
54906,Matteo Darmian,Inter Milan,2023-24,DF,34,405,0,0,2024-06-01,2024-06-05,4.0
55687,Ritchie De Laet,Royal Antwerp FC,2023-24,DF,35,224,0,0,2024-06-01,2024-06-04,0.3
55735,Henrikh Mkhitaryan,Inter Milan,2023-24,MF,35,521,0,0,2024-06-01,2024-06-05,6.0
57500,César Azpilicueta,Atlético de Madrid,2023-24,DF,34,288,0,0,2024-06-01,2024-06-07,2.0
58267,Castro,SC Braga,2023-24,MF,36,4,1,0,2024-06-01,2024-06-06,0.2
58884,Nacho Fernández,Real Madrid,2023-24,DF,34,981,0,0,2024-06-01,2024-06-07,3.0
59016,David Alaba,Real Madrid,2023-24,DF,31,251,0,1,2024-06-01,2024-06-07,20.0
59970,Taras Stepanenko,FC Shakhtar Donetsk,2023-24,MF,34,498,0,1,2024-06-01,2024-06-06,2.5
60410,Marcos Acuña,Sevilla FC,2023-24,DF,32,197,0,1,2024-06-01,2024-06-07,4.0
64339,Pizzi,SC Braga,2023-24,MF,34,49,0,0,2024-06-01,2024-06-06,0.8
65278,Pedro,Società Sportiva Lazio S.p.A.,2023-24,FW,36,187,2,0,2024-06-01,2024-06-05,1.0
66100,Oriol Romeu,FC Barcelona,2023-24,MF,32,343,0,0,2024-06-01,2024-06-07,2.0
69642,Nicolai Boilesen,FC Copenhagen,2023-24,DF,32,92,0,0,2024-06-01,2024-06-10,0.3
73517,Ørjan Nyland,Sevilla FC,2023-24,GK,33,180,0,0,2024-06-01,2024-06-07,1.4
74229,Koke,Atlético de Madrid,2023-24,MF,32,771,0,1,2024-06-01,2024-06-07,12.0
74294,Nemanja Gudelj,Sevilla FC,2023-24,MF,32,540,2,0,2024-06-01,2024-06-07,3.5
74857,Marc-André ter Stegen,FC Barcelona,2023-24,GK,32,720,0,0,2024-06-01,2024-06-07,28.0
81999,Joselu,Real Madrid,2023-24,FW,34,273,5,0,2024-06-01,2024-06-07,5.0
82442,Olivier Giroud,AC Milan,2023-24,FW,37,512,1,1,2024-06-01,2024-06-05,3.0
85370,Sergi Roberto,FC Barcelona,2023-24,MF,32,202,0,1,2024-06-01,2024-06-07,2.5
86202,Antonio Rüdiger,Real Madrid,2023-24,DF,31,1039,0,2,2024-06-01,2024-06-07,25.0
87884,Mário Rui,SSC Napoli,2023-24,DF,33,214,0,0,2024-06-01,2024-06-05,3.5
89200,Rasmus Falk,FC Copenhagen,2023-24,MF,32,630,0,1,2024-06-01,2024-06-10,0.85
89222,Yaroslav Rakitskyi,FC Shakhtar Donetsk,2023-24,DF,34,345,1,0,2024-06-01,2024-06-06,1.0
91970,Juan Cuadrado,Inter Milan,2023-24,MF,36,113,0,0,2024-06-01,2024-06-05,1.0
94308,Marko Dmitrovic,Sevilla FC,2023-24,GK,32,360,0,0,2024-06-01,2024-06-07,0.9
104918,Christian Sørensen,FC Copenhagen,2023-24,DF,31,42,0,0,2024-06-01,2024-06-10,0.5
105521,Ciro Immobile,Società Sportiva Lazio S.p.A.,2023-24,FW,34,507,4,0,2024-06-01,2024-06-05,4.0
107010,Stefan Savic,Atlético de Madrid,2023-24,DF,33,414,0,0,2024-06-01,2024-06-07,2.5
108390,Thibaut Courtois,Real Madrid,2023-24,GK,32,90,0,0,2024-06-01,2024-06-07,28.0
111051,Nampalys Mendy,RC Lens,2023-24,MF,31,373,0,0,2024-06-01,2024-06-03,3.0
111078,Emil Forsberg,RB Leipzig,2023-24,FW,32,412,1,0,2024-06-01,2024-06-13,5.0
111196,Stefan de Vrij,Inter Milan,2023-24,DF,32,498,0,0,2024-06-01,2024-06-05,7.0
111630,Erik Lamela,Sevilla FC,2023-24,FW,32,186,0,0,2024-06-01,2024-06-07,2.0
111961,Suso,Sevilla FC,2023-24,MF,30,82,0,0,2024-06-01,2024-06-07,4.0
112515,Marcos Alonso,FC Barcelona,2023-24,DF,33,139,0,0,2024-06-01,2024-06-07,2.0
116598,Viktor Claesson,FC Copenhagen,2023-24,FW,32,481,0,0,2024-06-01,2024-06-10,4.5
121483,Jan Oblak,Atlético de Madrid,2023-24,GK,31,930,0,0,2024-06-01,2024-06-07,28.0
121985,Juan Jesus,SSC Napoli,2023-24,DF,32,430,0,0,2024-06-01,2024-06-05,2.5
125781,Antoine Griezmann,Atlético de Madrid,2023-24,FW,33,823,6,1,2024-06-01,2024-06-07,25.0
126414,Hakan Çalhanoğlu,Inter Milan,2023-24,MF,30,513,1,0,2024-06-01,2024-06-05,45.0
126557,Jonathan Gradit,RC Lens,2023-24,DF,31,512,0,0,2024-06-01,2024-06-03,4.5
126719,Juan Bernat,SL Benfica,2023-24,DF,31,111,0,0,2024-06-01,2024-06-06,4.0
126729,Patric,Società Sportiva Lazio S.p.A.,2023-24,DF,31,369,0,0,2024-06-01,2024-06-05,4.0
127048,Cédric Bakambu,Galatasaray,2023-24,FW,33,37,1,0,2024-06-01,2024-06-07,2.5
128220,Luis Alberto,Società Sportiva Lazio S.p.A.,2023-24,MF,31,647,0,1,2024-06-01,2024-06-05,11.0
128223,Álvaro Morata,Atlético de Madrid,2023-24,FW,31,668,5,1,2024-06-01,2024-06-07,16.0
130365,Alessandro Florenzi,AC Milan,2023-24,DF,33,157,0,0,2024-06-01,2024-06-05,2.0
131075,Francesco Acerbi,Inter Milan,2023-24,DF,36,421,0,1,2024-06-01,2024-06-05,3.5
138927,Daniel Carvajal,Real Madrid,2023-24,DF,32,846,1,1,2024-06-01,2024-06-07,12.0
139396,Bruma,SC Braga,2023-24,FW,29,371,2,1,2024-06-01,2024-06-06,7.0
141050,Danilo Pereira,Paris Saint-Germain,2023-24,DF,32,159,0,0,2024-06-01,2024-06-03,8.0
143812,Matías Vecino,Società Sportiva Lazio S.p.A.,2023-24,MF,32,473,1,0,2024-06-01,2024-06-05,2.5
146889,Peter Ankersen,FC Copenhagen,2023-24,DF,33,464,0,0,2024-06-01,2024-06-10,0.3
148928,Saúl Ñíguez,Atlético de Madrid,2023-24,MF,29,431,1,0,2024-06-01,2024-06-07,7.5
149729,João Mário (149729),SL Benfica,2023-24,MF,31,326,3,0,2024-06-01,2024-06-06,4.0
155025,Fábio Cardoso,FC Porto,2023-24,DF,30,270,0,0,2024-06-01,2024-06-06,3.5
158863,Iñigo Martínez,FC Barcelona,2023-24,DF,33,318,0,0,2024-06-01,2024-06-07,5.0
159372,Felipe Anderson,Società Sportiva Lazio S.p.A.,2023-24,FW,31,546,0,1,2024-06-01,2024-06-05,8.0
165895,Matteo Politano,SSC Napoli,2023-24,FW,30,582,1,2,2024-06-01,2024-06-05,13.0
167105,Lukas Lerager,FC Copenhagen,2023-24,MF,30,540,3,1,2024-06-01,2024-06-10,3.0
167850,Memphis Depay,Atlético de Madrid,2023-24,FW,30,102,1,0,2024-06-01,2024-06-07,10.0
169880,Giovanni Di Lorenzo,SSC Napoli,2023-24,DF,30,720,1,1,2024-06-01,2024-06-05,15.0
170929,Massadio Haïdara,RC Lens,2023-24,DF,31,115,0,0,2024-06-01,2024-06-03,2.0
174694,Rony Lopes,SC Braga,2023-24,FW,28,2,0,0,2024-06-01,2024-06-06,2.5
177547,Matheus,SC Braga,2023-24,GK,32,540,0,0,2024-06-01,2024-06-06,6.0
181136,Piotr Zielinski,SSC Napoli,2023-24,MF,30,471,1,1,2024-06-01,2024-06-05,22.0
181767,Marquinhos,Paris Saint-Germain,2023-24,DF,30,900,0,1,2024-06-01,2024-06-03,50.0
182712,João Cancelo,FC Barcelona,2023-24,DF,30,810,2,1,2024-06-01,2024-06-07,25.0
182906,Mike Maignan,AC Milan,2023-24,GK,28,531,0,0,2024-06-01,2024-06-05,38.0
182916,Wesley Saïd,RC Lens,2023-24,FW,29,52,0,0,2024-06-01,2024-06-03,4.0
182932,Davy Klaassen,Inter Milan,2023-24,MF,31,82,0,0,2024-06-01,2024-06-05,4.0
186644,Mohamed Elyounoussi,FC Copenhagen,2023-24,FW,29,688,3,0,2024-06-01,2024-06-10,6.0
188888,Sheraldo Becker,1.FC Union Berlin,2023-24,FW,29,426,2,0,2024-06-01,2024-06-07,10.0
189441,Lucas Ocampos,Sevilla FC,2023-24,FW,29,346,1,0,2024-06-01,2024-06-07,9.0
191056,Brice Samba,RC Lens,2023-24,GK,30,540,0,0,2024-06-01,2024-06-03,15.0
192279,Kepa Arrizabalaga,Real Madrid,2023-24,GK,29,360,0,0,2024-06-01,2024-06-07,12.0
192616,Ulisses Garcia,BSC Young Boys,2023-24,DF,28,505,0,0,2024-06-01,2024-06-03,4.0
192735,Stanislav Lobotka,SSC Napoli,2023-24,MF,29,681,0,0,2024-06-01,2024-06-05,28.0
196948,Andreas Christensen,FC Barcelona,2023-24,DF,28,440,1,0,2024-06-01,2024-06-07,40.0
197747,Alessio Romagnoli,Società Sportiva Lazio S.p.A.,2023-24,DF,29,540,0,1,2024-06-01,2024-06-05,15.0
197929,Ivan Provedel,Società Sportiva Lazio S.p.A.,2023-24,GK,30,720,1,0,2024-06-01,2024-06-05,14.0
198008,André Silva,Real Sociedad,2023-24,FW,28,92,0,0,2024-06-01,2024-06-07,6.0
198116,Federico Dimarco,Inter Milan,2023-24,DF,26,365,1,0,2024-06-01,2024-06-05,50.0
199733,Danilo Cataldi,Società Sportiva Lazio S.p.A.,2023-24,MF,29,156,0,0,2024-06-01,2024-06-05,5.5
199976,Marco Sportiello,AC Milan,2023-24,GK,32,9,0,0,2024-06-01,2024-06-05,1.5
200056,Elseid Hysaj,Società Sportiva Lazio S.p.A.,2023-24,DF,30,343,0,0,2024-06-01,2024-06-05,2.5
202886,Ruben Loftus-Cheek,AC Milan,2023-24,MF,28,325,0,0,2024-06-01,2024-06-05,25.0
203412,Andreas Cornelius,FC Copenhagen,2023-24,FW,31,79,0,0,2024-06-01,2024-06-10,1.0
203746,Ruben Aguilar,RC Lens,2023-24,DF,31,99,0,0,2024-06-01,2024-06-03,5.0
204069,Milan Škriniar,Paris Saint-Germain,2023-24,DF,29,539,1,0,2024-06-01,2024-06-03,30.0
207015,Vincent Janssen,Royal Antwerp FC,2023-24,FW,29,411,1,0,2024-06-01,2024-06-04,8.0
212723,Djibril Sow,Sevilla FC,2023-24,MF,27,373,0,0,2024-06-01,2024-06-07,9.0
212862,Álex Remiro,Real Sociedad,2023-24,GK,29,720,0,0,2024-06-01,2024-06-07,25.0
214775,Óliver Torres,Sevilla FC,2023-24,MF,29,100,0,0,2024-06-01,2024-06-07,6.0
215977,Adrien Thomasson,RC Lens,2023-24,MF,30,224,1,0,2024-06-01,2024-06-03,5.0
216464,Carlos Fernández,Real Sociedad,2023-24,FW,28,64,0,0,2024-06-01,2024-06-07,1.5
221316,Lucas Vázquez,Real Madrid,2023-24,DF,32,373,0,1,2024-06-01,2024-06-07,4.0
222813,Marko Grujić,FC Porto,2023-24,MF,28,47,0,0,2024-06-01,2024-06-06,6.0
223367,Fredrik Aursnes,SL Benfica,2023-24,MF,28,540,0,1,2024-06-01,2024-06-06,20.0
225020,Mariano Díaz,Sevilla FC,2023-24,FW,30,60,0,0,2024-06-01,2024-06-07,1.5
225122,Gonçalo Guedes,SL Benfica,2023-24,FW,27,27,0,0,2024-06-01,2024-06-07,15.0
228433,Wendell,FC Porto,2023-24,DF,30,389,0,0,2024-06-01,2024-06-06,7.0
229804,Aritz Elustondo,Real Sociedad,2023-24,DF,30,170,0,0,2024-06-01,2024-06-07,5.0
238055,Rafa Silva,SL Benfica,2023-24,FW,31,506,2,0,2024-06-01,2024-06-06,14.0
239743,Przemyslaw Frankowski,RC Lens,2023-24,DF,29,528,1,2,2024-06-01,2024-06-03,9.0
239802,Adam Marusic,Società Sportiva Lazio S.p.A.,2023-24,DF,31,514,0,0,2024-06-01,2024-06-05,5.0
239962,Denis Vavro,FC Copenhagen,2023-24,DF,28,708,0,0,2024-06-01,2024-06-10,4.0
240414,Alex Meret,SSC Napoli,2023-24,GK,27,720,0,0,2024-06-01,2024-06-05,12.0
240692,Reinildo Mandava,Atlético de Madrid,2023-24,DF,30,22,0,0,2024-06-01,2024-06-07,9.0
250013,Angelo Fulgini,RC Lens,2023-24,MF,27,289,2,0,2024-06-01,2024-06-03,7.0
250845,José María Giménez,Atlético de Madrid,2023-24,DF,29,482,0,1,2024-06-01,2024-06-07,22.0
255901,Rodrigo De Paul,Atlético de Madrid,2023-24,MF,30,616,1,0,2024-06-01,2024-06-07,30.0
255906,Scott McKenna,FC Copenhagen,2023-24,DF,27,180,0,0,2024-06-01,2024-06-10,9.0
255942,Nicolò Barella,Inter Milan,2023-24,MF,27,468,0,1,2024-06-01,2024-06-05,80.0
256339,Emil Audero,Inter Milan,2023-24,GK,27,90,0,0,2024-06-01,2024-06-05,5.0
257462,Luka Jović,AC Milan,2023-24,FW,26,30,0,0,2024-06-01,2024-06-05,7.0
257732,Amir Rrahmani,SSC Napoli,2023-24,DF,30,553,1,0,2024-06-01,2024-06-05,15.0
258015,Diogo Gonçalves,FC Copenhagen,2023-24,FW,27,537,2,1,2024-06-01,2024-06-10,5.5
261927,Ricardo Horta,SC Braga,2023-24,FW,29,503,0,2,2024-06-01,2024-06-06,15.0
262523,Davide Calabria,AC Milan,2023-24,DF,27,429,0,1,2024-06-01,2024-06-05,13.0
263236,Kevin Danso,RC Lens,2023-24,DF,25,540,0,0,2024-06-01,2024-06-03,25.0
263727,Joan Jordán,Sevilla FC,2023-24,MF,29,81,0,0,2024-06-01,2024-06-07,3.5
266807,Ángel Correa,Atlético de Madrid,2023-24,FW,29,318,1,0,2024-06-01,2024-06-07,18.0
268112,Gyrano Kerk,Royal Antwerp FC,2023-24,FW,28,206,0,0,2024-06-01,2024-06-04,2.2
277179,Angeliño,Galatasaray,2023-24,DF,27,427,0,0,2024-06-01,2024-06-05,8.0
280730,Álvaro Odriozola,Real Sociedad,2023-24,DF,28,96,0,0,2024-06-01,2024-06-07,2.5
281769,Mario Hermoso,Atlético de Madrid,2023-24,DF,28,818,1,1,2024-06-01,2024-06-07,25.0
281963,Lucas Hernández,Paris Saint-Germain,2023-24,DF,28,842,1,0,2024-06-01,2024-06-03,40.0
282250,Birger Meling,FC Copenhagen,2023-24,DF,29,192,0,1,2024-06-01,2024-06-10,3.5
282388,Giovanni Simeone,SSC Napoli,2023-24,FW,28,94,1,0,2024-06-01,2024-06-05,10.0
282411,Marcos Llorente,Atlético de Madrid,2023-24,DF,29,649,0,1,2024-06-01,2024-06-07,30.0
283170,Iñaki Peña,FC Barcelona,2023-24,GK,25,180,0,0,2024-06-01,2024-06-07,8.0
283735,Mattia Zaccagni,Società Sportiva Lazio S.p.A.,2023-24,FW,28,464,0,0,2024-06-01,2024-06-05,20.0
288230,Ousmane Dembélé,Paris Saint-Germain,2023-24,FW,27,954,2,2,2024-06-01,2024-06-03,60.0
289059,Mykola Matvienko,FC Shakhtar Donetsk,2023-24,DF,28,450,1,0,2024-06-01,2024-06-06,18.0
289075,Oleksandr Zubkov,FC Shakhtar Donetsk,2023-24,FW,27,535,0,2,2024-06-01,2024-06-06,7.0
290537,Jean Butez,Royal Antwerp FC,2023-24,GK,28,450,0,0,2024-06-01,2024-06-04,8.0
291417,Ferland Mendy,Real Madrid,2023-24,DF,28,872,0,0,2024-06-01,2024-06-07,22.0
293385,Dani Olmo,RB Leipzig,2023-24,MF,26,181,1,0,2024-06-01,2024-07-18,60.0
295414,Adrián Marín,SC Braga,2023-24,DF,27,20,0,0,2024-06-01,2024-06-06,1.5
296622,Marco Asensio,Paris Saint-Germain,2023-24,MF,28,119,0,0,2024-06-01,2024-06-03,20.0
297070,Hamari Traoré,Real Sociedad,2023-24,DF,32,530,0,0,2024-06-01,2024-06-07,6.0
300716,Kieran Tierney,Real Sociedad,2023-24,DF,26,66,0,0,2024-06-01,2024-06-07,12.0
302371,Toni Martínez,FC Porto,2023-24,FW,26,6,0,0,2024-06-01,2024-06-06,5.0
303254,Fikayo Tomori,AC Milan,2023-24,DF,26,540,0,0,2024-06-01,2024-06-05,40.0
