date,season,home_team,away_team,home_score,away_score
1998-12-13,1998-99,Extremadura,Oviedo,0,1
1998-12-13,1998-99,Real Madrid,Sociedad,3,2
1998-12-13,1998-99,Santander,Tenerife,0,0
1998-12-13,1998-99,Valencia,Salamanca,1,0
1998-12-13,1998-99,Valladolid,Alaves,3,0
1998-12-13,1998-99,Zaragoza,Mallorca,0,1
1998-12-19,1998-99,La Coruna,Betis,2,2
1998-12-20,1998-99,Alaves,Salamanca,1,0
1998-12-20,1998-99,Ath Madrid,Zaragoza,0,0
1998-12-20,1998-99,Espanol,Valencia,2,1
1998-12-20,1998-99,Mallorca,Santander,1,1
1998-12-20,1998-99,Oviedo,Real Madrid,1,0
1998-12-20,1998-99,Sociedad,Celta,2,0
1998-12-20,1998-99,Tenerife,Extremadura,1,1
1998-12-20,1998-99,Valladolid,Barcelona,0,1
1998-12-20,1998-99,Villareal,Ath Bilbao,0,1
1999-01-02,1998-99,Valencia,Sociedad,2,0
1999-01-03,1998-99,Ath Bilbao,Valladolid,2,1
1999-01-03,1998-99,Barcelona,Alaves,7,1
1999-01-03,1998-99,Betis,Villareal,4,1
1999-01-03,1998-99,Celta,Oviedo,6,2
1999-01-03,1998-99,Extremadura,Mallorca,1,0
1999-01-03,1998-99,Real Madrid,Tenerife,4,0
1999-01-03,1998-99,Salamanca,Espanol,2,3
1999-01-03,1998-99,Santander,Ath Madrid,2,3
1999-01-03,1998-99,Zaragoza,La Coruna,3,1
1999-01-06,1998-99,Real Madrid,Salamanca,3,1
1999-01-09,1998-99,Barcelona,Ath Bilbao,4,2
1999-01-10,1998-99,Alaves,Espanol,1,1
1999-01-10,1998-99,Ath Madrid,Extremadura,5,0
1999-01-10,1998-99,La Coruna,Santander,1,2
1999-01-10,1998-99,Mallorca,Real Madrid,2,1
1999-01-10,1998-99,Oviedo,Valencia,2,2
1999-01-10,1998-99,Sociedad,Salamanca,4,0
1999-01-10,1998-99,Tenerife,Celta,0,2
1999-01-10,1998-99,Valladolid,Betis,0,3
1999-01-10,1998-99,Villareal,Zaragoza,1,1
1999-01-16,1998-99,Celta,Mallorca,4,2
1999-01-17,1998-99,Alaves,Ath Bilbao,1,2
1999-01-17,1998-99,Betis,Barcelona,0,3
1999-01-17,1998-99,Espanol,Sociedad,0,0
1999-01-17,1998-99,Extremadura,La Coruna,1,2
1999-01-17,1998-99,Real Madrid,Ath Madrid,4,2
1999-01-17,1998-99,Salamanca,Oviedo,1,1
1999-01-17,1998-99,Santander,Villareal,1,2
1999-01-17,1998-99,Valencia,Tenerife,1,1
1999-01-17,1998-99,Zaragoza,Valladolid,2,0
1999-01-23,1998-99,Ath Bilbao,Betis,0,0
1999-01-24,1998-99,Ath Madrid,Celta,2,1
1999-01-24,1998-99,Barcelona,Zaragoza,3,1
1999-01-24,1998-99,La Coruna,Real Madrid,4,0
1999-01-24,1998-99,Mallorca,Valencia,0,1
1999-01-24,1998-99,Oviedo,Espanol,1,1
1999-01-24,1998-99,Sociedad,Alaves,2,1
1999-01-24,1998-99,Tenerife,Salamanca,1,0
1999-01-24,1998-99,Valladolid,Santander,0,0
1999-01-24,1998-99,Villareal,Extremadura,1,1
1999-01-30,1998-99,Ath Bilbao,Zaragoza,2,0
1999-01-30,1998-99,Ath Madrid,Valencia,1,2
1999-01-30,1998-99,Betis,Alaves,1,0
1999-01-30,1998-99,Mallorca,Salamanca,1,0
1999-01-30,1998-99,Oviedo,Sociedad,2,1
1999-01-30,1998-99,Villareal,Real Madrid,0,2
1999-01-31,1998-99,Barcelona,Santander,3,2
1999-01-31,1998-99,La Coruna,Celta,2,1
1999-01-31,1998-99,Tenerife,Espanol,0,0
1999-01-31,1998-99,Valladolid,Extremadura,0,0
1999-02-06,1998-99,Valencia,La Coruna,0,0
1999-02-07,1998-99,Alaves,Oviedo,2,2
1999-02-07,1998-99,Celta,Villareal,4,1
1999-02-07,1998-99,Espanol,Mallorca,1,0
1999-02-07,1998-99,Extremadura,Barcelona,1,2
1999-02-07,1998-99,Real Madrid,Valladolid,3,2
1999-02-07,1998-99,Salamanca,Ath Madrid,2,1
1999-02-07,1998-99,Santander,Ath Bilbao,2,0
1999-02-07,1998-99,Sociedad,Tenerife,1,1
1999-02-07,1998-99,Zaragoza,Betis,2,2
1999-02-13,1998-99,Ath Madrid,Espanol,1,2
1999-02-13,1998-99,La Coruna,Salamanca,1,0
1999-02-13,1998-99,Mallorca,Sociedad,1,0
1999-02-14,1998-99,Ath Bilbao,Extremadura,0,0
1999-02-14,1998-99,Barcelona,Real Madrid,3,0
1999-02-14,1998-99,Betis,Santander,1,1
1999-02-14,1998-99,Tenerife,Oviedo,0,2
1999-02-14,1998-99,Valladolid,Celta,2,1
1999-02-14,1998-99,Villareal,Valencia,1,0
1999-02-14,1998-99,Zaragoza,Alaves,1,1
1999-02-20,1998-99,Extremadura,Betis,2,1
1999-02-20,1998-99,Real Madrid,Ath Bilbao,0,1
1999-02-20,1998-99,Santander,Zaragoza,2,4
1999-02-21,1998-99,Alaves,Tenerife,3,1
1999-02-21,1998-99,Celta,Barcelona,0,0
1999-02-21,1998-99,Espanol,La Coruna,2,2
1999-02-21,1998-99,Oviedo,Mallorca,1,3
1999-02-21,1998-99,Salamanca,Villareal,1,0
1999-02-21,1998-99,Sociedad,Ath Madrid,3,2
1999-02-21,1998-99,Valencia,Valladolid,0,1
1999-02-27,1998-99,Ath Bilbao,Celta,0,0
1999-02-27,1998-99,Ath Madrid,Oviedo,0,0
1999-02-27,1998-99,Barcelona,Valencia,2,4
1999-02-27,1998-99,Betis,Real Madrid,3,2
1999-02-28,1998-99,La Coruna,Sociedad,0,1
1999-02-28,1998-99,Mallorca,Tenerife,1,1
1999-02-28,1998-99,Santander,Alaves,2,0
1999-02-28,1998-99,Valladolid,Salamanca,4,1
1999-02-28,1998-99,Villareal,Espanol,2,2
1999-02-28,1998-99,Zaragoza,Extremadura,3,1
1999-03-06,1998-99,Oviedo,La Coruna,1,2
1999-03-07,1998-99,Alaves,Mallorca,2,0
1999-03-07,1998-99,Celta,Betis,4,0
1999-03-07,1998-99,Espanol,Valladolid,0,2
1999-03-07,1998-99,Extremadura,Santander,0,3
1999-03-07,1998-99,Real Madrid,Zaragoza,3,2
1999-03-07,1998-99,Salamanca,Barcelona,1,4
1999-03-07,1998-99,Sociedad,Villareal,1,1
1999-03-07,1998-99,Tenerife,Ath Madrid,1,0
1999-03-07,1998-99,Valencia,Ath Bilbao,4,1
1999-03-13,1998-99,Ath Madrid,Mallorca,1,2
1999-03-13,1998-99,Betis,Valencia,0,1
1999-03-13,1998-99,Santander,Real Madrid,1,3
1999-03-13,1998-99,Zaragoza,Celta,0,1
1999-03-14,1998-99,Ath Bilbao,Salamanca,1,0
1999-03-14,1998-99,Barcelona,Espanol,3,0
1999-03-14,1998-99,Extremadura,Alaves,1,0
1999-03-14,1998-99,La Coruna,Tenerife,2,0
1999-03-14,1998-99,Valladolid,Sociedad,0,0
1999-03-14,1998-99,Villareal,Oviedo,0,0
1999-03-20,1998-99,Espanol,Ath Bilbao,1,1
1999-03-21,1998-99,Alaves,Ath Madrid,2,0
1999-03-21,1998-99,Celta,Santander,3,0
1999-03-21,1998-99,Mallorca,La Coruna,1,2
1999-03-21,1998-99,Oviedo,Valladolid,0,0
1999-03-21,1998-99,Real Madrid,Extremadura,2,0
1999-03-21,1998-99,Salamanca,Betis,1,3
1999-03-21,1998-99,Sociedad,Barcelona,0,2
1999-03-21,1998-99,Tenerife,Villareal,2,2
1999-03-21,1998-99,Valencia,Zaragoza,1,1
1999-04-03,1998-99,La Coruna,Ath Madrid,1,1
1999-04-03,1998-99,Santander,Valencia,0,1
1999-04-04,1998-99,Ath Bilbao,Sociedad,0,0
1999-04-04,1998-99,Barcelona,Oviedo,3,1
1999-04-04,1998-99,Betis,Espanol,0,1
1999-04-04,1998-99,Extremadura,Celta,1,1
1999-04-04,1998-99,Real Madrid,Alaves,3,2
1999-04-04,1998-99,Valladolid,Tenerife,2,1
1999-04-04,1998-99,Villareal,Mallorca,0,2
1999-04-04,1998-99,Zaragoza,Salamanca,2,0
1999-04-10,1998-99,Tenerife,Barcelona,2,3
1999-04-11,1998-99,Alaves,La Coruna,2,1
1999-04-11,1998-99,Ath Madrid,Villareal,2,2
1999-04-11,1998-99,Celta,Real Madrid,5,1
1999-04-11,1998-99,Espanol,Zaragoza,2,1
1999-04-11,1998-99,Mallorca,Valladolid,1,0
1999-04-11,1998-99,Oviedo,Ath Bilbao,0,0
1999-04-11,1998-99,Salamanca,Santander,1,2
1999-04-11,1998-99,Sociedad,Betis,1,0
1999-04-11,1998-99,Valencia,Extremadura,1,1
1999-04-17,1998-99,Barcelona,Mallorca,2,1
1999-04-17,1998-99,Valladolid,Ath Madrid,1,0
1999-04-18,1998-99,Ath Bilbao,Tenerife,2,0
1999-04-18,1998-99,Betis,Oviedo,5,0
1999-04-18,1998-99,Celta,Alaves,1,1
1999-04-18,1998-99,Extremadura,Salamanca,1,1
1999-04-18,1998-99,Real Madrid,Valencia,3,1
1999-04-18,1998-99,Santander,Espanol,0,2
1999-04-18,1998-99,Villareal,La Coruna,1,2
1999-04-18,1998-99,Zaragoza,Sociedad,1,1
1999-04-24,1998-99,Valencia,Celta,2,2
1999-04-25,1998-99,Alaves,Villareal,2,1
1999-04-25,1998-99,Ath Madrid,Barcelona,1,1
1999-04-25,1998-99,Espanol,Extremadura,0,0
1999-04-25,1998-99,La Coruna,Valladolid,3,0
1999-04-25,1998-99,Mallorca,Ath Bilbao,6,1
1999-04-25,1998-99,Oviedo,Zaragoza,1,2
1999-04-25,1998-99,Salamanca,Real Madrid,1,1
1999-04-25,1998-99,Sociedad,Santander,2,0
1999-04-25,1998-99,Tenerife,Betis,3,2
1999-05-01,1998-99,Real Madrid,Espanol,2,0
1999-05-01,1998-99,Valencia,Alaves,5,0
1999-05-02,1998-99,Ath Bilbao,Ath Madrid,1,2
1999-05-02,1998-99,Barcelona,La Coruna,4,0
1999-05-02,1998-99,Betis,Mallorca,1,3
1999-05-02,1998-99,Celta,Salamanca,1,0
1999-05-02,1998-99,Extremadura,Sociedad,1,0
1999-05-02,1998-99,Santander,Oviedo,0,0
1999-05-02,1998-99,Valladolid,Villareal,1,0
1999-05-02,1998-99,Zaragoza,Tenerife,3,1
1999-05-08,1998-99,Sociedad,Real Madrid,3,2
1999-05-09,1998-99,Alaves,Valladolid,2,0
1999-05-09,1998-99,Ath Madrid,Betis,2,3
1999-05-09,1998-99,Espanol,Celta,3,0
1999-05-09,1998-99,La Coruna,Ath Bilbao,1,1
1999-05-09,1998-99,Mallorca,Zaragoza,1,0
1999-05-09,1998-99,Oviedo,Extremadura,1,0
1999-05-09,1998-99,Salamanca,Valencia,0,1
1999-05-09,1998-99,Tenerife,Santander,2,2
1999-05-09,1998-99,Villareal,Barcelona,2,3
1999-05-14,1998-99,Santander,Mallorca,1,0
1999-05-15,1998-99,Barcelona,Valladolid,1,1
1999-05-16,1998-99,Ath Bilbao,Villareal,2,0
1999-05-16,1998-99,Betis,La Coruna,0,3
1999-05-16,1998-99,Celta,Sociedad,2,2
1999-05-16,1998-99,Extremadura,Tenerife,1,0
1999-05-16,1998-99,Real Madrid,Oviedo,2,1
1999-05-16,1998-99,Salamanca,Alaves,1,0
1999-05-16,1998-99,Valencia,Espanol,1,2
1999-05-16,1998-99,Zaragoza,Ath Madrid,2,0
1999-05-22,1998-99,Alaves,Barcelona,1,4
1999-05-23,1998-99,Ath Madrid,Santander,1,1
1999-05-23,1998-99,Espanol,Salamanca,4,0
1999-05-23,1998-99,La Coruna,Zaragoza,2,1
1999-05-23,1998-99,Mallorca,Extremadura,2,0
1999-05-23,1998-99,Oviedo,Celta,1,3
1999-05-23,1998-99,Sociedad,Valencia,1,1
1999-05-23,1998-99,Tenerife,Real Madrid,2,3
1999-05-23,1998-99,Valladolid,Ath Bilbao,0,3
1999-05-23,1998-99,Villareal,Betis,3,4
1999-05-29,1998-99,Ath Bilbao,Barcelona,1,3
1999-05-29,1998-99,Valencia,Oviedo,3,0
1999-05-30,1998-99,Betis,Valladolid,2,0
1999-05-30,1998-99,Celta,Tenerife,2,0
1999-05-30,1998-99,Espanol,Alaves,3,0
1999-05-30,1998-99,Extremadura,Ath Madrid,2,1
1999-05-30,1998-99,Real Madrid,Mallorca,2,1
1999-05-30,1998-99,Salamanca,Sociedad,0,1
1999-05-30,1998-99,Santander,La Coruna,1,1
1999-05-30,1998-99,Zaragoza,Villareal,4,0
1999-06-12,1998-99,Ath Madrid,Real Madrid,3,1
1999-06-12,1998-99,La Coruna,Extremadura,1,1
1999-06-12,1998-99,Valladolid,Zaragoza,1,1
1999-06-13,1998-99,Ath Bilbao,Alaves,5,0
1999-06-13,1998-99,Barcelona,Betis,4,1
1999-06-13,1998-99,Mallorca,Celta,2,0
1999-06-13,1998-99,Oviedo,Salamanca,3,2
1999-06-13,1998-99,Sociedad,Espanol,1,2
1999-06-13,1998-99,Tenerife,Valencia,3,2
1999-06-13,1998-99,Villareal,Santander,3,0
1999-06-19,1998-99,Salamanca,Tenerife,1,2
1999-06-19,1998-99,Santander,Valladolid,0,2
1999-06-20,1998-99,Alaves,Sociedad,2,1
1999-06-20,1998-99,Betis,Ath Bilbao,1,4
1999-06-20,1998-99,Celta,Ath Madrid,0,1
1999-06-20,1998-99,Espanol,Oviedo,2,1
1999-06-20,1998-99,Extremadura,Villareal,2,2
1999-06-20,1998-99,Real Madrid,La Coruna,3,1
1999-06-20,1998-99,Valencia,Mallorca,3,0
1999-06-20,1998-99,Zaragoza,Barcelona,2,0
1999-08-21,1999-00,Ath Bilbao,Betis,1,0
1999-08-21,1999-00,Mallorca,Real Madrid,1,2
1999-08-21,1999-00,Valencia,Santander,1,2
1999-08-22,1999-00,Ath Madrid,Vallecano,0,2
1999-08-22,1999-00,Barcelona,Zaragoza,2,0
1999-08-22,1999-00,La Coruna,Alaves,4,1
1999-08-22,1999-00,Malaga,Espanol,1,0
1999-08-22,1999-00,Numancia,Valladolid,1,0
1999-08-22,1999-00,Oviedo,Celta,1,0
1999-08-22,1999-00,Sevilla,Sociedad,2,2
1999-08-28,1999-00,Sociedad,Ath Madrid,4,1
1999-08-29,1999-00,Alaves,Malaga,2,1
1999-08-29,1999-00,Betis,La Coruna,0,0
1999-08-29,1999-00,Celta,Sevilla,2,1
1999-08-29,1999-00,Espanol,Valencia,3,2
1999-08-29,1999-00,Real Madrid,Numancia,4,1
1999-08-29,1999-00,Santander,Barcelona,1,2
1999-08-29,1999-00,Valladolid,Ath Bilbao,1,0
1999-08-29,1999-00,Vallecano,Mallorca,2,1
1999-08-29,1999-00,Zaragoza,Oviedo,4,0
1999-09-11,1999-00,Barcelona,Espanol,3,0
1999-09-11,1999-00,La Coruna,Valladolid,2,0
1999-09-11,1999-00,Valencia,Alaves,0,2
1999-09-12,1999-00,Ath Bilbao,Real Madrid,2,2
1999-09-12,1999-00,Ath Madrid,Celta,1,2
1999-09-12,1999-00,Malaga,Betis,3,0
1999-09-12,1999-00,Mallorca,Numancia,3,0
1999-09-12,1999-00,Oviedo,Santander,1,2
1999-09-12,1999-00,Sevilla,Zaragoza,0,0
1999-09-12,1999-00,Vallecano,Sociedad,2,1
1999-09-18,1999-00,Alaves,Barcelona,2,1
1999-09-18,1999-00,Betis,Valencia,1,0
1999-09-18,1999-00,Espanol,Oviedo,2,1
1999-09-18,1999-00,Real Madrid,La Coruna,1,1
1999-09-18,1999-00,Valladolid,Malaga,4,2
1999-09-19,1999-00,Celta,Vallecano,0,1
1999-09-19,1999-00,Numancia,Ath Bilbao,1,1
1999-09-19,1999-00,Santander,Sevilla,2,2
1999-09-19,1999-00,Sociedad,Mallorca,2,1
1999-09-19,1999-00,Zaragoza,Ath Madrid,1,1
1999-09-25,1999-00,Barcelona,Betis,4,1
1999-09-25,1999-00,Malaga,Real Madrid,1,1
1999-09-25,1999-00,Sociedad,Celta,0,2
1999-09-25,1999-00,Valencia,Valladolid,0,0
1999-09-26,1999-00,Ath Madrid,Santander,2,0
1999-09-26,1999-00,La Coruna,Numancia,0,2
1999-09-26,1999-00,Mallorca,Ath Bilbao,2,1
1999-09-26,1999-00,Oviedo,Alaves,1,0
1999-09-26,1999-00,Sevilla,Espanol,1,2
1999-09-26,1999-00,Vallecano,Zaragoza,0,1
1999-10-02,1999-00,Numancia,Malaga,1,1
1999-10-02,1999-00,Valladolid,Barcelona,0,2
1999-10-03,1999-00,Alaves,Sevilla,0,0
1999-10-03,1999-00,Ath Bilbao,La Coruna,2,3
1999-10-03,1999-00,Betis,Oviedo,1,0
1999-10-03,1999-00,Celta,Mallorca,1,0
1999-10-03,1999-00,Espanol,Ath Madrid,3,1
1999-10-03,1999-00,Real Madrid,Valencia,2,3
1999-10-03,1999-00,Santander,Vallecano,1,1
1999-10-03,1999-00,Zaragoza,Sociedad,2,0
1999-10-11,1999-00,Ath Madrid,Alaves,1,0
1999-10-12,1999-00,Malaga,Ath Bilbao,3,4
1999-10-12,1999-00,Mallorca,La Coruna,2,2
1999-10-12,1999-00,Sevilla,Betis,3,0
1999-10-13,1999-00,Barcelona,Real Madrid,2,2
1999-10-13,1999-00,Celta,Zaragoza,2,1
1999-10-13,1999-00,Oviedo,Valladolid,1,1
1999-10-13,1999-00,Sociedad,Santander,2,5
1999-10-13,1999-00,Valencia,Numancia,4,0
1999-10-13,1999-00,Vallecano,Espanol,2,1
1999-10-16,1999-00,Ath Bilbao,Valencia,1,0
1999-10-16,1999-00,La Coruna,Malaga,4,1
1999-10-16,1999-00,Numancia,Barcelona,3,3
1999-10-16,1999-00,Real Madrid,Oviedo,2,2
1999-10-16,1999-00,Santander,Celta,3,0
1999-10-17,1999-00,Alaves,Vallecano,0,1
1999-10-17,1999-00,Betis,Ath Madrid,2,1
1999-10-17,1999-00,Espanol,Sociedad,0,0
1999-10-17,1999-00,Valladolid,Sevilla,2,1
1999-10-17,1999-00,Zaragoza,Mallorca,3,0
1999-10-23,1999-00,Barcelona,Ath Bilbao,4,0
1999-10-23,1999-00,Sevilla,Real Madrid,1,1
1999-10-23,1999-00,Valencia,La Coruna,2,0
1999-10-24,1999-00,Ath Madrid,Valladolid,3,1
1999-10-24,1999-00,Celta,Espanol,2,1
1999-10-24,1999-00,Mallorca,Malaga,2,1
1999-10-24,1999-00,Oviedo,Numancia,1,0
1999-10-24,1999-00,Sociedad,Alaves,1,1
1999-10-24,1999-00,Vallecano,Betis,1,3
1999-10-24,1999-00,Zaragoza,Santander,4,1
1999-10-30,1999-00,La Coruna,Barcelona,2,1
1999-10-30,1999-00,Malaga,Valencia,1,1
1999-10-30,1999-00,Real Madrid,Ath Madrid,1,3
1999-10-31,1999-00,Alaves,Celta,1,0
1999-10-31,1999-00,Ath Bilbao,Oviedo,1,1
1999-10-31,1999-00,Betis,Sociedad,1,0
1999-10-31,1999-00,Espanol,Zaragoza,1,1
1999-10-31,1999-00,Numancia,Sevilla,2,0
1999-10-31,1999-00,Santander,Mallorca,1,1
1999-10-31,1999-00,Valladolid,Vallecano,1,2
1999-11-06,1999-00,Vallecano,Real Madrid,2,3
1999-11-07,1999-00,Ath Madrid,Numancia,2,2
1999-11-07,1999-00,Barcelona,Malaga,1,2
1999-11-07,1999-00,Celta,Betis,5,1
1999-11-07,1999-00,Mallorca,Valencia,1,0
1999-11-07,1999-00,Oviedo,La Coruna,0,1
1999-11-07,1999-00,Santander,Espanol,2,2
1999-11-07,1999-00,Sevilla,Ath Bilbao,0,0
1999-11-07,1999-00,Sociedad,Valladolid,3,0
1999-11-07,1999-00,Zaragoza,Alaves,2,1
1999-11-20,1999-00,Ath Bilbao,Ath Madrid,4,2
1999-11-20,1999-00,Valencia,Barcelona,3,1
1999-11-21,1999-00,Betis,Zaragoza,2,0
1999-11-21,1999-00,Espanol,Mallorca,1,2
1999-11-21,1999-00,Malaga,Oviedo,4,0
1999-11-21,1999-00,Numancia,Vallecano,3,1
1999-11-21,1999-00,Real Madrid,Sociedad,1,1
1999-11-21,1999-00,Valladolid,Celta,1,3
1999-11-22,1999-00,La Coruna,Sevilla,5,2
1999-11-27,1999-00,Sevilla,Malaga,0,0
1999-11-28,1999-00,Ath Madrid,La Coruna,1,3
1999-11-28,1999-00,Celta,Real Madrid,1,0
1999-11-28,1999-00,Espanol,Alaves,2,3
1999-11-28,1999-00,Mallorca,Barcelona,3,2
1999-11-28,1999-00,Oviedo,Valencia,0,0
1999-11-28,1999-00,Santander,Betis,1,1
1999-11-28,1999-00,Sociedad,Numancia,2,1
1999-11-28,1999-00,Vallecano,Ath Bilbao,1,2
1999-11-28,1999-00,Zaragoza,Valladolid,1,1
1999-12-04,1999-00,Ath Bilbao,Sociedad,1,1
1999-12-04,1999-00,Barcelona,Oviedo,3,2
1999-12-04,1999-00,Real Madrid,Zaragoza,1,5
1999-12-04,1999-00,Valencia,Sevilla,2,0
1999-12-05,1999-00,Alaves,Mallorca,2,2
1999-12-05,1999-00,Betis,Espanol,2,5
1999-12-05,1999-00,La Coruna,Vallecano,3,2
1999-12-05,1999-00,Malaga,Ath Madrid,2,3
1999-12-05,1999-00,Numancia,Celta,3,1
1999-12-05,1999-00,Valladolid,Santander,1,0
1999-12-08,1999-00,Alaves,Santander,2,1
1999-12-11,1999-00,Sevilla,Barcelona,3,2
1999-12-12,1999-00,Alaves,Betis,2,0
1999-12-12,1999-00,Ath Madrid,Valencia,1,2
1999-12-12,1999-00,Celta,Ath Bilbao,1,1
1999-12-12,1999-00,Espanol,Valladolid,1,1
1999-12-12,1999-00,Mallorca,Oviedo,1,1
1999-12-12,1999-00,Santander,Real Madrid,1,1
1999-12-12,1999-00,Sociedad,La Coruna,0,1
1999-12-12,1999-00,Vallecano,Malaga,4,1
1999-12-12,1999-00,Zaragoza,Numancia,3,3
1999-12-18,1999-00,La Coruna,Celta,1,0
1999-12-18,1999-00,Real Madrid,Espanol,2,1
1999-12-18,1999-00,Valladolid,Alaves,1,1
1999-12-19,1999-00,Ath Bilbao,Zaragoza,2,2
1999-12-19,1999-00,Barcelona,Ath Madrid,2,1
1999-12-19,1999-00,Betis,Mallorca,1,0
1999-12-19,1999-00,Malaga,Sociedad,0,0
1999-12-19,1999-00,Numancia,Santander,2,1
1999-12-19,1999-00,Oviedo,Sevilla,4,2
1999-12-19,1999-00,Valencia,Vallecano,3,1
1999-12-21,1999-00,Alaves,Real Madrid,1,3
1999-12-22,1999-00,Ath Madrid,Oviedo,5,0
1999-12-22,1999-00,Betis,Valladolid,0,1
1999-12-22,1999-00,Celta,Malaga,2,4
1999-12-22,1999-00,Espanol,Numancia,3,1
1999-12-22,1999-00,Mallorca,Sevilla,3,1
1999-12-22,1999-00,Santander,Ath Bilbao,2,2
1999-12-22,1999-00,Sociedad,Valencia,0,0
1999-12-22,1999-00,Vallecano,Barcelona,1,1
1999-12-22,1999-00,Zaragoza,La Coruna,2,1
2000-01-04,1999-00,Valencia,Celta,1,1
2000-01-05,1999-00,Ath Bilbao,Espanol,2,1
2000-01-05,1999-00,Barcelona,Sociedad,3,1
2000-01-05,1999-00,La Coruna,Santander,0,3
2000-01-05,1999-00,Malaga,Zaragoza,0,0
2000-01-05,1999-00,Mallorca,Valladolid,0,0
2000-01-05,1999-00,Numancia,Alaves,0,0
2000-01-05,1999-00,Oviedo,Vallecano,2,0
2000-01-05,1999-00,Sevilla,Ath Madrid,2,1
2000-01-08,1999-00,Espanol,La Coruna,0,0
2000-01-09,1999-00,Alaves,Ath Bilbao,1,2
2000-01-09,1999-00,Ath Madrid,Mallorca,1,0
2000-01-09,1999-00,Betis,Numancia,1,2
2000-01-09,1999-00,Celta,Barcelona,0,2
2000-01-09,1999-00,Santander,Malaga,2,3
2000-01-09,1999-00,Sociedad,Oviedo,0,0
2000-01-09,1999-00,Vallecano,Sevilla,2,0
2000-01-09,1999-00,Zaragoza,Valencia,4,2
2000-01-15,1999-00,Vallecano,Ath Madrid,1,1
2000-01-16,1999-00,Alaves,La Coruna,2,1
2000-01-16,1999-00,Betis,Ath Bilbao,2,1
2000-01-16,1999-00,Celta,Oviedo,5,3
2000-01-16,1999-00,Espanol,Malaga,0,2
2000-01-16,1999-00,Santander,Valencia,1,1
2000-01-16,1999-00,Sociedad,Sevilla,1,1
2000-01-16,1999-00,Valladolid,Numancia,2,0
2000-01-16,1999-00,Zaragoza,Barcelona,0,0
2000-01-17,1999-00,Real Madrid,Mallorca,2,1
2000-01-22,1999-00,La Coruna,Betis,2,0
2000-01-23,1999-00,Ath Bilbao,Valladolid,1,0
2000-01-23,1999-00,Ath Madrid,Sociedad,1,1
2000-01-23,1999-00,Barcelona,Santander,1,0
2000-01-23,1999-00,Malaga,Alaves,0,1
2000-01-23,1999-00,Mallorca,Vallecano,2,1
2000-01-23,1999-00,Numancia,Real Madrid,0,0
2000-01-23,1999-00,Oviedo,Zaragoza,1,0
2000-01-23,1999-00,Sevilla,Celta,0,1
2000-01-23,1999-00,Valencia,Espanol,1,2
2000-01-26,1999-00,Real Madrid,Betis,2,1
2000-01-29,1999-00,Celta,Ath Madrid,0,1
2000-01-29,1999-00,Espanol,Barcelona,1,1
2000-01-30,1999-00,Alaves,Valencia,0,1
2000-01-30,1999-00,Betis,Malaga,0,0
2000-01-30,1999-00,Numancia,Mallorca,3,1
2000-01-30,1999-00,Real Madrid,Ath Bilbao,3,1
2000-01-30,1999-00,Santander,Oviedo,3,1
2000-01-30,1999-00,Sociedad,Vallecano,2,1
2000-01-30,1999-00,Valladolid,La Coruna,4,1
2000-01-30,1999-00,Zaragoza,Sevilla,2,1
2000-02-05,1999-00,Valencia,Betis,3,1
2000-02-06,1999-00,Ath Bilbao,Numancia,2,1
2000-02-06,1999-00,Ath Madrid,Zaragoza,2,2
2000-02-06,1999-00,Barcelona,Alaves,0,1
2000-02-06,1999-00,La Coruna,Real Madrid,5,2
2000-02-06,1999-00,Malaga,Valladolid,0,0
2000-02-06,1999-00,Mallorca,Sociedad,2,1
2000-02-06,1999-00,Oviedo,Espanol,1,0
2000-02-06,1999-00,Sevilla,Santander,1,0
2000-02-06,1999-00,Vallecano,Celta,1,0
2000-02-12,1999-00,Ath Bilbao,Mallorca,1,1
2000-02-12,1999-00,Real Madrid,Malaga,1,0
2000-02-12,1999-00,Valladolid,Valencia,0,0
2000-02-13,1999-00,Alaves,Oviedo,1,0
2000-02-13,1999-00,Betis,Barcelona,2,1
2000-02-13,1999-00,Celta,Sociedad,4,1
2000-02-13,1999-00,Espanol,Sevilla,2,2
2000-02-13,1999-00,Numancia,La Coruna,1,0
2000-02-13,1999-00,Santander,Ath Madrid,2,1
2000-02-13,1999-00,Zaragoza,Vallecano,1,1
2000-02-15,1999-00,Valladolid,Real Madrid,0,1
2000-02-19,1999-00,La Coruna,Ath Bilbao,2,0
2000-02-20,1999-00,Ath Madrid,Espanol,1,1
2000-02-20,1999-00,Barcelona,Valladolid,4,0
2000-02-20,1999-00,Malaga,Numancia,3,1
2000-02-20,1999-00,Mallorca,Celta,1,0
2000-02-20,1999-00,Oviedo,Betis,1,1
2000-02-20,1999-00,Sevilla,Alaves,2,2
2000-02-20,1999-00,Sociedad,Zaragoza,2,1
2000-02-20,1999-00,Valencia,Real Madrid,1,1
2000-02-20,1999-00,Vallecano,Santander,1,2
2000-02-26,1999-00,Numancia,Valencia,1,2
2000-02-26,1999-00,Real Madrid,Barcelona,3,0
2000-02-27,1999-00,Alaves,Ath Madrid,2,0
2000-02-27,1999-00,Ath Bilbao,Malaga,2,2
2000-02-27,1999-00,Betis,Sevilla,1,1
2000-02-27,1999-00,Espanol,Vallecano,5,1
2000-02-27,1999-00,La Coruna,Mallorca,2,1
2000-02-27,1999-00,Santander,Sociedad,0,0
