date,season,home_team,away_team,home_score,away_score
2008-01-26,2007-08,Lille,Paris SG,0,0
2008-01-26,2007-08,Marseille,Caen,6,1
2008-01-26,2007-08,Metz,Rennes,1,1
2008-01-26,2007-08,Sochaux,Valenciennes,1,0
2008-01-26,2007-08,Toulouse,Nice,1,1
2008-01-27,2007-08,Lorient,Bordeaux,1,0
2008-01-27,2007-08,St Etienne,Lyon,1,1
2008-02-09,2007-08,Bordeaux,Metz,3,0
2008-02-09,2007-08,Lyon,Sochaux,4,1
2008-02-09,2007-08,Monaco,Lille,0,0
2008-02-09,2007-08,Nancy,Toulouse,1,0
2008-02-09,2007-08,Paris SG,Le Mans,0,0
2008-02-09,2007-08,Rennes,Auxerre,1,2
2008-02-09,2007-08,Strasbourg,St Etienne,3,0
2008-02-09,2007-08,Valenciennes,Lorient,3,0
2008-02-10,2007-08,Caen,Lens,1,4
2008-02-10,2007-08,Nice,Marseille,0,2
2008-02-16,2007-08,Auxerre,Toulouse,1,0
2008-02-16,2007-08,Le Mans,Lyon,1,0
2008-02-16,2007-08,Lens,Nice,0,0
2008-02-16,2007-08,Lille,Rennes,3,1
2008-02-16,2007-08,Lorient,Strasbourg,1,0
2008-02-16,2007-08,Metz,Valenciennes,2,1
2008-02-16,2007-08,Sochaux,Caen,1,1
2008-02-16,2007-08,St Etienne,Nancy,4,0
2008-02-17,2007-08,Marseille,Paris SG,2,1
2008-02-17,2007-08,Monaco,Bordeaux,0,6
2008-02-23,2007-08,Caen,St Etienne,1,3
2008-02-23,2007-08,Lyon,Metz,2,0
2008-02-23,2007-08,Nancy,Lens,2,1
2008-02-23,2007-08,Nice,Auxerre,1,2
2008-02-23,2007-08,Paris SG,Monaco,1,1
2008-02-23,2007-08,Rennes,Lorient,2,0
2008-02-23,2007-08,Strasbourg,Sochaux,0,2
2008-02-23,2007-08,Valenciennes,Le Mans,1,2
2008-02-24,2007-08,Bordeaux,Lille,0,0
2008-02-24,2007-08,Toulouse,Marseille,0,0
2008-03-01,2007-08,Le Mans,Strasbourg,0,1
2008-03-01,2007-08,Lens,Toulouse,1,1
2008-03-01,2007-08,Lille,Lyon,0,1
2008-03-01,2007-08,Lorient,Nancy,0,0
2008-03-01,2007-08,Marseille,Auxerre,2,1
2008-03-01,2007-08,Metz,Caen,2,1
2008-03-01,2007-08,Monaco,Valenciennes,0,0
2008-03-01,2007-08,Sochaux,Rennes,0,0
2008-03-02,2007-08,Bordeaux,Paris SG,3,0
2008-03-02,2007-08,St Etienne,Nice,0,0
2008-03-08,2007-08,Auxerre,Lens,0,0
2008-03-08,2007-08,Caen,Lorient,0,0
2008-03-08,2007-08,Nancy,Monaco,2,0
2008-03-08,2007-08,Nice,Le Mans,0,0
2008-03-08,2007-08,Rennes,Paris SG,2,0
2008-03-08,2007-08,Strasbourg,Metz,2,3
2008-03-08,2007-08,Toulouse,Sochaux,1,2
2008-03-08,2007-08,Valenciennes,Lille,0,0
2008-03-09,2007-08,Lyon,Bordeaux,4,2
2008-03-09,2007-08,Marseille,St Etienne,2,0
2008-03-11,2007-08,Lens,Lille,1,2
2008-03-15,2007-08,Le Mans,Rennes,1,1
2008-03-15,2007-08,Lille,Caen,5,0
2008-03-15,2007-08,Lorient,Auxerre,1,1
2008-03-15,2007-08,Metz,Nice,1,2
2008-03-15,2007-08,Monaco,Lyon,0,3
2008-03-15,2007-08,Paris SG,Valenciennes,1,1
2008-03-15,2007-08,Sochaux,Nancy,1,1
2008-03-15,2007-08,St Etienne,Toulouse,0,0
2008-03-16,2007-08,Bordeaux,Strasbourg,3,0
2008-03-16,2007-08,Lens,Marseille,3,3
2008-03-22,2007-08,Auxerre,St Etienne,1,3
2008-03-22,2007-08,Caen,Monaco,4,1
2008-03-22,2007-08,Marseille,Sochaux,0,1
2008-03-22,2007-08,Nancy,Metz,2,1
2008-03-22,2007-08,Nice,Lorient,1,2
2008-03-22,2007-08,Strasbourg,Lille,0,1
2008-03-22,2007-08,Toulouse,Le Mans,1,1
2008-03-22,2007-08,Valenciennes,Bordeaux,3,1
2008-03-23,2007-08,Lyon,Paris SG,4,2
2008-03-23,2007-08,Rennes,Lens,3,1
2008-03-29,2007-08,Bordeaux,Nancy,2,1
2008-03-30,2007-08,Le Mans,Caen,1,1
2008-03-30,2007-08,Lille,Auxerre,0,2
2008-03-30,2007-08,Lorient,Marseille,1,2
2008-03-30,2007-08,Metz,Toulouse,0,2
2008-03-30,2007-08,Sochaux,Nice,1,0
2008-03-30,2007-08,Valenciennes,Lyon,1,2
2008-03-31,2007-08,Monaco,Rennes,1,2
2008-04-02,2007-08,Paris SG,Strasbourg,1,0
2008-04-05,2007-08,Auxerre,Sochaux,0,1
2008-04-05,2007-08,Caen,Valenciennes,1,0
2008-04-05,2007-08,Lens,Metz,1,1
2008-04-05,2007-08,Nice,Lille,0,0
2008-04-05,2007-08,Rennes,Bordeaux,0,2
2008-04-05,2007-08,St Etienne,Le Mans,4,1
2008-04-05,2007-08,Strasbourg,Monaco,0,2
2008-04-05,2007-08,Toulouse,Lorient,0,0
2008-04-06,2007-08,Marseille,Lyon,3,1
2008-04-06,2007-08,Nancy,Paris SG,1,0
2008-04-09,2007-08,St Etienne,Lens,2,0
2008-04-12,2007-08,Le Mans,Auxerre,3,0
2008-04-12,2007-08,Lille,Nancy,2,1
2008-04-12,2007-08,Lorient,Lens,1,0
2008-04-12,2007-08,Lyon,Rennes,1,1
2008-04-12,2007-08,Metz,Marseille,1,2
2008-04-12,2007-08,Monaco,Toulouse,0,2
2008-04-12,2007-08,Sochaux,St Etienne,1,1
2008-04-12,2007-08,Valenciennes,Strasbourg,2,0
2008-04-13,2007-08,Bordeaux,Caen,2,1
2008-04-13,2007-08,Paris SG,Nice,2,3
2008-04-19,2007-08,Auxerre,Metz,0,0
2008-04-19,2007-08,Caen,Paris SG,3,0
2008-04-19,2007-08,Lens,Sochaux,3,2
2008-04-19,2007-08,Nancy,Le Mans,1,1
2008-04-19,2007-08,Nice,Monaco,0,2
2008-04-19,2007-08,Rennes,Valenciennes,1,0
2008-04-19,2007-08,St Etienne,Lorient,1,0
2008-04-19,2007-08,Strasbourg,Lyon,1,2
2008-04-20,2007-08,Marseille,Lille,1,3
2008-04-20,2007-08,Toulouse,Bordeaux,0,1
2008-04-26,2007-08,Bordeaux,Nice,0,0
2008-04-26,2007-08,Le Mans,Lens,3,2
2008-04-26,2007-08,Lille,Toulouse,3,2
2008-04-26,2007-08,Lyon,Caen,2,2
2008-04-26,2007-08,Metz,St Etienne,0,1
2008-04-26,2007-08,Paris SG,Auxerre,3,1
2008-04-26,2007-08,Rennes,Strasbourg,3,0
2008-04-26,2007-08,Sochaux,Lorient,1,1
2008-04-27,2007-08,Monaco,Marseille,2,3
2008-04-27,2007-08,Valenciennes,Nancy,1,1
2008-05-03,2007-08,Auxerre,Valenciennes,2,0
2008-05-03,2007-08,Caen,Rennes,2,2
2008-05-03,2007-08,Lens,Monaco,0,0
2008-05-03,2007-08,Lorient,Le Mans,0,0
2008-05-03,2007-08,Nancy,Strasbourg,3,0
2008-05-03,2007-08,Nice,Lyon,0,0
2008-05-03,2007-08,Sochaux,Metz,0,0
2008-05-03,2007-08,Toulouse,Paris SG,1,1
2008-05-04,2007-08,Marseille,Bordeaux,1,2
2008-05-04,2007-08,St Etienne,Lille,0,0
2008-05-10,2007-08,Bordeaux,Sochaux,2,0
2008-05-10,2007-08,Le Mans,Marseille,0,0
2008-05-10,2007-08,Lille,Lens,2,1
2008-05-10,2007-08,Lyon,Nancy,1,0
2008-05-10,2007-08,Metz,Lorient,1,2
2008-05-10,2007-08,Monaco,Auxerre,3,0
2008-05-10,2007-08,Paris SG,St Etienne,1,1
2008-05-10,2007-08,Rennes,Toulouse,2,1
2008-05-10,2007-08,Strasbourg,Caen,1,4
2008-05-10,2007-08,Valenciennes,Nice,1,2
2008-05-17,2007-08,Auxerre,Lyon,1,3
2008-05-17,2007-08,Lens,Bordeaux,2,2
2008-05-17,2007-08,Lorient,Lille,1,1
2008-05-17,2007-08,Marseille,Strasbourg,4,3
2008-05-17,2007-08,Metz,Le Mans,4,3
2008-05-17,2007-08,Nancy,Rennes,2,3
2008-05-17,2007-08,Nice,Caen,3,1
2008-05-17,2007-08,Sochaux,Paris SG,1,2
2008-05-17,2007-08,St Etienne,Monaco,4,0
2008-05-17,2007-08,Toulouse,Valenciennes,2,1
2008-08-09,2008-09,Auxerre,Nantes,2,1
2008-08-09,2008-09,Bordeaux,Caen,2,1
2008-08-09,2008-09,Le Havre,Nice,1,0
2008-08-09,2008-09,Le Mans,Lorient,0,1
2008-08-09,2008-09,Monaco,Paris SG,1,0
2008-08-09,2008-09,Nancy,Lille,0,0
2008-08-09,2008-09,Rennes,Marseille,4,4
2008-08-09,2008-09,Sochaux,Grenoble,1,2
2008-08-09,2008-09,Valenciennes,St Etienne,1,0
2008-08-10,2008-09,Lyon,Toulouse,3,0
2008-08-16,2008-09,Caen,Valenciennes,3,1
2008-08-16,2008-09,Lille,Le Mans,1,3
2008-08-16,2008-09,Nantes,Monaco,1,1
2008-08-16,2008-09,Nice,Nancy,2,1
2008-08-16,2008-09,Paris SG,Bordeaux,1,0
2008-08-16,2008-09,St Etienne,Sochaux,2,1
2008-08-16,2008-09,Toulouse,Le Havre,2,1
2008-08-17,2008-09,Grenoble,Rennes,1,0
2008-08-17,2008-09,Lorient,Lyon,0,0
2008-08-17,2008-09,Marseille,Auxerre,4,0
2008-08-23,2008-09,Le Havre,Marseille,0,1
2008-08-23,2008-09,Le Mans,St Etienne,1,0
2008-08-23,2008-09,Lyon,Grenoble,2,0
2008-08-23,2008-09,Monaco,Caen,1,1
2008-08-23,2008-09,Nancy,Toulouse,0,0
2008-08-23,2008-09,Sochaux,Paris SG,1,1
2008-08-23,2008-09,Valenciennes,Lorient,3,1
2008-08-24,2008-09,Auxerre,Nice,0,1
2008-08-24,2008-09,Bordeaux,Nantes,2,0
2008-08-24,2008-09,Rennes,Lille,2,1
2008-08-30,2008-09,Caen,Paris SG,0,1
2008-08-30,2008-09,Grenoble,Monaco,1,0
2008-08-30,2008-09,Lorient,Auxerre,0,2
2008-08-30,2008-09,Marseille,Sochaux,2,1
2008-08-30,2008-09,Nancy,Le Havre,2,1
2008-08-30,2008-09,Nantes,Le Mans,1,4
2008-08-30,2008-09,Nice,Valenciennes,2,0
2008-08-31,2008-09,Lille,Bordeaux,2,1
2008-08-31,2008-09,St Etienne,Lyon,0,1
2008-08-31,2008-09,Toulouse,Rennes,0,0
2008-09-13,2008-09,Auxerre,Nancy,1,1
2008-09-13,2008-09,Bordeaux,Marseille,1,1
2008-09-13,2008-09,Le Mans,Toulouse,1,2
2008-09-13,2008-09,Lyon,Nice,3,2
2008-09-13,2008-09,Monaco,Lorient,2,0
2008-09-13,2008-09,Rennes,Le Havre,1,1
2008-09-13,2008-09,Valenciennes,Grenoble,1,1
2008-09-14,2008-09,Caen,St Etienne,2,0
2008-09-14,2008-09,Paris SG,Nantes,1,0
2008-09-14,2008-09,Sochaux,Lille,1,1
2008-09-20,2008-09,Grenoble,Bordeaux,0,1
2008-09-20,2008-09,Le Havre,Lyon,0,1
2008-09-20,2008-09,Lille,Auxerre,3,2
2008-09-20,2008-09,Lorient,Caen,1,1
2008-09-20,2008-09,Nantes,Valenciennes,2,0
2008-09-20,2008-09,Nice,Le Mans,2,2
2008-09-20,2008-09,Toulouse,Sochaux,2,1
2008-09-21,2008-09,Marseille,Monaco,0,0
2008-09-21,2008-09,Nancy,Rennes,0,0
2008-09-21,2008-09,St Etienne,Paris SG,1,0
2008-09-27,2008-09,Auxerre,Le Havre,3,0
2008-09-27,2008-09,Caen,Nantes,3,0
2008-09-27,2008-09,Le Mans,Marseille,1,1
2008-09-27,2008-09,Lyon,Nancy,2,1
2008-09-27,2008-09,Paris SG,Grenoble,0,1
2008-09-27,2008-09,Rennes,Nice,1,0
2008-09-27,2008-09,Sochaux,Lorient,1,1
2008-09-28,2008-09,Bordeaux,St Etienne,1,1
2008-09-28,2008-09,Monaco,Lille,0,2
2008-09-28,2008-09,Valenciennes,Toulouse,0,1
2008-10-04,2008-09,Grenoble,Nantes,0,1
2008-10-04,2008-09,Le Havre,Le Mans,1,2
2008-10-04,2008-09,Lille,Valenciennes,1,0
2008-10-04,2008-09,Lorient,Bordeaux,1,2
2008-10-04,2008-09,Marseille,Caen,2,1
2008-10-04,2008-09,Nice,Sochaux,1,1
2008-10-04,2008-09,Toulouse,Auxerre,1,0
2008-10-05,2008-09,Nancy,Paris SG,1,1
2008-10-05,2008-09,Rennes,Lyon,3,0
2008-10-05,2008-09,St Etienne,Monaco,2,0
2008-10-18,2008-09,Bordeaux,Toulouse,2,1
2008-10-18,2008-09,Caen,Grenoble,2,2
2008-10-18,2008-09,Lyon,Lille,2,2
2008-10-18,2008-09,Monaco,Nice,1,2
2008-10-18,2008-09,Nantes,St Etienne,1,0
2008-10-18,2008-09,Paris SG,Lorient,3,2
2008-10-18,2008-09,Sochaux,Le Havre,1,1
2008-10-19,2008-09,Auxerre,Rennes,0,0
2008-10-19,2008-09,Le Mans,Nancy,2,0
2008-10-19,2008-09,Valenciennes,Marseille,1,3
2008-10-25,2008-09,Auxerre,Lyon,0,0
2008-10-25,2008-09,Le Havre,Valenciennes,2,1
2008-10-25,2008-09,Lille,Caen,2,2
2008-10-25,2008-09,Lorient,Nantes,3,0
2008-10-25,2008-09,Nice,Bordeaux,2,2
2008-10-25,2008-09,Rennes,Le Mans,2,2
2008-10-25,2008-09,Toulouse,Monaco,0,0
2008-10-26,2008-09,Marseille,Paris SG,2,4
2008-10-26,2008-09,Nancy,Sochaux,1,1
2008-10-26,2008-09,St Etienne,Grenoble,0,2
2008-10-28,2008-09,Bordeaux,Le Havre,4,0
2008-10-29,2008-09,Caen,Nice,1,1
2008-10-29,2008-09,Grenoble,Lille,0,0
2008-10-29,2008-09,Le Mans,Auxerre,0,2
2008-10-29,2008-09,Monaco,Nancy,3,1
2008-10-29,2008-09,Nantes,Marseille,1,1
2008-10-29,2008-09,Paris SG,Toulouse,0,1
2008-10-29,2008-09,Sochaux,Lyon,0,2
2008-10-29,2008-09,St Etienne,Lorient,1,4
2008-10-29,2008-09,Valenciennes,Rennes,0,0
2008-11-01,2008-09,Auxerre,Valenciennes,0,0
2008-11-01,2008-09,Lille,Nantes,2,0
2008-11-01,2008-09,Lorient,Grenoble,1,1
2008-11-01,2008-09,Marseille,St Etienne,3,1
2008-11-01,2008-09,Nancy,Bordeaux,1,0
2008-11-01,2008-09,Nice,Paris SG,1,0
2008-11-01,2008-09,Toulouse,Caen,0,1
2008-11-02,2008-09,Le Havre,Monaco,2,3
2008-11-02,2008-09,Lyon,Le Mans,2,0
2008-11-02,2008-09,Rennes,Sochaux,1,0
2008-11-08,2008-09,Bordeaux,Auxerre,2,0
2008-11-08,2008-09,Caen,Le Havre,0,1
2008-11-08,2008-09,Grenoble,Marseille,0,3
2008-11-08,2008-09,Lorient,Nice,0,1
2008-11-08,2008-09,Monaco,Lyon,0,1
2008-11-08,2008-09,Nantes,Toulouse,1,1
2008-11-08,2008-09,Sochaux,Le Mans,2,1
2008-11-09,2008-09,Paris SG,Lille,1,0
2008-11-09,2008-09,St Etienne,Rennes,0,3
2008-11-09,2008-09,Valenciennes,Nancy,0,1
2008-11-15,2008-09,Auxerre,Sochaux,1,0
2008-11-15,2008-09,Le Havre,Paris SG,1,3
2008-11-15,2008-09,Le Mans,Valenciennes,1,0
2008-11-15,2008-09,Lille,St Etienne,3,0
2008-11-15,2008-09,Marseille,Lorient,2,3
2008-11-15,2008-09,Nancy,Caen,1,1
2008-11-15,2008-09,Toulouse,Grenoble,2,0
2008-11-16,2008-09,Lyon,Bordeaux,2,1
2008-11-16,2008-09,Nice,Nantes,2,1
2008-11-16,2008-09,Rennes,Monaco,2,1
2008-11-22,2008-09,Bordeaux,Rennes,1,1
2008-11-22,2008-09,Caen,Auxerre,1,0
2008-11-22,2008-09,Grenoble,Le Havre,0,0
2008-11-22,2008-09,Lorient,Toulouse,1,0
2008-11-22,2008-09,Paris SG,Lyon,1,0
2008-11-22,2008-09,St Etienne,Nice,0,1
2008-11-22,2008-09,Valenciennes,Sochaux,2,2
2008-11-23,2008-09,Marseille,Lille,2,2
2008-11-23,2008-09,Monaco,Le Mans,3,0
2008-11-23,2008-09,Nantes,Nancy,0,1
2008-11-29,2008-09,Auxerre,Monaco,0,1
2008-11-29,2008-09,Le Havre,Nantes,0,2
2008-11-29,2008-09,Le Mans,Caen,2,0
2008-11-29,2008-09,Lille,Lorient,1,1
2008-11-29,2008-09,Lyon,Valenciennes,0,0
2008-11-29,2008-09,Sochaux,Bordeaux,0,0
2008-11-30,2008-09,Nancy,St Etienne,1,2
2008-11-30,2008-09,Rennes,Paris SG,1,0
2008-11-30,2008-09,Toulouse,Marseille,0,0
2008-12-05,2008-09,Bordeaux,Valenciennes,2,1
2008-12-06,2008-09,Caen,Rennes,1,1
2008-12-06,2008-09,Lille,Toulouse,1,1
2008-12-06,2008-09,Marseille,Nice,2,1
2008-12-06,2008-09,St Etienne,Le Havre,2,0
2008-12-07,2008-09,Grenoble,Auxerre,0,0
2008-12-07,2008-09,Lorient,Nancy,1,0
2008-12-07,2008-09,Monaco,Sochaux,1,1
2008-12-07,2008-09,Nantes,Lyon,2,1
2008-12-07,2008-09,Paris SG,Le Mans,3,1
2008-12-10,2008-09,Nice,Grenoble,0,0
2008-12-13,2008-09,Auxerre,Paris SG,1,2
2008-12-13,2008-09,Le Mans,Bordeaux,1,3
2008-12-13,2008-09,Nancy,Grenoble,2,0
2008-12-13,2008-09,Rennes,Nantes,0,0
2008-12-13,2008-09,Sochaux,Caen,2,2
2008-12-13,2008-09,Toulouse,St Etienne,3,1
2008-12-13,2008-09,Valenciennes,Monaco,3,1
2008-12-14,2008-09,Le Havre,Lorient,1,3
2008-12-14,2008-09,Lyon,Marseille,0,0
2008-12-14,2008-09,Nice,Lille,0,1
2008-12-20,2008-09,Caen,Lyon,0,1
2008-12-20,2008-09,Grenoble,Le Mans,2,1
2008-12-20,2008-09,Lille,Le Havre,3,1
2008-12-20,2008-09,Lorient,Rennes,1,2
2008-12-20,2008-09,Nantes,Sochaux,1,1
2008-12-20,2008-09,St Etienne,Auxerre,2,0
2008-12-20,2008-09,Toulouse,Nice,2,2
2008-12-21,2008-09,Marseille,Nancy,0,3
2008-12-21,2008-09,Monaco,Bordeaux,3,4
2008-12-21,2008-09,Paris SG,Valenciennes,2,2
2009-01-10,2008-09,Auxerre,Marseille,0,2
2009-01-10,2008-09,Le Havre,Toulouse,0,1
2009-01-10,2008-09,Lyon,Lorient,1,1
2009-01-10,2008-09,Monaco,Nantes,1,2
2009-01-10,2008-09,Rennes,Grenoble,1,0
2009-01-10,2008-09,Sochaux,St Etienne,1,0
2009-01-11,2008-09,Bordeaux,Paris SG,4,0
2009-01-17,2008-09,Grenoble,Lyon,0,2
2009-01-17,2008-09,Lorient,Valenciennes,1,1
2009-01-17,2008-09,Marseille,Le Havre,2,0
2009-01-17,2008-09,Nantes,Bordeaux,1,2
2009-01-17,2008-09,Nice,Auxerre,2,0
2009-01-17,2008-09,St Etienne,Le Mans,1,1
2009-01-17,2008-09,Toulouse,Nancy,3,0
2009-01-18,2008-09,Caen,Monaco,2,2
2009-01-18,2008-09,Lille,Rennes,1,0
2009-01-18,2008-09,Paris SG,Sochaux,2,1
2009-01-31,2008-09,Auxerre,Lorient,0,0
2009-01-31,2008-09,Le Havre,Nancy,2,3
2009-01-31,2008-09,Le Mans,Nantes,0,2
2009-01-31,2008-09,Monaco,Grenoble,1,0
2009-01-31,2008-09,Paris SG,Caen,2,0
2009-01-31,2008-09,Rennes,Toulouse,0,0
2009-01-31,2008-09,Valenciennes,Nice,1,0
2009-02-01,2008-09,Bordeaux,Lille,2,2
2009-02-01,2008-09,Lyon,St Etienne,1,1
2009-02-01,2008-09,Sochaux,Marseille,1,0
2009-02-07,2008-09,Le Havre,Rennes,1,0
2009-02-07,2008-09,Lille,Sochaux,3,2
2009-02-07,2008-09,Lorient,Monaco,1,1
2009-02-07,2008-09,Nancy,Auxerre,0,2
2009-02-07,2008-09,Nantes,Paris SG,1,4
2009-02-07,2008-09,St Etienne,Caen,3,2
2009-02-07,2008-09,Toulouse,Le Mans,2,0
2009-02-08,2008-09,Grenoble,Valenciennes,0,0
2009-02-08,2008-09,Marseille,Bordeaux,1,0
2009-02-08,2008-09,Nice,Lyon,1,3
2009-02-14,2008-09,Auxerre,Lille,2,0
2009-02-14,2008-09,Bordeaux,Grenoble,1,1
2009-02-14,2008-09,Caen,Lorient,1,1
2009-02-14,2008-09,Le Mans,Nice,1,2
2009-02-14,2008-09,Paris SG,St Etienne,2,1
2009-02-14,2008-09,Rennes,Nancy,1,1
2009-02-14,2008-09,Valenciennes,Nantes,1,1
2009-02-15,2008-09,Lyon,Le Havre,3,1
2009-02-15,2008-09,Monaco,Marseille,0,1
2009-02-15,2008-09,Sochaux,Toulouse,1,2
2009-02-17,2008-09,Le Mans,Lille,0,0
2009-02-17,2008-09,Nancy,Nice,1,2
2009-02-17,2008-09,Valenciennes,Caen,2,0
2009-02-21,2008-09,Grenoble,Paris SG,0,0
2009-02-21,2008-09,Le Havre,Auxerre,1,2
2009-02-21,2008-09,Lorient,Sochaux,1,2
2009-02-21,2008-09,Nancy,Lyon,0,2
2009-02-21,2008-09,Nantes,Caen,1,1
2009-02-21,2008-09,Nice,Rennes,0,1
2009-02-21,2008-09,Toulouse,Valenciennes,0,0
2009-02-22,2008-09,Lille,Monaco,2,1
2009-02-22,2008-09,Marseille,Le Mans,0,0
2009-02-22,2008-09,St Etienne,Bordeaux,1,1
2009-02-28,2008-09,Auxerre,Toulouse,1,1
2009-02-28,2008-09,Le Mans,Le Havre,2,0
2009-02-28,2008-09,Nantes,Grenoble,1,1
2009-02-28,2008-09,Sochaux,Nice,1,0
2009-02-28,2008-09,Valenciennes,Lille,2,0
2009-03-01,2008-09,Bordeaux,Lorient,1,0
2009-03-01,2008-09,Caen,Marseille,0,1
2009-03-01,2008-09,Lyon,Rennes,1,1
2009-03-01,2008-09,Monaco,St Etienne,2,2
2009-03-01,2008-09,Paris SG,Nancy,4,1
2009-03-07,2008-09,Grenoble,Caen,2,1
2009-03-07,2008-09,Lille,Lyon,2,0
2009-03-07,2008-09,Lorient,Paris SG,0,1
2009-03-07,2008-09,Marseille,Valenciennes,0,0
2009-03-07,2008-09,Nancy,Le Mans,2,2
2009-03-07,2008-09,Nice,Monaco,0,0
2009-03-07,2008-09,Toulouse,Bordeaux,3,0
2009-03-08,2008-09,Le Havre,Sochaux,2,1
2009-03-08,2008-09,Rennes,Auxerre,2,0
2009-03-08,2008-09,St Etienne,Nantes,2,1
2009-03-14,2008-09,Bordeaux,Nice,2,1
2009-03-14,2008-09,Caen,Lille,0,1
2009-03-14,2008-09,Le Mans,Rennes,2,2
2009-03-14,2008-09,Monaco,Toulouse,3,2
2009-03-14,2008-09,Nantes,Lorient,1,1
2009-03-14,2008-09,Sochaux,Nancy,2,1
2009-03-14,2008-09,Valenciennes,Le Havre,3,2
2009-03-15,2008-09,Grenoble,St Etienne,1,0
2009-03-15,2008-09,Lyon,Auxerre,0,2
2009-03-15,2008-09,Paris SG,Marseille,1,3
2009-03-21,2008-09,Auxerre,Le Mans,2,0
2009-03-21,2008-09,Le Havre,Bordeaux,0,3
2009-03-21,2008-09,Lille,Grenoble,2,1
2009-03-21,2008-09,Marseille,Nantes,2,0
2009-03-21,2008-09,Nancy,Monaco,0,1
2009-03-21,2008-09,Nice,Caen,2,2
2009-03-21,2008-09,Rennes,Valenciennes,0,0
2009-03-22,2008-09,Lorient,St Etienne,3,1
2009-03-22,2008-09,Lyon,Sochaux,2,0
2009-03-22,2008-09,Toulouse,Paris SG,4,1
2009-04-04,2008-09,Bordeaux,Nancy,1,0
2009-04-04,2008-09,Caen,Toulouse,0,0
2009-04-04,2008-09,Grenoble,Lorient,1,3
2009-04-04,2008-09,Le Mans,Lyon,1,3
2009-04-04,2008-09,Monaco,Le Havre,0,1
2009-04-04,2008-09,Nantes,Lille,0,2
2009-04-04,2008-09,Valenciennes,Auxerre,2,0
2009-04-05,2008-09,Paris SG,Nice,2,1
2009-04-05,2008-09,Sochaux,Rennes,3,0
2009-04-05,2008-09,St Etienne,Marseille,0,3
2009-04-11,2008-09,Auxerre,Bordeaux,0,2
2009-04-11,2008-09,Le Havre,Caen,1,2
2009-04-11,2008-09,Le Mans,Sochaux,2,0
2009-04-11,2008-09,Nancy,Valenciennes,2,0
2009-04-11,2008-09,Nice,Lorient,2,0
2009-04-11,2008-09,Rennes,St Etienne,1,0
2009-04-11,2008-09,Toulouse,Nantes,1,0
2009-04-12,2008-09,Lille,Paris SG,0,0
2009-04-12,2008-09,Lyon,Monaco,2,2
2009-04-12,2008-09,Marseille,Grenoble,4,1
2009-04-18,2008-09,Caen,Nancy,1,2
2009-04-18,2008-09,Grenoble,Toulouse,1,0
2009-04-18,2008-09,Monaco,Rennes,3,1
2009-04-18,2008-09,Nantes,Nice,2,0
2009-04-18,2008-09,Sochaux,Auxerre,0,1
2009-04-18,2008-09,St Etienne,Lille,2,1
2009-04-18,2008-09,Valenciennes,Le Mans,0,2
2009-04-19,2008-09,Bordeaux,Lyon,1,0
2009-04-19,2008-09,Lorient,Marseille,1,2
2009-04-19,2008-09,Paris SG,Le Havre,3,0
2009-04-24,2008-09,Lyon,Paris SG,0,0
2009-04-26,2008-09,Auxerre,Caen,2,1
2009-04-26,2008-09,Le Havre,Grenoble,0,1
2009-04-26,2008-09,Le Mans,Monaco,0,1
2009-04-26,2008-09,Lille,Marseille,1,2
2009-04-26,2008-09,Nancy,Nantes,2,0
2009-04-26,2008-09,Nice,St Etienne,3,1
2009-04-26,2008-09,Sochaux,Valenciennes,1,1
2009-04-26,2008-09,Toulouse,Lorient,1,1
2009-04-29,2008-09,Rennes,Bordeaux,2,3
2009-05-02,2008-09,Caen,Le Mans,3,1
2009-05-02,2008-09,Grenoble,Nice,0,0
2009-05-02,2008-09,Lorient,Lille,3,1
2009-05-02,2008-09,Marseille,Toulouse,2,2
2009-05-02,2008-09,Monaco,Auxerre,0,1
2009-05-02,2008-09,St Etienne,Nancy,0,0
2009-05-02,2008-09,Valenciennes,Lyon,2,0
2009-05-03,2008-09,Bordeaux,Sochaux,3,0
2009-05-03,2008-09,Nantes,Le Havre,1,2
2009-05-03,2008-09,Paris SG,Rennes,0,1
2009-05-12,2008-09,Lyon,Nantes,3,0
2009-05-13,2008-09,Auxerre,Grenoble,2,0
2009-05-13,2008-09,Le Havre,St Etienne,2,4
2009-05-13,2008-09,Le Mans,Paris SG,0,1
2009-05-13,2008-09,Nancy,Lorient,2,2
2009-05-13,2008-09,Nice,Marseille,0,2
2009-05-13,2008-09,Rennes,Caen,1,0
2009-05-13,2008-09,Sochaux,Monaco,3,0
2009-05-13,2008-09,Toulouse,Lille,0,0
2009-05-13,2008-09,Valenciennes,Bordeaux,1,2
2009-05-16,2008-09,Bordeaux,Le Mans,3,2
2009-05-16,2008-09,Caen,Sochaux,2,0
2009-05-16,2008-09,Grenoble,Nancy,0,0
2009-05-16,2008-09,Lorient,Le Havre,1,1
2009-05-16,2008-09,Monaco,Valenciennes,1,1
2009-05-16,2008-09,Paris SG,Auxerre,1,2
2009-05-16,2008-09,St Etienne,Toulouse,2,2
2009-05-17,2008-09,Lille,Nice,1,1
2009-05-17,2008-09,Marseille,Lyon,1,3
2009-05-17,2008-09,Nantes,Rennes,1,1
2009-05-23,2008-09,Auxerre,St Etienne,1,0
2009-05-23,2008-09,Bordeaux,Monaco,1,0
