date,season,home_team,away_team,home_score,away_score
2007-12-09,2007-08,Udinese,Sampdoria,3,2
2007-12-15,2007-08,Catania,Udinese,2,0
2007-12-15,2007-08,Lazio,Juventus,2,3
2007-12-16,2007-08,Atalanta,Palermo,1,3
2007-12-16,2007-08,Cagliari,Inter,0,2
2007-12-16,2007-08,Empoli,Genoa,1,1
2007-12-16,2007-08,Parma,Reggina,3,0
2007-12-16,2007-08,Sampdoria,Fiorentina,2,2
2007-12-16,2007-08,Siena,Napoli,1,1
2007-12-16,2007-08,Torino,Roma,0,0
2007-12-22,2007-08,Genoa,Parma,1,0
2007-12-22,2007-08,Roma,Sampdoria,2,0
2007-12-23,2007-08,Fiorentina,Cagliari,5,1
2007-12-23,2007-08,Inter,Milan,2,1
2007-12-23,2007-08,Juventus,Siena,2,0
2007-12-23,2007-08,Livorno,Atalanta,1,1
2007-12-23,2007-08,Napoli,Torino,1,1
2007-12-23,2007-08,Palermo,Lazio,2,2
2007-12-23,2007-08,Reggina,Catania,3,1
2007-12-23,2007-08,Udinese,Empoli,2,2
2008-01-12,2007-08,Catania,Juventus,1,1
2008-01-12,2007-08,Empoli,Reggina,1,1
2008-01-13,2007-08,Atalanta,Roma,1,2
2008-01-13,2007-08,Cagliari,Udinese,0,1
2008-01-13,2007-08,Lazio,Genoa,1,2
2008-01-13,2007-08,Milan,Napoli,5,2
2008-01-13,2007-08,Parma,Fiorentina,1,2
2008-01-13,2007-08,Sampdoria,Palermo,3,0
2008-01-13,2007-08,Siena,Inter,2,3
2008-01-13,2007-08,Torino,Livorno,1,2
2008-01-19,2007-08,Fiorentina,Torino,2,1
2008-01-19,2007-08,Genoa,Atalanta,2,1
2008-01-20,2007-08,Inter,Parma,3,2
2008-01-20,2007-08,Juventus,Sampdoria,0,0
2008-01-20,2007-08,Livorno,Empoli,1,0
2008-01-20,2007-08,Napoli,Lazio,2,2
2008-01-20,2007-08,Palermo,Siena,2,3
2008-01-20,2007-08,Reggina,Cagliari,2,0
2008-01-20,2007-08,Roma,Catania,2,0
2008-01-20,2007-08,Udinese,Milan,0,1
2008-01-23,2007-08,Atalanta,Milan,2,1
2008-01-26,2007-08,Roma,Palermo,1,0
2008-01-26,2007-08,Sampdoria,Siena,1,0
2008-01-27,2007-08,Atalanta,Reggina,2,2
2008-01-27,2007-08,Cagliari,Napoli,2,1
2008-01-27,2007-08,Catania,Parma,0,0
2008-01-27,2007-08,Empoli,Fiorentina,0,2
2008-01-27,2007-08,Livorno,Juventus,1,3
2008-01-27,2007-08,Milan,Genoa,2,0
2008-01-27,2007-08,Torino,Lazio,0,0
2008-01-27,2007-08,Udinese,Inter,0,0
2008-01-30,2007-08,Reggina,Milan,0,1
2008-02-02,2007-08,Napoli,Udinese,3,1
2008-02-02,2007-08,Palermo,Livorno,1,0
2008-02-03,2007-08,Fiorentina,Milan,0,1
2008-02-03,2007-08,Genoa,Catania,2,1
2008-02-03,2007-08,Inter,Empoli,1,0
2008-02-03,2007-08,Juventus,Cagliari,1,1
2008-02-03,2007-08,Lazio,Sampdoria,2,1
2008-02-03,2007-08,Parma,Atalanta,2,3
2008-02-03,2007-08,Reggina,Torino,1,3
2008-02-03,2007-08,Siena,Roma,3,0
2008-02-09,2007-08,Atalanta,Fiorentina,2,2
2008-02-09,2007-08,Roma,Reggina,2,0
2008-02-10,2007-08,Cagliari,Parma,1,1
2008-02-10,2007-08,Catania,Inter,0,2
2008-02-10,2007-08,Empoli,Lazio,1,0
2008-02-10,2007-08,Livorno,Genoa,1,1
2008-02-10,2007-08,Milan,Siena,1,0
2008-02-10,2007-08,Sampdoria,Napoli,2,0
2008-02-10,2007-08,Torino,Palermo,3,1
2008-02-10,2007-08,Udinese,Juventus,1,2
2008-02-13,2007-08,Milan,Livorno,1,1
2008-02-16,2007-08,Inter,Livorno,2,0
2008-02-16,2007-08,Juventus,Roma,1,0
2008-02-16,2007-08,Parma,Milan,0,0
2008-02-17,2007-08,Fiorentina,Catania,2,1
2008-02-17,2007-08,Genoa,Sampdoria,0,1
2008-02-17,2007-08,Lazio,Atalanta,3,0
2008-02-17,2007-08,Napoli,Empoli,1,3
2008-02-17,2007-08,Palermo,Cagliari,2,1
2008-02-17,2007-08,Reggina,Udinese,1,3
2008-02-17,2007-08,Siena,Torino,0,0
2008-02-23,2007-08,Reggina,Juventus,2,1
2008-02-23,2007-08,Torino,Parma,4,4
2008-02-24,2007-08,Atalanta,Siena,2,2
2008-02-24,2007-08,Cagliari,Lazio,1,0
2008-02-24,2007-08,Empoli,Catania,2,0
2008-02-24,2007-08,Livorno,Napoli,1,2
2008-02-24,2007-08,Milan,Palermo,2,1
2008-02-24,2007-08,Roma,Fiorentina,1,0
2008-02-24,2007-08,Sampdoria,Inter,1,1
2008-02-24,2007-08,Udinese,Genoa,3,5
2008-02-26,2007-08,Juventus,Torino,0,0
2008-02-27,2007-08,Atalanta,Sampdoria,4,1
2008-02-27,2007-08,Catania,Milan,1,1
2008-02-27,2007-08,Fiorentina,Livorno,1,0
2008-02-27,2007-08,Genoa,Napoli,2,0
2008-02-27,2007-08,Inter,Roma,1,1
2008-02-27,2007-08,Lazio,Reggina,1,0
2008-02-27,2007-08,Palermo,Empoli,2,0
2008-02-27,2007-08,Parma,Udinese,2,0
2008-02-27,2007-08,Siena,Cagliari,1,0
2008-03-01,2007-08,Milan,Lazio,1,1
2008-03-01,2007-08,Roma,Parma,4,0
2008-03-02,2007-08,Cagliari,Genoa,2,1
2008-03-02,2007-08,Empoli,Siena,0,2
2008-03-02,2007-08,Juventus,Fiorentina,2,3
2008-03-02,2007-08,Livorno,Catania,1,0
2008-03-02,2007-08,Napoli,Inter,1,0
2008-03-02,2007-08,Reggina,Palermo,0,0
2008-03-02,2007-08,Sampdoria,Torino,2,2
2008-03-02,2007-08,Udinese,Atalanta,2,0
2008-03-08,2007-08,Inter,Reggina,2,0
2008-03-08,2007-08,Palermo,Udinese,1,1
2008-03-09,2007-08,Catania,Cagliari,2,1
2008-03-09,2007-08,Empoli,Milan,1,3
2008-03-09,2007-08,Genoa,Juventus,0,2
2008-03-09,2007-08,Lazio,Livorno,2,0
2008-03-09,2007-08,Napoli,Roma,0,2
2008-03-09,2007-08,Parma,Sampdoria,1,2
2008-03-09,2007-08,Siena,Fiorentina,1,0
2008-03-09,2007-08,Torino,Atalanta,1,0
2008-03-15,2007-08,Roma,Milan,2,1
2008-03-15,2007-08,Udinese,Lazio,2,2
2008-03-16,2007-08,Atalanta,Empoli,4,1
2008-03-16,2007-08,Cagliari,Torino,3,0
2008-03-16,2007-08,Fiorentina,Genoa,3,1
2008-03-16,2007-08,Inter,Palermo,2,1
2008-03-16,2007-08,Juventus,Napoli,1,0
2008-03-16,2007-08,Livorno,Parma,1,1
2008-03-16,2007-08,Reggina,Siena,4,0
2008-03-16,2007-08,Sampdoria,Catania,3,1
2008-03-19,2007-08,Cagliari,Atalanta,1,0
2008-03-19,2007-08,Catania,Siena,0,0
2008-03-19,2007-08,Empoli,Juventus,0,0
2008-03-19,2007-08,Genoa,Inter,1,1
2008-03-19,2007-08,Lazio,Roma,3,2
2008-03-19,2007-08,Livorno,Reggina,1,1
2008-03-19,2007-08,Milan,Sampdoria,1,2
2008-03-19,2007-08,Napoli,Fiorentina,2,0
2008-03-19,2007-08,Parma,Palermo,2,1
2008-03-19,2007-08,Torino,Udinese,0,1
2008-03-22,2007-08,Atalanta,Catania,0,0
2008-03-22,2007-08,Fiorentina,Lazio,1,0
2008-03-22,2007-08,Inter,Juventus,1,2
2008-03-22,2007-08,Palermo,Genoa,2,3
2008-03-22,2007-08,Reggina,Napoli,1,1
2008-03-22,2007-08,Roma,Empoli,2,1
2008-03-22,2007-08,Sampdoria,Cagliari,1,1
2008-03-22,2007-08,Siena,Parma,2,0
2008-03-22,2007-08,Torino,Milan,0,1
2008-03-22,2007-08,Udinese,Livorno,2,0
2008-03-29,2007-08,Cagliari,Roma,1,1
2008-03-29,2007-08,Lazio,Inter,1,1
2008-03-30,2007-08,Catania,Torino,1,2
2008-03-30,2007-08,Empoli,Sampdoria,0,2
2008-03-30,2007-08,Genoa,Reggina,2,0
2008-03-30,2007-08,Livorno,Siena,0,0
2008-03-30,2007-08,Milan,Atalanta,1,2
2008-03-30,2007-08,Napoli,Palermo,1,0
2008-03-30,2007-08,Udinese,Fiorentina,3,1
2008-04-05,2007-08,Milan,Cagliari,3,1
2008-04-05,2007-08,Roma,Genoa,3,2
2008-04-06,2007-08,Atalanta,Inter,0,2
2008-04-06,2007-08,Catania,Napoli,3,0
2008-04-06,2007-08,Fiorentina,Reggina,2,0
2008-04-06,2007-08,Palermo,Juventus,3,2
2008-04-06,2007-08,Parma,Lazio,2,2
2008-04-06,2007-08,Sampdoria,Livorno,2,0
2008-04-06,2007-08,Siena,Udinese,1,1
2008-04-06,2007-08,Torino,Empoli,0,1
2008-04-12,2007-08,Juventus,Milan,3,2
2008-04-12,2007-08,Palermo,Catania,1,0
2008-04-13,2007-08,Empoli,Parma,1,1
2008-04-13,2007-08,Genoa,Torino,3,0
2008-04-13,2007-08,Inter,Fiorentina,2,0
2008-04-13,2007-08,Lazio,Siena,1,1
2008-04-13,2007-08,Livorno,Cagliari,1,2
2008-04-13,2007-08,Napoli,Atalanta,2,0
2008-04-13,2007-08,Reggina,Sampdoria,1,0
2008-04-13,2007-08,Udinese,Roma,1,3
2008-04-16,2007-08,Juventus,Parma,3,0
2008-04-19,2007-08,Fiorentina,Palermo,1,0
2008-04-19,2007-08,Roma,Livorno,1,1
2008-04-20,2007-08,Atalanta,Juventus,0,4
2008-04-20,2007-08,Cagliari,Empoli,2,0
2008-04-20,2007-08,Catania,Lazio,1,0
2008-04-20,2007-08,Milan,Reggina,5,1
2008-04-20,2007-08,Parma,Napoli,1,2
2008-04-20,2007-08,Sampdoria,Udinese,3,0
2008-04-20,2007-08,Siena,Genoa,0,1
2008-04-20,2007-08,Torino,Inter,0,1
2008-04-27,2007-08,Fiorentina,Sampdoria,2,2
2008-04-27,2007-08,Genoa,Empoli,0,1
2008-04-27,2007-08,Inter,Cagliari,2,1
2008-04-27,2007-08,Juventus,Lazio,5,2
2008-04-27,2007-08,Livorno,Milan,1,4
2008-04-27,2007-08,Napoli,Siena,0,0
2008-04-27,2007-08,Palermo,Atalanta,0,0
2008-04-27,2007-08,Reggina,Parma,2,1
2008-04-27,2007-08,Roma,Torino,4,1
2008-04-27,2007-08,Udinese,Catania,2,1
2008-05-04,2007-08,Atalanta,Livorno,3,2
2008-05-04,2007-08,Cagliari,Fiorentina,2,1
2008-05-04,2007-08,Catania,Reggina,1,2
2008-05-04,2007-08,Empoli,Udinese,0,1
2008-05-04,2007-08,Lazio,Palermo,1,2
2008-05-04,2007-08,Milan,Inter,2,1
2008-05-04,2007-08,Parma,Genoa,1,0
2008-05-04,2007-08,Sampdoria,Roma,0,3
2008-05-04,2007-08,Siena,Juventus,1,0
2008-05-04,2007-08,Torino,Napoli,2,1
2008-05-11,2007-08,Fiorentina,Parma,3,1
2008-05-11,2007-08,Genoa,Lazio,0,2
2008-05-11,2007-08,Inter,Siena,2,2
2008-05-11,2007-08,Juventus,Catania,1,1
2008-05-11,2007-08,Livorno,Torino,0,1
2008-05-11,2007-08,Napoli,Milan,3,1
2008-05-11,2007-08,Palermo,Sampdoria,0,2
2008-05-11,2007-08,Reggina,Empoli,2,0
2008-05-11,2007-08,Roma,Atalanta,2,1
2008-05-11,2007-08,Udinese,Cagliari,0,2
2008-05-17,2007-08,Sampdoria,Juventus,3,3
2008-05-18,2007-08,Atalanta,Genoa,2,0
2008-05-18,2007-08,Cagliari,Reggina,2,2
2008-05-18,2007-08,Catania,Roma,1,1
2008-05-18,2007-08,Empoli,Livorno,2,1
2008-05-18,2007-08,Lazio,Napoli,2,1
2008-05-18,2007-08,Milan,Udinese,4,1
2008-05-18,2007-08,Parma,Inter,0,2
2008-05-18,2007-08,Siena,Palermo,2,2
2008-05-18,2007-08,Torino,Fiorentina,0,1
2008-08-30,2008-09,Sampdoria,Inter,1,1
2008-08-30,2008-09,Udinese,Palermo,3,1
2008-08-31,2008-09,Atalanta,Siena,1,0
2008-08-31,2008-09,Cagliari,Lazio,1,4
2008-08-31,2008-09,Catania,Genoa,1,0
2008-08-31,2008-09,Chievo,Reggina,2,1
2008-08-31,2008-09,Fiorentina,Juventus,1,1
2008-08-31,2008-09,Milan,Bologna,1,2
2008-08-31,2008-09,Roma,Napoli,1,1
2008-08-31,2008-09,Torino,Lecce,3,0
2008-09-13,2008-09,Inter,Catania,2,1
2008-09-13,2008-09,Palermo,Roma,3,1
2008-09-14,2008-09,Bologna,Atalanta,0,1
2008-09-14,2008-09,Genoa,Milan,2,0
2008-09-14,2008-09,Juventus,Udinese,1,0
2008-09-14,2008-09,Lazio,Sampdoria,2,0
2008-09-14,2008-09,Lecce,Chievo,2,0
2008-09-14,2008-09,Napoli,Fiorentina,2,1
2008-09-14,2008-09,Reggina,Torino,1,1
2008-09-14,2008-09,Siena,Cagliari,2,0
2008-09-20,2008-09,Catania,Atalanta,1,0
2008-09-20,2008-09,Roma,Reggina,3,0
2008-09-21,2008-09,Cagliari,Juventus,0,1
2008-09-21,2008-09,Fiorentina,Bologna,1,0
2008-09-21,2008-09,Lecce,Siena,1,1
2008-09-21,2008-09,Milan,Lazio,4,1
2008-09-21,2008-09,Palermo,Genoa,2,1
2008-09-21,2008-09,Sampdoria,Chievo,1,1
2008-09-21,2008-09,Torino,Inter,1,3
2008-09-21,2008-09,Udinese,Napoli,0,0
2008-09-24,2008-09,Atalanta,Cagliari,1,0
2008-09-24,2008-09,Bologna,Udinese,0,3
2008-09-24,2008-09,Chievo,Torino,1,1
2008-09-24,2008-09,Genoa,Roma,3,1
2008-09-24,2008-09,Inter,Lecce,1,0
2008-09-24,2008-09,Juventus,Catania,1,1
2008-09-24,2008-09,Lazio,Fiorentina,3,0
2008-09-24,2008-09,Napoli,Palermo,2,1
2008-09-24,2008-09,Reggina,Milan,1,2
2008-09-24,2008-09,Siena,Sampdoria,0,0
2008-09-27,2008-09,Fiorentina,Genoa,1,0
2008-09-27,2008-09,Sampdoria,Juventus,0,0
2008-09-28,2008-09,Bologna,Napoli,0,1
2008-09-28,2008-09,Catania,Chievo,1,0
2008-09-28,2008-09,Lecce,Cagliari,2,0
2008-09-28,2008-09,Milan,Inter,1,0
2008-09-28,2008-09,Palermo,Reggina,1,0
2008-09-28,2008-09,Roma,Atalanta,2,0
2008-09-28,2008-09,Torino,Lazio,1,3
2008-09-28,2008-09,Udinese,Siena,2,1
2008-10-04,2008-09,Inter,Bologna,2,1
2008-10-04,2008-09,Lazio,Lecce,1,1
2008-10-05,2008-09,Atalanta,Sampdoria,4,2
2008-10-05,2008-09,Cagliari,Milan,0,0
2008-10-05,2008-09,Chievo,Fiorentina,0,2
2008-10-05,2008-09,Genoa,Napoli,3,2
2008-10-05,2008-09,Juventus,Palermo,1,2
2008-10-05,2008-09,Reggina,Catania,1,1
2008-10-05,2008-09,Siena,Roma,1,0
2008-10-05,2008-09,Udinese,Torino,2,0
2008-10-18,2008-09,Fiorentina,Reggina,3,0
2008-10-18,2008-09,Napoli,Juventus,2,1
2008-10-19,2008-09,Bologna,Lazio,3,1
2008-10-19,2008-09,Catania,Palermo,2,0
2008-10-19,2008-09,Chievo,Atalanta,1,1
2008-10-19,2008-09,Genoa,Siena,1,0
2008-10-19,2008-09,Lecce,Udinese,2,2
2008-10-19,2008-09,Milan,Sampdoria,3,0
2008-10-19,2008-09,Roma,Inter,0,4
2008-10-19,2008-09,Torino,Cagliari,0,1
2008-10-25,2008-09,Juventus,Torino,1,0
2008-10-25,2008-09,Siena,Catania,1,1
2008-10-26,2008-09,Atalanta,Milan,0,1
2008-10-26,2008-09,Cagliari,Chievo,2,0
2008-10-26,2008-09,Inter,Genoa,0,0
2008-10-26,2008-09,Lazio,Napoli,0,1
2008-10-26,2008-09,Palermo,Fiorentina,1,3
2008-10-26,2008-09,Reggina,Lecce,2,0
2008-10-26,2008-09,Sampdoria,Bologna,2,0
2008-10-26,2008-09,Udinese,Roma,3,1
2008-10-29,2008-09,Bologna,Juventus,1,2
2008-10-29,2008-09,Catania,Udinese,0,2
2008-10-29,2008-09,Chievo,Lazio,1,2
2008-10-29,2008-09,Fiorentina,Inter,0,0
2008-10-29,2008-09,Genoa,Cagliari,2,1
2008-10-29,2008-09,Lecce,Palermo,1,1
2008-10-29,2008-09,Milan,Siena,2,1
2008-10-29,2008-09,Napoli,Reggina,3,0
2008-10-29,2008-09,Torino,Atalanta,2,1
2008-11-01,2008-09,Juventus,Roma,2,0
2008-11-01,2008-09,Reggina,Inter,2,3
2008-11-02,2008-09,Atalanta,Lecce,0,0
2008-11-02,2008-09,Cagliari,Bologna,5,1
2008-11-02,2008-09,Lazio,Catania,1,0
2008-11-02,2008-09,Milan,Napoli,1,0
2008-11-02,2008-09,Palermo,Chievo,3,0
2008-11-02,2008-09,Sampdoria,Torino,1,0
2008-11-02,2008-09,Siena,Fiorentina,1,0
2008-11-02,2008-09,Udinese,Genoa,2,2
2008-11-08,2008-09,Bologna,Roma,1,1
2008-11-08,2008-09,Torino,Palermo,1,0
2008-11-09,2008-09,Catania,Cagliari,2,1
2008-11-09,2008-09,Chievo,Juventus,0,2
2008-11-09,2008-09,Fiorentina,Atalanta,2,1
2008-11-09,2008-09,Genoa,Reggina,4,0
2008-11-09,2008-09,Inter,Udinese,1,0
2008-11-09,2008-09,Lazio,Siena,3,0
2008-11-09,2008-09,Lecce,Milan,1,1
2008-11-09,2008-09,Napoli,Sampdoria,2,0
2008-11-13,2008-09,Juventus,Genoa,4,1
2008-11-15,2008-09,Palermo,Inter,0,2
2008-11-16,2008-09,Atalanta,Napoli,3,1
2008-11-16,2008-09,Cagliari,Fiorentina,1,0
2008-11-16,2008-09,Catania,Torino,3,2
2008-11-16,2008-09,Milan,Chievo,1,0
2008-11-16,2008-09,Roma,Lazio,1,0
2008-11-16,2008-09,Sampdoria,Lecce,3,2
2008-11-16,2008-09,Siena,Bologna,1,1
2008-11-16,2008-09,Udinese,Reggina,0,1
2008-11-22,2008-09,Fiorentina,Udinese,4,2
2008-11-22,2008-09,Inter,Juventus,1,0
2008-11-23,2008-09,Bologna,Palermo,1,1
2008-11-23,2008-09,Chievo,Siena,0,2
2008-11-23,2008-09,Lazio,Genoa,1,1
2008-11-23,2008-09,Lecce,Roma,0,3
2008-11-23,2008-09,Napoli,Cagliari,2,2
2008-11-23,2008-09,Reggina,Atalanta,3,1
2008-11-23,2008-09,Sampdoria,Catania,3,0
2008-11-23,2008-09,Torino,Milan,2,2
2008-11-29,2008-09,Catania,Lecce,1,1
2008-11-29,2008-09,Juventus,Reggina,4,0
2008-11-30,2008-09,Atalanta,Lazio,2,0
2008-11-30,2008-09,Cagliari,Sampdoria,1,0
2008-11-30,2008-09,Genoa,Bologna,1,1
2008-11-30,2008-09,Inter,Napoli,2,1
2008-11-30,2008-09,Palermo,Milan,3,1
2008-11-30,2008-09,Roma,Fiorentina,1,0
2008-11-30,2008-09,Siena,Torino,1,0
2008-11-30,2008-09,Udinese,Chievo,0,1
2008-12-06,2008-09,Chievo,Roma,0,1
2008-12-06,2008-09,Lazio,Inter,0,3
2008-12-07,2008-09,Atalanta,Udinese,3,0
2008-12-07,2008-09,Cagliari,Palermo,1,0
2008-12-07,2008-09,Lecce,Juventus,1,2
2008-12-07,2008-09,Milan,Catania,1,0
2008-12-07,2008-09,Napoli,Siena,2,0
2008-12-07,2008-09,Reggina,Bologna,2,2
2008-12-07,2008-09,Sampdoria,Genoa,0,1
2008-12-07,2008-09,Torino,Fiorentina,1,4
2008-12-13,2008-09,Bologna,Torino,5,2
2008-12-13,2008-09,Napoli,Lecce,3,0
2008-12-14,2008-09,Fiorentina,Catania,2,0
2008-12-14,2008-09,Genoa,Atalanta,1,1
2008-12-14,2008-09,Inter,Chievo,4,2
2008-12-14,2008-09,Juventus,Milan,4,2
2008-12-14,2008-09,Palermo,Siena,2,0
2008-12-14,2008-09,Reggina,Sampdoria,0,2
2008-12-14,2008-09,Roma,Cagliari,3,2
2008-12-14,2008-09,Udinese,Lazio,3,3
2008-12-20,2008-09,Lazio,Palermo,1,0
2008-12-20,2008-09,Siena,Inter,1,2
2008-12-21,2008-09,Atalanta,Juventus,1,3
2008-12-21,2008-09,Cagliari,Reggina,1,1
2008-12-21,2008-09,Catania,Roma,3,2
2008-12-21,2008-09,Chievo,Genoa,0,1
2008-12-21,2008-09,Lecce,Bologna,0,0
2008-12-21,2008-09,Milan,Udinese,5,1
2008-12-21,2008-09,Sampdoria,Fiorentina,0,1
2008-12-21,2008-09,Torino,Napoli,1,0
2009-01-10,2008-09,Genoa,Torino,3,0
2009-01-10,2008-09,Inter,Cagliari,1,1
2009-01-11,2008-09,Bologna,Chievo,1,1
2009-01-11,2008-09,Fiorentina,Lecce,1,2
2009-01-11,2008-09,Juventus,Siena,1,0
2009-01-11,2008-09,Napoli,Catania,1,0
2009-01-11,2008-09,Palermo,Atalanta,3,2
2009-01-11,2008-09,Reggina,Lazio,2,3
2009-01-11,2008-09,Roma,Milan,2,2
2009-01-11,2008-09,Udinese,Sampdoria,1,1
2009-01-14,2008-09,Roma,Sampdoria,2,0
2009-01-17,2008-09,Milan,Fiorentina,1,0
2009-01-17,2008-09,Siena,Reggina,1,0
2009-01-18,2008-09,Atalanta,Inter,3,1
2009-01-18,2008-09,Cagliari,Udinese,2,0
2009-01-18,2008-09,Catania,Bologna,1,2
2009-01-18,2008-09,Chievo,Napoli,2,1
2009-01-18,2008-09,Lazio,Juventus,1,1
2009-01-18,2008-09,Lecce,Genoa,0,2
2009-01-18,2008-09,Sampdoria,Palermo,0,2
2009-01-18,2008-09,Torino,Roma,0,1
2009-01-24,2008-09,Juventus,Fiorentina,1,0
2009-01-24,2008-09,Reggina,Chievo,0,1
2009-01-25,2008-09,Bologna,Milan,1,4
2009-01-25,2008-09,Genoa,Catania,1,1
2009-01-25,2008-09,Inter,Sampdoria,1,0
2009-01-25,2008-09,Lazio,Cagliari,1,4
2009-01-25,2008-09,Lecce,Torino,3,3
2009-01-25,2008-09,Napoli,Roma,0,3
2009-01-25,2008-09,Palermo,Udinese,3,2
2009-01-25,2008-09,Siena,Atalanta,1,0
2009-01-28,2008-09,Atalanta,Bologna,0,1
2009-01-28,2008-09,Cagliari,Siena,1,0
2009-01-28,2008-09,Catania,Inter,0,2
2009-01-28,2008-09,Chievo,Lecce,1,1
2009-01-28,2008-09,Fiorentina,Napoli,2,1
2009-01-28,2008-09,Milan,Genoa,1,1
2009-01-28,2008-09,Roma,Palermo,2,1
2009-01-28,2008-09,Sampdoria,Lazio,3,1
2009-01-28,2008-09,Torino,Reggina,0,0
2009-01-28,2008-09,Udinese,Juventus,2,1
2009-01-31,2008-09,Juventus,Cagliari,2,3
2009-01-31,2008-09,Napoli,Udinese,2,2
2009-02-01,2008-09,Atalanta,Catania,1,0
2009-02-01,2008-09,Chievo,Sampdoria,1,1
2009-02-01,2008-09,Genoa,Palermo,1,0
2009-02-01,2008-09,Inter,Torino,1,1
2009-02-01,2008-09,Lazio,Milan,0,3
2009-02-01,2008-09,Reggina,Roma,2,2
2009-02-01,2008-09,Siena,Lecce,1,2
2009-02-02,2008-09,Bologna,Fiorentina,1,3
2009-02-07,2008-09,Lecce,Inter,0,3
2009-02-07,2008-09,Milan,Reggina,1,1
2009-02-08,2008-09,Cagliari,Atalanta,0,1
2009-02-08,2008-09,Catania,Juventus,1,2
2009-02-08,2008-09,Fiorentina,Lazio,1,0
2009-02-08,2008-09,Palermo,Napoli,2,1
2009-02-08,2008-09,Roma,Genoa,3,0
2009-02-08,2008-09,Sampdoria,Siena,2,2
2009-02-08,2008-09,Torino,Chievo,1,1
2009-02-08,2008-09,Udinese,Bologna,1,0
2009-02-14,2008-09,Lazio,Torino,1,1
2009-02-14,2008-09,Napoli,Bologna,1,1
2009-02-15,2008-09,Atalanta,Roma,3,0
2009-02-15,2008-09,Cagliari,Lecce,2,0
2009-02-15,2008-09,Chievo,Catania,1,1
2009-02-15,2008-09,Genoa,Fiorentina,3,3
2009-02-15,2008-09,Inter,Milan,2,1
2009-02-15,2008-09,Juventus,Sampdoria,1,1
2009-02-15,2008-09,Reggina,Palermo,0,0
2009-02-15,2008-09,Siena,Udinese,1,1
2009-02-21,2008-09,Bologna,Inter,1,2
2009-02-21,2008-09,Palermo,Juventus,0,2
2009-02-21,2008-09,Roma,Siena,1,0
2009-02-22,2008-09,Catania,Reggina,2,0
2009-02-22,2008-09,Fiorentina,Chievo,2,1
2009-02-22,2008-09,Lecce,Lazio,0,2
2009-02-22,2008-09,Milan,Cagliari,1,0
2009-02-22,2008-09,Napoli,Genoa,0,1
2009-02-22,2008-09,Sampdoria,Atalanta,1,0
2009-02-22,2008-09,Torino,Udinese,1,0
2009-02-28,2008-09,Juventus,Napoli,1,0
2009-02-28,2008-09,Lazio,Bologna,2,0
2009-03-01,2008-09,Atalanta,Chievo,0,2
2009-03-01,2008-09,Cagliari,Torino,0,0
2009-03-01,2008-09,Inter,Roma,3,3
2009-03-01,2008-09,Palermo,Catania,0,4
2009-03-01,2008-09,Reggina,Fiorentina,1,1
2009-03-01,2008-09,Sampdoria,Milan,2,1
2009-03-01,2008-09,Siena,Genoa,0,0
2009-03-01,2008-09,Udinese,Lecce,2,0
2009-03-07,2008-09,Genoa,Inter,0,2
2009-03-07,2008-09,Roma,Udinese,1,1
2009-03-07,2008-09,Torino,Juventus,0,1
2009-03-08,2008-09,Bologna,Sampdoria,3,0
2009-03-08,2008-09,Catania,Siena,0,3
2009-03-08,2008-09,Chievo,Cagliari,1,1
2009-03-08,2008-09,Fiorentina,Palermo,0,2
2009-03-08,2008-09,Lecce,Reggina,0,0
2009-03-08,2008-09,Milan,Atalanta,3,0
2009-03-08,2008-09,Napoli,Lazio,0,2
2009-03-14,2008-09,Cagliari,Genoa,0,1
2009-03-14,2008-09,Juventus,Bologna,4,1
2009-03-15,2008-09,Atalanta,Torino,2,0
2009-03-15,2008-09,Inter,Fiorentina,2,0
2009-03-15,2008-09,Lazio,Chievo,0,3
2009-03-15,2008-09,Palermo,Lecce,5,2
2009-03-15,2008-09,Reggina,Napoli,1,1
2009-03-15,2008-09,Sampdoria,Roma,2,2
2009-03-15,2008-09,Siena,Milan,1,5
2009-03-15,2008-09,Udinese,Catania,1,1
2009-03-21,2008-09,Catania,Lazio,1,0
2009-03-21,2008-09,Roma,Juventus,1,4
2009-03-22,2008-09,Bologna,Cagliari,0,1
2009-03-22,2008-09,Chievo,Palermo,1,0
2009-03-22,2008-09,Fiorentina,Siena,1,0
2009-03-22,2008-09,Genoa,Udinese,2,0
2009-03-22,2008-09,Inter,Reggina,3,0
2009-03-22,2008-09,Lecce,Atalanta,2,2
2009-03-22,2008-09,Napoli,Milan,0,0
2009-03-22,2008-09,Torino,Sampdoria,1,3
2009-04-05,2008-09,Atalanta,Fiorentina,1,2
2009-04-05,2008-09,Cagliari,Catania,1,0
2009-04-05,2008-09,Juventus,Chievo,3,3
2009-04-05,2008-09,Milan,Lecce,2,0
2009-04-05,2008-09,Palermo,Torino,1,0
2009-04-05,2008-09,Reggina,Genoa,0,1
2009-04-05,2008-09,Roma,Bologna,2,1
2009-04-05,2008-09,Sampdoria,Napoli,2,2
2009-04-05,2008-09,Siena,Lazio,2,0
2009-04-05,2008-09,Udinese,Inter,0,1
2009-04-11,2008-09,Bologna,Siena,1,4
2009-04-11,2008-09,Chievo,Milan,0,1
2009-04-11,2008-09,Fiorentina,Cagliari,2,1
2009-04-11,2008-09,Genoa,Juventus,3,2
2009-04-11,2008-09,Inter,Palermo,2,2
