team,player_name,position,date_of_birth,age,caps,goals,club,squad_status,source_url,retrieved_date
DR Congo,Dylan Batubinsika,DF,1996-02-15,30,14,1,AEL,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Axel Tuanzebe,DF,1997-11-14,28,12,1,Burnley,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Aaron Wan-Bissaka,DF,1997-11-26,28,10,0,West Ham United,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Steve Kapuadi,DF,1998-04-30,28,3,0,Widzew Łódź,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Samuel Moutoussamy,MF,1996-08-12,29,56,0,Atromitos,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Edo Kayembe,MF,1998-06-03,28,41,2,Watford,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Charles Pickel,MF,1997-05-15,29,33,1,Espanyol,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Gaël Kakuta,MF,1991-06-21,34,30,5,AEL,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Noah Sadiki,MF,2004-12-17,21,18,0,Sunderland,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Aaron Tshibola,MF,1995-01-02,31,16,1,Kilmarnock,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Ngal'ayel Mukau,MF,2004-11-03,21,12,0,Lille,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Brian Cipenga,MF,1998-03-11,28,7,0,Castellón,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Cédric Bakambu,FW,1991-04-11,35,68,21,Real Betis,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Meschak Elia,FW,1997-08-06,28,68,12,Alanyaspor,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Théo Bongonda,FW,1995-11-20,30,37,7,Spartak Moscow,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Fiston Mayele,FW,1994-06-24,31,37,6,Pyramids,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Yoane Wissa,FW,1996-09-03,29,36,9,Newcastle United,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Nathanaël Mbuku,FW,2002-03-16,24,17,2,Montpellier,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
DR Congo,Simon Banza,FW,1996-08-13,29,14,2,Al Jazira,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Mohamed El Shenawy,GK,1988-12-18,37,76,0,Al Ahly,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Mostafa Shobeir,GK,2000-03-17,26,8,0,Al Ahly,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Mohamed Alaa,GK,1999-01-09,27,0,0,El Gouna,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,El Mahdy Soliman,GK,1987-06-08,39,0,0,Zamalek,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Hamdy Fathy,DF,1994-09-29,31,62,3,Al-Wakrah,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Ramy Rabia,DF,1993-05-20,33,44,5,Al Ain,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Mohamed Hany,DF,1996-01-25,30,41,0,Al Ahly,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Ahmed Fatouh,DF,1998-03-22,28,38,1,Zamalek,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Mohamed Abdelmonem,DF,1999-02-01,27,35,3,Nice,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Yasser Ibrahim,DF,1993-02-10,33,16,1,Al Ahly,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Hossam Abdelmaguid,DF,2001-04-30,25,13,0,Zamalek,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Karim Hafez,DF,1996-03-12,30,8,0,Pyramids,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Tarek Alaa,DF,2002-01-05,24,2,0,ZED,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Marwan Attia,MF,1998-08-12,27,33,1,Al Ahly,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Emam Ashour,MF,1998-02-20,28,28,0,Al Ahly,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Mohanad Lasheen,MF,1996-05-29,30,22,0,Pyramids,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Mahmoud Saber,MF,2001-07-30,24,15,1,ZED,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Nabil Emad,MF,1996-04-06,30,12,0,Al-Najma,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Mostafa Ziko,MF,1997-04-27,29,1,1,Pyramids,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Mohamed Salah,FW,1992-06-15,33,116,67,Liverpool,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Trézéguet,FW,1994-10-01,31,95,23,Al Ahly,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Zizo,FW,1996-01-10,30,62,5,Al Ahly,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Omar Marmoush,FW,1999-02-07,27,48,11,Manchester City,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Ibrahim Adel,FW,2001-04-23,25,23,3,Nordsjælland,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Haissem Hassan,FW,2002-02-08,24,3,0,Oviedo,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Egypt,Hamza Abdelkarim,FW,2008-01-01,18,1,0,Barcelona B,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Jordan Pickford,GK,1994-03-07,32,82,0,Everton,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Dean Henderson,GK,1997-03-12,29,4,0,Crystal Palace,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,James Trafford,GK,2002-10-10,23,1,0,Manchester City,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,John Stones,DF,1994-05-28,32,87,3,Manchester City,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Marc Guéhi,DF,2000-07-13,25,27,1,Manchester City,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Reece James,DF,1999-12-08,26,22,1,Chelsea,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Ezri Konsa,DF,1997-10-23,28,18,1,Aston Villa,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Dan Burn,DF,1992-05-09,34,6,0,Newcastle United,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Tino Livramento,DF,2002-11-12,23,5,0,Newcastle United,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Djed Spence,DF,2000-08-09,25,4,0,Tottenham Hotspur,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Nico O'Reilly,DF,2005-03-21,21,3,0,Manchester City,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Jarell Quansah,DF,2003-01-29,23,1,0,Bayer Leverkusen,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Jordan Henderson,MF,1990-06-17,35,89,3,Brentford,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Declan Rice,MF,1999-01-14,27,72,6,Arsenal,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Jude Bellingham,MF,2003-06-29,22,46,6,Real Madrid,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Morgan Rogers,MF,2002-07-26,23,13,1,Aston Villa,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Kobbie Mainoo,MF,2005-04-19,21,12,0,Manchester United,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Elliot Anderson,MF,2002-11-06,23,7,0,Nottingham Forest,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Harry Kane,FW,1993-07-28,32,112,78,Bayern Munich,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Marcus Rashford,FW,1997-10-31,28,70,18,Barcelona,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Bukayo Saka,FW,2001-09-05,24,48,14,Arsenal,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Ollie Watkins,FW,1995-12-30,30,20,6,Aston Villa,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Anthony Gordon,FW,2001-02-24,25,17,2,Newcastle United,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Eberechi Eze,FW,1998-06-29,27,16,3,Arsenal,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Noni Madueke,FW,2002-03-10,24,10,1,Arsenal,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
England,Ivan Toney,FW,1996-03-16,30,7,1,Al-Ahli,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Brice Samba,GK,1994-04-25,32,4,0,Rennes,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Malo Gusto,DF,2003-05-19,23,9,0,Chelsea,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Lucas Digne,DF,1993-07-20,32,56,0,Aston Villa,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Dayot Upamecano,DF,1998-10-27,27,36,2,Bayern Munich,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Jules Koundé,DF,1998-11-12,27,46,0,Barcelona,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Manu Koné,MF,2001-05-17,25,12,0,Roma,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Ousmane Dembélé,FW,1997-05-15,29,58,7,Paris Saint-Germain,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Aurélien Tchouaméni,MF,2000-01-27,26,44,3,Real Madrid,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Marcus Thuram,FW,1997-08-06,28,33,3,Inter Milan,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Kylian Mbappé,FW,1998-12-20,27,96,56,Real Madrid,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Michael Olise,FW,2001-12-12,24,15,4,Bayern Munich,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Bradley Barcola,FW,2002-09-02,23,18,3,Paris Saint-Germain,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,N'Golo Kanté,MF,1991-03-29,35,67,2,Fenerbahçe,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Adrien Rabiot,MF,1995-04-03,31,57,7,Milan,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Ibrahima Konaté,DF,1999-05-25,27,27,0,Liverpool,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Mike Maignan,GK,1995-07-03,30,38,0,Milan,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,William Saliba,DF,2001-03-24,25,31,0,Arsenal,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Warren Zaïre-Emery,MF,2006-03-08,20,10,1,Paris Saint-Germain,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Théo Hernandez,DF,1997-10-06,28,42,2,Al-Hilal,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Désiré Doué,FW,2005-06-03,21,6,2,Paris Saint-Germain,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Lucas Hernandez,DF,1996-02-14,30,41,0,Paris Saint-Germain,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Jean-Philippe Mateta,FW,1997-06-28,28,3,2,Crystal Palace,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Robin Risser,GK,2004-12-02,21,0,0,Lens,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Rayan Cherki,FW,2003-08-17,22,5,1,Manchester City,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Maghnes Akliouche,FW,2002-02-25,24,7,1,Monaco,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
France,Maxence Lacroix,DF,2000-04-06,26,2,0,Crystal Palace,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Manuel Neuer,GK,1986-03-27,40,124,0,Bayern Munich,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Antonio Rüdiger,DF,1993-03-03,33,82,3,Real Madrid,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Waldemar Anton,DF,1996-07-20,29,12,0,Borussia Dortmund,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Jonathan Tah,DF,1996-02-11,30,45,1,Bayern Munich,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Aleksandar Pavlović,MF,2004-05-03,22,9,1,Bayern Munich,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Joshua Kimmich,MF,1995-02-08,31,108,10,Bayern Munich,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Kai Havertz,FW,1999-06-11,27,57,21,Arsenal,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Leon Goretzka,MF,1995-02-06,31,69,15,Bayern Munich,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Jamie Leweling,MF,2001-02-26,25,4,1,VfB Stuttgart,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Jamal Musiala,MF,2003-02-26,23,40,8,Bayern Munich,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Nick Woltemade,FW,2002-02-14,24,10,4,Newcastle United,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Oliver Baumann,GK,1990-06-02,36,11,0,TSG Hoffenheim,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Pascal Groß,MF,1991-06-15,34,18,1,Brighton & Hove Albion,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Maximilian Beier,FW,2002-10-17,23,7,0,Borussia Dortmund,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Nico Schlotterbeck,DF,1999-12-01,26,25,0,Borussia Dortmund,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Angelo Stiller,MF,2001-04-04,25,7,0,VfB Stuttgart,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Florian Wirtz,MF,2003-05-03,23,39,10,Liverpool,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Nathaniel Brown,DF,2003-06-16,22,3,0,Eintracht Frankfurt,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Leroy Sané,MF,1996-01-11,30,74,16,Galatasaray,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Nadiem Amiri,MF,1996-10-27,29,9,1,Mainz 05,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Alexander Nübel,GK,1996-09-30,29,3,0,VfB Stuttgart,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,David Raum,DF,1998-04-22,28,36,1,RB Leipzig,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Felix Nmecha,MF,2000-10-10,25,6,1,Borussia Dortmund,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Malick Thiaw,DF,2001-08-08,24,5,0,Newcastle United,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Lennart Karl,MF,2008-02-22,18,2,0,Bayern Munich,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Germany,Deniz Undav,FW,1996-07-19,29,7,4,VfB Stuttgart,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Lawrence Ati-Zigi,GK,1996-11-29,29,28,0,St. Gallen,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Benjamin Asare,GK,1992-07-13,33,10,0,Hearts of Oak,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Solomon Agbasi,GK,2000-10-13,25,1,0,Hearts of Oak,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Joseph Anang,GK,2000-06-08,26,1,0,St Patrick's Athletic,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Paul Reverson,GK,2005-06-20,20,0,0,Jong Ajax,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Abdul Rahman Baba,DF,1994-07-02,31,52,1,PAOK,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Gideon Mensah,DF,1998-07-18,27,39,0,Auxerre,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Alexander Djiku,DF,1994-08-09,31,38,4,Spartak Moscow,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Alidu Seidu,DF,2000-06-04,26,23,1,Rennes,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Jerome Opoku,DF,1998-10-14,27,10,1,İstanbul Başakşehir,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Jonas Adjetey,DF,2003-12-13,22,9,0,VfL Wolfsburg,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Abdul Mumin,DF,1998-06-06,28,4,0,Rayo Vallecano,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Kojo Peprah Oppong,DF,2004-06-04,22,4,0,Nice,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Marvin Senaya,DF,2001-01-28,25,1,0,Auxerre,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Thomas Partey,MF,1993-06-13,32,56,15,Villarreal,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Abdul Fatawu,MF,2004-03-08,22,27,3,Leicester City,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Kamaldeen Sulemana,MF,2002-02-15,24,27,1,Atalanta,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Elisha Owusu,MF,1997-11-07,28,19,0,Auxerre,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Caleb Yirenkyi,MF,2006-01-15,20,10,0,Nordsjælland,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Kwasi Sibo,MF,1998-06-24,27,7,0,Oviedo,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Augustine Boakye,MF,2000-11-03,25,0,0,Saint-Étienne,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Jordan Ayew,FW,1991-09-11,34,117,33,Leicester City,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Antoine Semenyo,FW,2000-01-07,26,34,3,Manchester City,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Iñaki Williams,FW,1994-06-15,31,25,2,Athletic Bilbao,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Ernest Nuamah,FW,2003-11-01,22,18,4,Lyon,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Christopher Bonsu Baah,FW,2004-12-14,21,8,0,Al-Qadsiah,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Brandon Thomas-Asante,FW,1998-12-28,27,7,1,Coventry City,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Ghana,Prince Kwabena Adu,FW,2003-09-23,22,4,0,Viktoria Plzeň,provisional_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Johny Placide,GK,1988-01-29,38,79,0,Bastia,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Alexandre Pierre,GK,2001-02-25,25,14,0,Sochaux,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Josué Duverger,GK,2000-04-27,26,6,0,Cosmos Koblenz,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Ricardo Adé,DF,1990-05-21,36,57,2,LDU Quito,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Carlens Arcus,DF,1996-06-28,29,51,1,Angers,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Martin Expérience,DF,1999-03-09,27,19,0,Nancy,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Jean-Kévin Duverne,DF,1997-07-12,28,15,1,Gent,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Duke Lacroix,DF,1993-10-14,32,14,2,Colorado Springs Switchbacks,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Wilguens Paugain,DF,2001-08-24,24,6,0,Zulte Waregem,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Hannes Delcroix,DF,1999-02-28,27,5,0,Lugano,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Keeto Thermoncy,DF,2006-03-29,20,1,0,Young Boys,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Leverton Pierre,MF,1998-03-09,28,33,0,Vizela,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Danley Jean Jacques,MF,2000-05-20,26,28,6,Philadelphia Union,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Carl Sainté,MF,2002-08-09,23,25,0,El Paso Locomotive FC,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Jean-Ricner Bellegarde,MF,1998-06-27,27,8,0,Wolverhampton Wanderers,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Woodensky Pierre,MF,2004-12-30,21,1,0,Violette,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Dominique Simon,MF,2000-07-29,25,0,0,Tatran Prešov,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Duckens Nazon,FW,1994-04-07,32,76,44,Esteghlal,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
Haiti,Frantzdy Pierrot,FW,1995-03-29,31,49,33,Çaykur Rizespor,official_squad,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-31
